store_number,promotion_id,sku_number,department,adjacent_confidence_raw,adjacent_confidence_calibrated,adjacent_path_use_policy,adjacent_path_use_reason,new_line_flag,weak_history_flag,model_expected_units_total_promo,adjacent_expected_units,actual_units_sold_promo
772,772|40144|2025-11-25|2025-12-01|772-40144-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,40144,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.6897,0.0
772,772|25298|2026-03-19|2026-03-25|772-25298-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,25298,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.2821,0.0
772,772|98013|2026-04-23|2026-05-06|772-98013-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,98013,COLOUR COSMETICS,0.9271,0.3001,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.488,0.3472,2.0
772,772|198774|2026-02-05|2026-02-18|772-198774-20260205|Allocation Report - WK32&33 BEAUTY BOX,198774,COLOUR COSMETICS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.002,0.3043,0.0
772,772|101099|2026-02-05|2026-02-18|772-101099-20260205|Allocation Report - WK32&33 BEAUTY BOX,101099,COLOUR COSMETICS,0.9236,0.3442,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,0.002,0.5,1.0
772,772|66096|2026-04-23|2026-05-06|772-66096-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,66096,DEODORANTS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.002,0.75,0.0
772,772|50456|2025-12-11|2025-12-24|772-50456-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,50456,HAIRCARE,0.9236,0.389,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,NO,YES,1.4,0.8235,1.0
772,772|233102|2025-11-25|2025-12-01|772-233102-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,233102,DEODORANTS,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.062,2.5,0.0
772,772|49087|2025-12-11|2025-12-24|772-49087-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,49087,SKINCARE,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.423,2.5571,0.0
772,772|193506|2025-12-11|2025-12-24|772-193506-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,193506,VITAMIN SUPPLEMENT,0.92,0.3251,DO_NOT_USE_FOR_FORECAST,Raw confidence overstated; Phase 6C validation underperformed model,YES,YES,0.053,0.2,0.0
