promotion_row_key,source_training_slice,store_number,sku_number,promotion_name,department,category,inferred_supplier_number,realized_sales_units,target_actual_units_sold,sufficient_stock_demand_units_target,target_quality_label,target_weight,target_repair_basis,target_warning,stock_integrity_issue_flag
772|15845|2025-12-11|2025-12-24|772-15845-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,15845,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NYX,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|15847|2025-12-11|2025-12-24|772-15847-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,15847,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NYX,3707,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16014|2025-12-11|2025-12-24|772-16014-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16014,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,VITAMIN SUPPLEMENT,PHYS ACTIVITY SUPP,39156,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16306|2025-12-11|2025-12-24|772-16306-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16306,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,99999,7.0,7.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16316|2025-12-11|2025-12-24|772-16316-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16316,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,EVERYDAY SKIN,99999,5.0,5.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16491|2025-12-11|2025-12-24|772-16491-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16491,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,SALLY HANSEN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16525|2025-12-11|2025-12-24|772-16525-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16525,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,COSMECEUTICAL,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16527|2025-12-11|2025-12-24|772-16527-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16527,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16529|2025-12-11|2025-12-24|772-16529-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16529,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,COSMECEUTICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16565|2025-12-11|2025-12-24|772-16565-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16565,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,EVERYDAY SKIN,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16566|2025-12-11|2025-12-24|772-16566-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16566,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,EVERYDAY SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16728|2025-12-11|2025-12-24|772-16728-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16728,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,FRAGRANCE,SINGLES MALE,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16828|2025-12-11|2025-12-24|772-16828-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16828,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,DERMA COS,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16857|2025-12-11|2025-12-24|772-16857-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16857,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,1345,3.0,3.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16859|2025-12-11|2025-12-24|772-16859-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16859,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,1345,11.0,11.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|16963|2025-12-11|2025-12-24|772-16963-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,16963,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,FRAGRANCE,SINGLES FEMALE,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17082|2025-12-11|2025-12-24|772-17082-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17082,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,TANNING,TANNING SKIN,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17096|2025-12-11|2025-12-24|772-17096-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17096,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17182|2025-12-11|2025-12-24|772-17182-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17182,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,99999,7.0,7.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17381|2025-12-11|2025-12-24|772-17381-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17381,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NYX,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17388|2025-12-11|2025-12-24|772-17388-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17388,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NYX,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17409|2025-12-11|2025-12-24|772-17409-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17409,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NYX,3707,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17762|2025-12-11|2025-12-24|772-17762-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17762,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NUDE BY NATURE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17771|2025-12-11|2025-12-24|772-17771-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17771,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,NUDE BY NATURE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|17913|2025-12-11|2025-12-24|772-17913-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,17913,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,HAIRCARE,TREATMENT,99999,6.0,6.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18022|2025-12-11|2025-12-24|772-18022-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,18022,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,REVLON,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18024|2025-12-11|2025-12-24|772-18024-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,18024,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,REVLON,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18260|2025-12-11|2025-12-24|772-18260-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,18260,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,RIMMEL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|18394|2025-12-11|2025-12-24|772-18394-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,18394,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,BEAUTY ELECTRICAL,HAIR ELECTRICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184632|2025-12-11|2025-12-24|772-184632-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184632,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,KIND,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184635|2025-12-11|2025-12-24|772-184635-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184635,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,COLOUR COSMETICS,KIND,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184677|2025-12-11|2025-12-24|772-184677-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184677,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,THERAPEUTIC,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184704|2025-12-11|2025-12-24|772-184704-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184704,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,DERMA COS,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184705|2025-12-11|2025-12-24|772-184705-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184705,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,DERMA COS,1345,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184706|2025-12-11|2025-12-24|772-184706-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184706,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,DERMA COS,1345,1.0,1.0,,INVENTORY_INTEGRITY_CONTAMINATED,0.0,NO_REPAIR_INTEGRITY,INVENTORY_INTEGRITY_ISSUE|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,1
772|184707|2025-12-11|2025-12-24|772-184707-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184707,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,1345,3.0,3.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184733|2025-12-11|2025-12-24|772-184733-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184733,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,HAIRCARE,DRY SHAMPOO,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184798|2025-12-11|2025-12-24|772-184798-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184798,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,ORAL HEALTH,TOOTHPASTE,99999,5.0,5.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184800|2025-12-11|2025-12-24|772-184800-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184800,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,ORAL HEALTH,TOOTHPASTE,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184833|2025-12-11|2025-12-24|772-184833-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184833,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,NATURAL,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184836|2025-12-11|2025-12-24|772-184836-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184836,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,NATURAL,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184840|2025-12-11|2025-12-24|772-184840-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184840,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184851|2025-12-11|2025-12-24|772-184851-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184851,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,BATH TOILETRIES,PERSONAL WASH,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184852|2025-12-11|2025-12-24|772-184852-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184852,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,BATH TOILETRIES,PERSONAL WASH,99999,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184854|2025-12-11|2025-12-24|772-184854-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184854,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,BATH TOILETRIES,PERSONAL WASH,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184856|2025-12-11|2025-12-24|772-184856-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184856,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,ORAL HEALTH,ORAL ELECTRICAL,99999,4.0,4.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184859|2025-12-11|2025-12-24|772-184859-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184859,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,ORAL HEALTH,ORAL ELECTRICAL,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184860|2025-12-11|2025-12-24|772-184860-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184860,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,ORAL HEALTH,ORAL ELECTRICAL,99999,3.0,3.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|184|2025-12-11|2025-12-24|772-184-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,184,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,BATH TOILETRIES,PERSONAL WASH,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185142|2025-12-11|2025-12-24|772-185142-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185142,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185143|2025-12-11|2025-12-24|772-185143-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185143,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,NATURAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185154|2025-12-11|2025-12-24|772-185154-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185154,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,ORAL HEALTH,ORAL ELECTRICAL,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185178|2025-12-11|2025-12-24|772-185178-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185178,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,HAIRCARE,TREATMENT,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185179|2025-12-11|2025-12-24|772-185179-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185179,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,HAIRCARE,TREATMENT,99999,2.0,2.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185182|2025-12-11|2025-12-24|772-185182-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185182,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,HAIRCARE,SHAMPOO CONDITIONE,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185183|2025-12-11|2025-12-24|772-185183-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185183,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SKINCARE,DERMA COS,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185192|2025-12-11|2025-12-24|772-185192-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185192,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185193|2025-12-11|2025-12-24|772-185193-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185193,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,99999,1.0,1.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185198|2025-12-11|2025-12-24|772-185198-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185198,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
772|185199|2025-12-11|2025-12-24|772-185199-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,policy-measurement-envfix-recent5k-20260522,772,185199,Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,SUNCARE,SUN PROTECTION,0,0.0,0.0,,INSUFFICIENT_EVIDENCE,0.0,,UNREPAIRABLE_STOCK_CONSTRAINT|FEATURE_CONSENSUS_DIAGNOSTIC_ONLY,0
