sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,buyer_review_queue_rank,brain_action_label,final_governed_action_label,final_governed_order_units,optimal_stock_position_order_units,regime_adjusted_decision_value,expected_promo_uplift_units,leftover_units_above_optimal,missed_demand_penalty,calibrated_regime_conviction_score,conviction_downgrade_reason,decision_triage_reason,human_interpretation_summary
199068,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,27.4,216,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,12.935,0.777,0.0,8.16,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
193285,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,217,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.765,1.195,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
974374,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,218,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.889,1.118,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
273694,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,219,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,-2.429,1.54,1.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
16527,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.3,220,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,12.117,1.572,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
234931,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.2,221,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.361,1.401,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
69284,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.2,222,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,26.618,0.695,0.0,0.0,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, stock, demand; constraints: none"
195044,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.2,223,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,4.978,2.206,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
89873,0.0,FRAGRANCE,unknown,STANDARD_BUY_REVIEW,27.1,224,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,46.551,1.064,0.0,0.0,32.0,high_wape_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: cash, demand, stock; constraints: none"
15826,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.1,225,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,3.942,1.401,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
184839,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,27.1,226,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,6.215,2.124,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
65557,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,27.0,227,CONTROLLED_BUY,CONTROLLED_BUY,10.0,10.0,43.178,2.688,1.036,0.0,32.0,high_wape_regime_cap,standard_buy_review,"Brain proposes CONTROLLED_BUY for 10 units; top drivers: cash, demand, stock; constraints: none"
15826,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.0,228,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.088,1.276,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
96454,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,27.0,229,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,5.229,1.29,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
193317,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,230,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.712,1.154,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
93339,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.9,231,CONTROLLED_BUY,CONTROLLED_BUY,10.0,10.0,217.744,1.5,0.0,168.96,9.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes CONTROLLED_BUY for 10 units; top drivers: cash, demand, promo; constraints: none"
190120,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,232,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.751,1.277,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
542027,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,233,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.591,1.29,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
70432,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,234,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.723,1.423,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
60950,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,235,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,3.233,2.24,0.0,0.0,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
94000,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.9,236,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.483,1.223,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
189857,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.8,237,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.831,1.198,0.0,1.46,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
91155,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,26.8,238,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,5.236,2.918,0.0,0.0,12.0,small_sample_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
65559,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.8,239,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,69.195,0.262,0.0,0.0,32.0,high_wape_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: cash, supplier, demand; constraints: none"
341143,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.8,240,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.021,1.226,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: promo, demand, cash; constraints: none"
415278,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,241,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,8.217,0.919,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
74330,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,242,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,7.39,0.918,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
88458,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,243,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,10.047,1.047,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
90167,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,244,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.662,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
73378,0.0,ORAL HEALTH,unknown,STANDARD_RUN_DOWN_REVIEW,26.7,245,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,0.0,0.0,15.684,4.168,1.0,0.0,5.0,high_wape_regime_cap,standard_run_down_review,"Brain proposes NO_BUY_RUN_DOWN for 0 units; top drivers: promo, demand, cash; constraints: overstock_run_down_no_buy"
43840,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.7,246,CONTROLLED_BUY,CONTROLLED_BUY,8.0,8.0,82.48,0.0,0.0,10.31,32.0,high_wape_regime_cap,standard_buy_review,"Brain proposes CONTROLLED_BUY for 8 units; top drivers: cash, supplier, demand; constraints: none"
96452,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.7,247,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.7,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
15826,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,248,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,9.284,0.909,0.0,2.88,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
102282,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,249,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,17.545,1.006,0.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, promo, cash; constraints: none"
481130,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.6,250,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,20.949,1.121,0.0,34.58,9.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: cash, demand, supplier; constraints: none"
73217,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,251,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,3.214,2.2,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
95872,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.6,252,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.897,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
24919,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.5,253,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,10.278,0.9,0.0,0.0,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
51409,0.0,TANNING,unknown,STANDARD_BUY_REVIEW,26.5,254,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,15.945,1.138,0.0,0.0,22.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
90934,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.5,255,AGGRESSIVE_BUY,AGGRESSIVE_BUY,7.0,7.0,8.348,2.712,0.714,0.0,32.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes AGGRESSIVE_BUY for 7 units; top drivers: promo, demand, cash; constraints: none"
21773,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.5,256,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,29.429,2.213,0.0,6.31,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
59865,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.5,257,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,5.0,5.0,30.338,1.439,0.0,5.71,9.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 5 units; top drivers: cash, demand, supplier; constraints: none"
198717,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.5,258,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,7.328,0.931,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
102088,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,26.5,259,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,13.474,0.756,0.0,0.0,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
185192,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.4,260,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,11.645,1.232,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
91017,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.4,261,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,3.682,0.953,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
191317,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.4,262,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,6.916,0.912,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, stock; constraints: none"
93917,0.0,HAIR ACC BRUSHES,unknown,HIGH_PRIORITY_BUY_REVIEW,26.4,263,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,13.702,1.714,0.0,0.0,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
385301,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.3,264,AGGRESSIVE_BUY,AGGRESSIVE_BUY,6.0,6.0,8.534,2.667,1.43,0.0,32.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes AGGRESSIVE_BUY for 6 units; top drivers: promo, demand, cash; constraints: none"
195081,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.3,265,AGGRESSIVE_BUY,AGGRESSIVE_BUY,6.0,6.0,19.221,1.907,1.297,0.0,32.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes AGGRESSIVE_BUY for 6 units; top drivers: demand, promo, cash; constraints: none"
190063,0.0,BEAUTY ACCESSORIES,unknown,HIGH_PRIORITY_BUY_REVIEW,26.3,266,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,9.666,1.411,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, stock; constraints: none"
388823,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.3,267,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,7.706,1.231,0.0,0.0,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
188954,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.3,268,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,2.0,2.0,14.448,1.529,0.0,14.82,5.0,small_sample_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 2 units; top drivers: demand, promo, cash; constraints: none"
196029,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.2,269,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.827,1.252,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
88517,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.2,270,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,30.946,1.754,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
193413,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.1,271,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,27.753,1.429,0.0,0.0,32.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, cash, promo; constraints: none"
94618,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.1,272,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,46.898,1.049,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
745111,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.1,273,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,1.033,2.027,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
194012,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,26.0,274,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,24.491,0.552,0.0,7.9,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
93985,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,26.0,275,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,9.848,0.766,0.0,0.0,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
420950,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,26.0,276,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,0.812,1.985,1.0,0.0,10.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: promo, demand, cash; constraints: none"
42952,0.0,BATH TOILETRIES,unknown,HIGH_PRIORITY_BUY_REVIEW,26.0,277,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.362,0.926,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, stock; constraints: none"
90115,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,26.0,278,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,9.092,0.896,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, stock; constraints: none"
190135,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,25.9,279,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,15.317,1.079,0.0,0.0,22.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
199957,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,25.9,280,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,22.5,0.663,0.0,0.0,37.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, stock, demand; constraints: none"
67859,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.9,281,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,4.615,1.229,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, stock; constraints: none"
49493,0.0,BATH TOILETRIES,unknown,STANDARD_BUY_REVIEW,25.8,282,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,24.737,0.889,0.0,7.76,17.0,small_sample_regime_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
61289,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.8,283,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,3.823,0.919,0.0,0.0,22.0,model_bias_dangerously_negative_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, stock; constraints: none"
89761,0.0,TANNING,unknown,STANDARD_RUN_DOWN_REVIEW,25.8,284,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,0.0,0.0,15.079,1.462,2.0,0.0,5.0,high_wape_regime_cap,standard_run_down_review,"Brain proposes NO_BUY_RUN_DOWN for 0 units; top drivers: promo, demand, cash; constraints: overstock_run_down_no_buy"
95877,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,25.8,285,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,0.537,0.956,0.0,0.0,35.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: demand, cash, promo; constraints: none"
190084,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,25.7,286,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,3.0,3.0,16.599,0.904,0.0,0.0,22.0,model_bias_dangerously_negative_cap,standard_buy_review,"Brain proposes TOP_UP_TO_OPTIMAL for 3 units; top drivers: cash, demand, stock; constraints: none"
65606,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.6,287,AGGRESSIVE_BUY,CONTROLLED_BUY,6.0,6.0,33.229,3.5,0.0,0.0,5.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes AGGRESSIVE_BUY for 6 units; top drivers: promo, demand, cash; constraints: none"
188745,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,25.6,288,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,4.0,4.0,9.039,2.05,0.662,0.0,32.0,high_wape_regime_cap,high_opportunity_controlled_risk_buy,"Brain proposes TOP_UP_TO_OPTIMAL for 4 units; top drivers: demand, promo, cash; constraints: none"
