sku_number,sku_description,final_governed_action_label,brain_learned_action_label,brain_value_gap_vs_current,economic_net_value_score,brain_expected_economic_value,brain_expected_stock_exit_distance,long_tail_protection_value,basket_trust_convexity_value,stock_exit_gap,missed_demand_risk_gap,basket_trust_gap
195592,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.634,-9.313,-8.679,1.993,0.031,0.0,1.993,0.0,0.031
688355,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.634,-34.279,-33.645,0.569,0.0,0.0,0.569,0.0,0.0
70461,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.631,-43.657,-43.026,0.57,0.0,0.0,0.57,0.0,0.0
190842,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.631,-34.276,-33.645,0.999,0.0,0.0,0.999,0.0,0.0
65589,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.628,-5.318,-4.69,0.999,0.0,0.0,0.999,0.0,0.0
66822,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.625,6.979,7.604,1.993,0.0,0.0,1.993,0.0,0.0
200980,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.625,-45.616,-44.991,2.127,0.0,0.0,2.127,0.0,0.0
201057,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.625,-45.616,-44.991,2.127,0.0,0.0,2.127,0.0,0.0
63907,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.625,-36.898,-36.273,0.999,2.894,4.823,0.999,0.0,7.717
72982,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.623,-14.399,-13.776,1.356,0.0,0.0,1.356,0.0,0.0
63416,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.623,-34.19,-33.567,8.84,0.0,0.0,8.84,0.0,0.0
64651,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.623,-44.23,-43.607,3.978,0.0,0.0,3.978,0.0,0.0
70365,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.623,6.981,7.604,0.013,0.0,0.0,0.013,0.0,0.0
92142,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.622,-49.785,-49.163,0.999,0.0,0.0,0.999,0.0,0.0
188990,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.621,12.154,12.775,1.993,0.0,0.0,1.993,0.0,0.0
192221,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.621,-47.346,-46.725,1.422,0.0,0.0,1.422,0.0,0.0
65465,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.621,-44.427,-43.806,1.886,0.0,0.0,1.886,0.0,0.0
192221,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.621,-47.346,-46.725,2.64,0.0,0.0,2.64,0.0,0.0
95643,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.62,-44.426,-43.806,0.999,0.0,0.0,0.999,0.0,0.0
293245,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.62,-44.426,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
90953,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.619,-44.425,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
61392,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.617,-37.54,-36.923,0.999,0.0,0.0,0.999,0.0,0.0
200980,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.617,-37.54,-36.923,5.147,0.0,0.0,5.147,0.0,0.0
65914,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.616,-14.392,-13.776,0.147,0.0,0.0,0.147,0.0,0.0
195050,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.616,-38.835,-38.219,4.658,0.0,0.0,4.658,0.0,0.0
184706,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.614,-38.833,-38.219,1.272,0.0,0.0,1.272,0.0,0.0
189975,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.614,-37.537,-36.923,1.14,0.0,0.0,1.14,0.0,0.0
199957,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.613,-14.389,-13.776,0.999,0.0,0.0,0.999,0.0,0.0
483796,0.0,NO_BUY_RUN_DOWN,HOLD_FOR_REPLENISHMENT,0.613,-32.184,-31.571,5.147,0.0,0.0,5.147,0.0,0.0
193772,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.613,-34.258,-33.645,0.92,0.014,0.0,0.92,0.0,0.014
90519,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.612,-14.388,-13.776,0.013,0.0,0.0,0.013,0.0,0.0
69802,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.612,-14.388,-13.776,0.013,0.0,0.0,0.013,0.0,0.0
68771,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.612,4.044,4.656,0.999,0.0,0.0,0.999,0.0,0.0
92633,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.61,-37.533,-36.923,1.171,0.0,0.0,1.171,0.0,0.0
354392,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.609,-6.755,-6.146,5.142,0.0,0.0,5.142,0.0,0.0
267309,0.0,AGGRESSIVE_BUY,HOLD_FOR_REPLENISHMENT,0.609,-38.906,-38.297,2.959,0.015,0.0,2.959,0.0,0.015
94658,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.608,6.996,7.604,0.999,0.0,0.0,0.999,0.0,0.0
65466,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.605,-14.381,-13.776,1.283,0.0,0.0,1.283,0.0,0.0
647891,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.603,-42.8,-42.197,1.111,0.0,0.0,1.111,0.0,0.0
43327,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.602,-6.131,-5.529,2.768,0.0,0.0,2.768,0.0,0.0
198770,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.602,-43.628,-43.026,0.014,0.0,0.0,0.014,0.0,0.0
48510,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.602,-0.635,-0.033,2.18,0.0,0.0,2.18,0.0,0.0
63111,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.602,-45.593,-44.991,1.879,0.0,0.0,1.879,0.0,0.0
387770,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.601,-47.326,-46.725,0.148,0.0,0.0,0.148,0.0,0.0
90440,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.601,-14.377,-13.776,0.013,0.0,0.0,0.013,0.0,0.0
93926,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.601,-9.233,-8.632,0.147,0.0,0.0,0.147,0.0,0.0
859494,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.6,-43.626,-43.026,0.892,0.0,0.0,0.892,0.0,0.0
94287,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.6,-7.012,-6.412,0.999,0.0,0.0,0.999,0.0,0.0
606650,0.0,TOP_UP_TO_OPTIMAL,BUYER_REVIEW_REQUIRED,0.599,76.564,77.163,0.994,8.767,14.612,0.994,0.0,23.379
75453,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.598,-37.521,-36.923,1.319,0.0,0.0,1.319,0.0,0.0
478594,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.598,-43.628,-43.03,3.608,0.0,0.0,3.608,0.0,0.0
55496,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.596,-42.793,-42.197,1.038,0.0,0.0,1.038,0.0,0.0
483036,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.596,-44.402,-43.806,8.865,0.0,0.0,8.865,0.0,0.0
51979,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.596,-37.519,-36.923,0.013,0.0,0.0,0.013,0.0,0.0
327425,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.596,-44.402,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
197222,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.595,-38.892,-38.297,0.999,0.0,0.0,0.999,0.0,0.0
65913,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.595,-38.892,-38.297,0.147,0.0,0.0,0.147,0.0,0.0
65836,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.595,-7.106,-6.511,1.993,0.0,0.0,1.993,0.0,0.0
972541,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.595,-45.59,-44.995,0.657,0.0,0.0,0.657,0.0,0.0
55532,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.595,-7.106,-6.511,1.244,0.0,0.0,1.244,0.0,0.0
23433,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.594,-33.237,-32.643,0.06,0.0,0.0,0.06,0.0,0.0
72850,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.594,-38.891,-38.297,0.999,0.0,0.0,0.999,0.0,0.0
94983,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.594,-33.237,-32.643,0.056,0.0,0.0,0.056,0.0,0.0
185622,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.593,-44.399,-43.806,0.014,0.0,0.0,0.014,0.0,0.0
198544,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.592,-33.235,-32.643,0.05,0.0,0.0,0.05,0.0,0.0
11831,0.0,AGGRESSIVE_BUY,HOLD_FOR_REPLENISHMENT,0.592,-35.827,-35.235,2.024,0.0,0.0,2.024,0.0,0.0
97781,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.592,-43.675,-43.083,3.831,0.0,0.0,3.831,0.0,0.0
93903,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.592,-37.515,-36.923,0.013,0.0,0.0,0.013,0.0,0.0
195050,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.591,-43.617,-43.026,2.386,0.0,0.0,2.386,0.0,0.0
190079,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.591,-38.888,-38.297,3.248,0.0,0.0,3.248,0.0,0.0
70356,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.591,-43.617,-43.026,1.284,0.0,0.0,1.284,0.0,0.0
89318,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.59,-35.851,-35.261,0.049,0.0,0.0,0.049,0.0,0.0
198894,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.59,-12.035,-11.445,0.013,0.0,0.0,0.013,0.0,0.0
193205,0.0,HOLD_FOR_REPLENISHMENT,HOLD_FOR_REPLENISHMENT,0.589,-38.782,-38.193,1.93,0.0,0.0,1.93,0.0,0.0
94002,0.0,HOLD_FOR_REPLENISHMENT,HOLD_FOR_REPLENISHMENT,0.589,27.785,28.374,3.248,0.148,0.0,3.248,0.0,0.148
94467,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.589,-11.925,-11.336,0.984,0.0,0.0,0.984,0.0,0.0
36121,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.589,-14.365,-13.776,0.013,0.0,0.0,0.013,0.0,0.0
87753,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.588,-45.579,-44.991,2.375,0.0,0.0,2.375,0.0,0.0
88325,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.588,-5.278,-4.69,2.545,0.0,0.0,2.545,0.0,0.0
90069,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.588,-47.313,-46.725,1.994,0.0,0.0,1.994,0.0,0.0
67319,0.0,NO_BUY_RUN_DOWN,HOLD_FOR_REPLENISHMENT,0.588,-35.928,-35.34,0.855,0.0,0.0,0.855,0.0,0.0
87715,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.588,-34.155,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
87715,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.588,-34.155,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
42506,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.587,-12.032,-11.445,0.999,0.0,0.0,0.999,0.0,0.0
60343,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.587,-33.23,-32.643,0.891,0.0,0.0,0.891,0.0,0.0
199337,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.587,-34.154,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
298522,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.587,-7.098,-6.511,1.993,0.0,0.0,1.993,0.0,0.0
406341,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.587,-34.154,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
93337,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.587,-33.23,-32.643,3.23,0.0,0.0,3.23,0.0,0.0
95133,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.586,-34.153,-33.567,1.934,0.0,0.0,1.934,0.0,0.0
62722,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.585,-42.782,-42.197,1.702,0.0,0.0,1.702,0.0,0.0
196504,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.584,-43.61,-43.026,1.994,0.0,0.0,1.994,0.0,0.0
342483,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.584,-38.881,-38.297,0.013,0.0,0.0,0.013,0.0,0.0
188848,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.582,-34.149,-33.567,1.411,0.0,0.0,1.411,0.0,0.0
190320,0.0,NO_BUY_RUN_DOWN,HOLD_FOR_REPLENISHMENT,0.582,-43.608,-43.026,1.843,0.0,0.0,1.843,0.0,0.0
196504,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.582,-38.879,-38.297,0.147,0.0,0.0,0.147,0.0,0.0
195440,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.582,-38.879,-38.297,0.961,0.0,0.0,0.961,0.0,0.0
193216,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.581,-34.148,-33.567,2.527,0.0,0.0,2.527,0.0,0.0
94234,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.581,-42.778,-42.197,0.715,0.0,0.0,0.715,0.0,0.0
327921,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.581,-42.778,-42.197,0.57,0.0,0.0,0.57,0.0,0.0
194016,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.579,-7.09,-6.511,1.201,0.0,0.0,1.201,0.0,0.0
94277,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.579,-14.355,-13.776,0.855,0.0,0.0,0.855,0.0,0.0
67440,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.579,-34.224,-33.645,0.013,0.0,0.0,0.013,0.0,0.0
92332,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.578,-9.309,-8.731,1.387,0.0,0.0,1.387,0.0,0.0
46825,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.577,-43.603,-43.026,0.014,0.0,0.0,0.014,0.0,0.0
62119,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.577,-47.302,-46.725,0.856,0.0,0.0,0.856,0.0,0.0
643181,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,0.576,16.133,16.709,0.487,0.364,0.0,0.487,0.0,0.364
190839,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.575,-35.836,-35.261,3.007,0.0,0.0,3.007,0.0,0.0
65486,0.0,TOP_UP_TO_OPTIMAL,HOLD_FOR_REPLENISHMENT,0.575,-14.351,-13.776,0.335,0.0,0.0,0.335,0.0,0.0
199902,0.0,BLOCKED_UNSAFE,BLOCKED_UNSAFE,0.574,7.03,7.604,0.999,0.0,0.0,0.999,0.0,0.0
