shadow_run_id,shadow_created_at,store_number,promotion_id,promotion_name,promotion_start_date,promotion_end_date,sku_number,sku_description,department,category,brain_validated_action_label,brain_validated_expected_value,brain_learned_action_label,brain_expected_economic_value,brain_expected_uplift_units,brain_expected_stock_exit_distance,brain_top_feature_1,brain_top_feature_2,brain_top_feature_3,validated_alpha_pattern_label,final_governed_action_label,final_governed_order_units,decision_triage_class,economic_net_value_score,buyer_review_priority_score,shadow_candidate_class,shadow_candidate_score,shadow_candidate_rank,human_buyer_decision,human_order_units,human_decision_reason,human_override_flag,human_override_reason,human_confidence_score,human_reviewed_at,human_reviewer,current_soh,expected_soh_at_promo_start_before_order,optimal_base_soh_units,target_day_one_promo_soh,target_end_promo_soh,expected_promo_uplift_units,mission_sku_score,long_tail_sku_flag,basket_attachment_source_quality,segment_historical_bias_pct,segment_historical_wape,expected_shadow_learning_question,shadow_observation_plan,shadow_expected_learning_value,actual_units_sold_promo,actual_gp_promo,actual_start_soh,actual_end_soh,actual_stockout_flag,actual_lost_sales_proxy,actual_basket_gp_when_present,actual_basket_attachment_observed,actual_end_distance_to_optimal_soh,actual_cash_tied_above_optimal,actual_overstock_reduction_units,promo_exit_success_flag_actual,brain_would_have_been_better_flag,brain_vs_human_value_delta,brain_vs_governed_value_delta,brain_prediction_error,brain_action_correctness_label,human_action_correctness_label,lesson_learned_label,lesson_learned_note,human_review_status,human_decision_valid_flag,human_decision_validation_error,human_decision_merge_status,actual_outcome_merge_status,actual_outcome_quality,actual_outcome_proxy_flag,actual_outcome_missing_reason,brain_value_realised_proxy,human_value_realised_proxy,governed_value_realised_proxy,human_vs_governed_value_delta,governed_action_correctness_label,brain_update_recommendation,governance_update_recommendation,data_quality_update_recommendation,stockout_suspected_flag,leftover_units_estimate,promo_start_soh_resolved,distance_to_optimal_end_soh,promo_exit_success_flag,simulated_missed_demand_units,feature_basket_3plus_attach_rate,feature_avg_basket_gp_when_present,missed_units_risk,cash_tied_above_optimal_cost,lesson_weight,brain_positive_reinforcement_weight,brain_negative_reinforcement_weight,governance_relaxation_candidate_flag,governance_tightening_candidate_flag,long_tail_reinforcement_flag,human_review_reinforcement_flag,data_quality_repair_priority_flag,long_tail_update_recommendation,human_review_policy_recommendation,next_learning_action,human_notes,human_review_valid_flag,human_review_validation_error,human_review_merge_status,human_feedback_signal,human_feedback_weight,human_disagrees_with_brain_flag,human_disagrees_with_governed_flag,human_accepts_brain_flag,human_accepts_governed_flag,human_override_direction,human_feedback_learning_note
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|92705|2025-12-25|2026-01-14|772-92705-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,92705,0.0,COLOUR COSMETICS,RIMMEL,HOLD_FOR_REPLENISHMENT,-9.178,HOLD_FOR_REPLENISHMENT,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-14.675,25.4,SHADOW_TOP_100_CANDIDATE,25.9,61,,,,,,,,,0.0,0.0,2.0,2.744,2.0,0.744,11.7,NO,LOW,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,1.0,,,,0,,,,,,,,NO,-9.178,5.497,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.568,0.206,-0.35,0.556,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,4.127,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|30536|2026-01-22|2026-02-04|772-30536-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,unknown,2026-01-22,2026-02-04,30536,0.0,COLOUR COSMETICS,MAYBELLINE,BLOCKED_UNSAFE,-2.75,HOLD_FOR_REPLENISHMENT,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-14.735,22.3,SHADOW_TOP_100_CANDIDATE,25.9,62,,,,,,,,,0.0,0.0,2.0,2.785,2.0,0.785,11.8,NO,MEDIUM,-8.56,0.4629,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,33.0,1.0,,,,0,,,,,,,,NO,-2.75,11.985,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.075,0.187,-0.35,0.537,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.741,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|199068|2026-02-19|2026-03-04|772-199068-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,199068,0.0,COLOUR COSMETICS,NYX,HOLD_FOR_REPLENISHMENT,-12.334,HOLD_FOR_REPLENISHMENT,-3.321,3.664,1.993,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-3.371,27.4,SHADOW_TOP_100_CANDIDATE,25.9,63,,,,,,,,,0.0,0.0,2.0,2.777,2.0,0.777,11.6,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,5.0,,,,0,,,,,,,,YES,-12.334,-8.963,-1.336,CORRECT,CORRECT,BRAIN_RIGHT_HUMAN_RIGHT,Brain and human both aligned with realised outcome.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.483,0.194,1.05,-0.856,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,2.0,YES,2.0,0.0,3.879,2.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|31522|2026-02-19|2026-03-04|772-31522-20260219|Allocation Report - WK34&35 AUTUMN PART 1,unknown,2026-02-19,2026-03-04,31522,0.0,COLOUR COSMETICS,MAX FACTOR,HOLD_FOR_REPLENISHMENT,-36.85,HOLD_FOR_REPLENISHMENT,-39.275,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-39.53,16.1,SHADOW_TOP_100_CANDIDATE,25.9,64,,,,,,,,,0.0,0.0,2.0,2.748,2.0,0.748,11.9,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,33.0,2.0,,,,0,,,,,,,,NO,-36.85,2.68,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-3.485,0.229,0.35,-0.121,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,4.585,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|198651|2026-03-05|2026-03-18|772-198651-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,198651,0.0,SUNCARE,SUN PROTECTION,HOLD_FOR_REPLENISHMENT,-0.414,HOLD_FOR_REPLENISHMENT,-6.373,1.229,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,5.0,HIGH_PRIORITY_BUY_REVIEW,-6.582,33.4,SHADOW_TOP_100_CANDIDATE,25.9,65,,,,,,,,,0.0,0.0,2.0,4.546,2.0,2.546,13.4,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,33.4,2.0,,,,0,,,,,,,,YES,-0.414,6.168,-0.771,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.11,0.358,-0.35,0.708,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,1.0,NO,0.0,0.0,7.156,0.0,4.82,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|73371|2026-03-05|2026-03-18|772-73371-20260305|Allocation Report - OP21 FEMALE FOUNDERS,unknown,2026-03-05,2026-03-18,73371,0.0,ORAL HEALTH,TOOTHBRUSHES,HOLD_FOR_REPLENISHMENT,-16.121,HOLD_FOR_REPLENISHMENT,-25.705,1.985,1.993,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,5.0,HIGH_PRIORITY_BUY_REVIEW,-25.795,28.4,SHADOW_TOP_100_CANDIDATE,25.9,66,,,,,,,,,0.0,0.0,2.0,5.167,2.0,3.167,14.1,NO,MEDIUM,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,33.5,1.0,,,,0,,,,,,,,YES,-16.121,9.674,0.985,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-2.358,0.117,-1.05,1.167,PARTIAL,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,2.0,NO,0.0,0.0,2.348,0.0,9.64,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|75660|2026-03-26|2026-04-08|772-75660-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,unknown,2026-03-26,2026-04-08,75660,0.0,COLOUR COSMETICS,NATIO,HOLD_FOR_REPLENISHMENT,-35.494,HOLD_FOR_REPLENISHMENT,-39.275,0.598,0.437,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-39.722,14.4,SHADOW_TOP_100_CANDIDATE,25.9,67,,,,,,,,,0.0,0.0,2.0,2.692,2.0,0.692,11.6,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,0.0,,,,0,,,,,,,,YES,-35.494,4.228,0.598,PENDING,PENDING,INSUFFICIENT_OUTCOME_SIGNAL,No realised units to score brain vs buyer.,PENDING,NO,,NOT_MERGED,MISSING,MISSING,YES,missing_actual_units,-3.77,0.19,-1.05,1.24,DATA_QUALITY_BLOCKED,NO_MODEL_UPDATE,NO_GOVERNANCE_UPDATE,REPAIR_SOURCE_QUALITY,0,0.0,0.0,0.442,YES,0.0,0.0,3.799,0.0,0.0,0.5,0.0,0.0,NO,NO,NO,NO,YES,NO_CHANGE,MAINTAIN_REVIEW,REPAIR_DATA_BEFORE_LEARNING,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|195434|2025-12-11|2025-12-24|772-195434-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,unknown,2025-12-11,2025-12-24,195434,0.0,COLOUR COSMETICS,NYX,HOLD_FOR_REPLENISHMENT,-13.368,HOLD_FOR_REPLENISHMENT,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-14.722,25.4,SHADOW_TOP_100_CANDIDATE,25.8,68,,,,,,,,,0.0,0.0,2.0,2.79,2.0,0.79,11.2,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.8,1.0,,,,0,,,,,,,,NO,-13.368,1.354,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.987,0.194,-0.35,0.544,PARTIAL,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.876,0.0,0.0,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|190274|2025-12-25|2026-01-14|772-190274-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,190274,0.0,HAIR ACC BRUSHES,HAIR ACCESSORIES,HOLD_FOR_REPLENISHMENT,-24.58,HOLD_FOR_REPLENISHMENT,-36.923,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-36.337,13.4,SHADOW_TOP_100_CANDIDATE,25.8,69,,,,,,,,,0.0,0.0,2.0,3.023,2.0,1.023,10.3,NO,MEDIUM,10.23,0.4521,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.6,2.0,,,,0,,,,,,,,NO,-24.58,11.757,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-2.258,0.12,0.35,-0.23,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,2.402,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|197262|2025-12-25|2026-01-14|772-197262-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,197262,0.0,BEAUTY ACCESSORIES,BEAUTY TOOLS,HOLD_FOR_REPLENISHMENT,-4.223,HOLD_FOR_REPLENISHMENT,-11.3,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-11.613,24.0,SHADOW_TOP_100_CANDIDATE,25.8,70,,,,,,,,,0.0,0.0,2.0,2.857,2.0,0.857,11.5,NO,MEDIUM,12.07,0.4692,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.9,2.0,,,,0,,,,,,,,NO,-4.223,7.39,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.222,0.168,0.35,-0.182,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,3.367,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|90087|2025-12-25|2026-01-14|772-90087-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,90087,0.0,COLOUR COSMETICS,LOREAL,HOLD_FOR_REPLENISHMENT,-36.813,HOLD_FOR_REPLENISHMENT,-39.916,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-39.997,15.7,SHADOW_TOP_100_CANDIDATE,25.8,71,,,,,,,,,0.0,0.0,2.0,2.668,2.0,0.668,10.8,NO,LOW,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.7,2.0,,,,0,,,,,,,,NO,-36.813,3.184,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-3.481,0.238,0.35,-0.112,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,4.769,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|92642|2025-12-25|2026-01-14|772-92642-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,92642,0.0,SUNCARE,SUN PROTECTION,HOLD_FOR_REPLENISHMENT,-4.976,HOLD_FOR_REPLENISHMENT,-19.887,0.823,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,HIGH_PRIORITY_BUY_REVIEW,-19.935,30.4,SHADOW_TOP_100_CANDIDATE,25.8,72,,,,,,,,,0.0,0.0,2.0,3.482,2.0,1.482,11.9,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,33.0,1.0,,,,0,,,,,,,,YES,-4.976,14.959,-0.177,CORRECT,PENDING,BRAIN_RIGHT_HUMAN_WRONG,Brain advisory outperformed human/governed path ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.148,0.283,-0.35,0.633,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,5.66,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|93461|2025-12-25|2026-01-14|772-93461-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,93461,0.0,HAIR REMOVAL,WOMENS SHAVING AID,HOLD_FOR_REPLENISHMENT,-24.983,HOLD_FOR_REPLENISHMENT,-36.923,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-36.842,12.3,SHADOW_TOP_100_CANDIDATE,25.8,73,,,,,,,,,0.0,0.0,2.0,2.833,2.0,0.833,10.5,NO,LOW,10.23,0.4521,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.6,1.0,,,,0,,,,,,,,NO,-24.983,11.859,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-2.148,0.21,-0.35,0.56,PARTIAL,REVIEW_BRAIN_ACTION_CLASSIFIER,MAINTAIN_HUMAN_REVIEW,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,4.2,0.0,0.0,1.15,0.0,0.25,NO,NO,NO,YES,NO,NO_CHANGE,MAINTAIN_HUMAN_REVIEW,PENALISE_BRAIN_ACTION_PATTERN,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|369403|2026-01-22|2026-02-04|772-369403-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,unknown,2026-01-22,2026-02-04,369403,0.0,INCONTINENCE,INCONTINENCE MEN,HOLD_FOR_REPLENISHMENT,-5.717,HOLD_FOR_REPLENISHMENT,-16.604,1.786,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,5.0,HIGH_PRIORITY_BUY_REVIEW,-16.485,32.2,SHADOW_TOP_100_CANDIDATE,25.8,74,,,,,,,,,0.0,0.0,2.0,4.813,2.0,2.813,12.3,NO,LOW,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,33.1,3.0,,,,0,,,,,,,,NO,-5.717,10.768,-1.214,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.478,0.173,0.35,-0.177,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.455,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|102088|2026-04-23|2026-05-06|772-102088-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,unknown,2026-04-23,2026-05-06,102088,0.0,COLOUR COSMETICS,MAX FACTOR,HOLD_FOR_REPLENISHMENT,-13.1,HOLD_FOR_REPLENISHMENT,-13.776,0.665,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-14.303,26.5,SHADOW_TOP_100_CANDIDATE,25.8,75,,,,,,,,,0.0,0.0,2.0,2.756,2.0,0.756,10.9,NO,MEDIUM,1.54,0.4575,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.7,2.0,,,,0,,,,,,,,NO,-13.1,1.203,-1.335,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-1.11,0.23,0.35,-0.12,RIGHT,REVIEW_UNDERSTOCK_SEGMENTS,REVIEW_GOVERNANCE_THRESHOLDS,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,4.596,0.0,0.0,1.1,0.05,0.1,YES,NO,NO,YES,NO,NO_CHANGE,REVIEW_GOVERNANCE_WITH_HUMAN,REVIEW_GOVERNANCE_THRESHOLDS,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|24385|2026-04-23|2026-05-06|772-24385-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,unknown,2026-04-23,2026-05-06,24385,0.0,COLOUR COSMETICS,MAYBELLINE,BLOCKED_UNSAFE,-2.75,HOLD_FOR_REPLENISHMENT,-15.033,0.598,0.013,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,STANDARD_BUY_REVIEW,-14.662,22.5,SHADOW_TOP_100_CANDIDATE,25.8,76,,,,,,,,,0.0,0.0,2.0,2.8,2.0,0.8,10.7,NO,MEDIUM,-8.56,0.4629,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.7,1.0,,,,0,,,,,,,,NO,-2.75,11.912,-0.402,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,0.075,0.184,-0.35,0.534,PARTIAL,MONITOR,MONITOR,NONE,0,0.0,0.0,0.0,YES,0.0,0.0,3.685,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
phase5t01-20260623T023554Z,2026-06-23T02:35:54.943455+00:00,772,772|190065|2025-12-25|2026-01-14|772-190065-20251225|Allocation Report - WK26-28 NEW YEAR NEW YOU,unknown,2025-12-25,2026-01-14,190065,0.0,BEAUTY ACCESSORIES,BEAUTY TOOLS,HOLD_FOR_REPLENISHMENT,-4.518,HOLD_FOR_REPLENISHMENT,-20.471,0.721,0.999,current_soh,promo_start_soh_resolved,expected_soh_at_promo_start_before_order,Understocked high convexity,TOP_UP_TO_OPTIMAL,3.0,HIGH_PRIORITY_BUY_REVIEW,-20.591,29.1,SHADOW_TOP_100_CANDIDATE,25.7,77,,,,,,,,,0.0,0.0,2.0,3.131,2.0,1.131,11.1,NO,MEDIUM,15.84,0.4767,Does basket attachment predict trust-sensitive demand?,Internal shadow observation only; compare brain vs buyer; no auto-order.,32.8,2.0,,,,0,,,,,,,,NO,-4.518,16.073,-1.279,INCORRECT,PENDING,BOTH_WRONG,Neither brain nor human path clearly best ex-post.,PENDING,NO,,NOT_MERGED,MERGED,PROXY,YES,,-0.252,0.08,0.35,-0.27,RIGHT,MONITOR,MONITOR,NONE,0,0.0,0.0,1.0,YES,0.0,0.0,1.602,0.0,0.0,1.0,0.05,0.0,NO,NO,NO,NO,NO,NO_CHANGE,MAINTAIN_REVIEW,MONITOR,,NO,,NOT_MERGED,PENDING,0.0,NO,NO,NO,NO,,Awaiting buyer review.
