sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,expected_promo_demand,projected_stock_gap_units,reason_short,audit_notes
243442,Durotuss Chty/C Liq/Fort100 S2,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=57; capital_risk=$5.24; risk_reward=1.17; sku_bias=NO_COMPARABLE_EVENTS
90929,Difflam Plus Triple Bl/Curr 32,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=58; capital_risk=$5.24; risk_reward=1.18; sku_bias=NO_COMPARABLE_EVENTS
88867,Hask R/Series Oil Mist 120Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=68; capital_risk=$5.22; risk_reward=1.58; sku_bias=NO_COMPARABLE_EVENTS
91538,Hask Arg Oil Rep Deep Cd 236Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$5.22; risk_reward=1.22; sku_bias=NO_COMPARABLE_EVENTS
5220,Hask Keratin Conditioner 355Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=47; capital_risk=$5.19; risk_reward=0.95; sku_bias=NO_COMPARABLE_EVENTS
345008,Nivea D/E Refr Night Cream 50,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=56; capital_risk=$5.17; risk_reward=1.13; sku_bias=NO_COMPARABLE_EVENTS
93902,Lady Jayne Gemtip Unicrn Brush,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=37; capital_risk=$5.15; risk_reward=0.79; sku_bias=NO_COMPARABLE_EVENTS
195258,Dv Face Hydrating Clnsr 200Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=60; capital_risk=$5.08; risk_reward=1.26; sku_bias=NO_COMPARABLE_EVENTS
197168,Rim Wonder'Last Shadow 003,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$5.08; risk_reward=1.45; sku_bias=NO_COMPARABLE_EVENTS
234931,Olay Comp Uv Sens Ltn 150Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$5.08; risk_reward=1.38; sku_bias=NO_COMPARABLE_EVENTS
92829,Ardell Wisp P/O Minis 12Pk,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=61; capital_risk=$5.04; risk_reward=1.28; sku_bias=NO_COMPARABLE_EVENTS
63699,Nivea Aa Hand Cream 100Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$5.01; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
195414,Npmu Pro Fix Stick Nutmeg,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=66; capital_risk=$5.00; risk_reward=1.45; sku_bias=NO_COMPARABLE_EVENTS
87807,You Beach Bum B/Wash 350Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=31; capital_risk=$4.99; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
18571,L/J Pad Nylon Ball Bristle Lge,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$4.98; risk_reward=1.43; sku_bias=NO_COMPARABLE_EVENTS
196346,Elnett Flex Hold Vit B5 400Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=28; capital_risk=$4.97; risk_reward=0.69; sku_bias=NO_COMPARABLE_EVENTS
189514,Npmu Fat Oil Missed Call,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$4.96; risk_reward=1.40; sku_bias=NO_COMPARABLE_EVENTS
61567,Live Col Chocolate 75Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$4.94; risk_reward=1.09; sku_bias=NO_COMPARABLE_EVENTS
74397,Elvive Frizz Kill Serum 100Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=51; capital_risk=$4.94; risk_reward=1.02; sku_bias=NO_COMPARABLE_EVENTS
321338,Nivea Body Exp/Hydra Lot 400Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$4.92; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
38321,Nivea Men Apd Deep 250Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$4.89; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
93904,Lady Jayne Banana Clip Large,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=28; capital_risk=$4.83; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
36116,May Fitme Concealer Honey,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=64; capital_risk=$4.79; risk_reward=1.40; sku_bias=NO_COMPARABLE_EVENTS
55864,Hair Resq Ad Thick Cond 355Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=70; capital_risk=$4.78; risk_reward=1.65; sku_bias=NO_COMPARABLE_EVENTS
974315,Rim Oh My Gloss 100 Love Bug,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=60; capital_risk=$4.77; risk_reward=1.24; sku_bias=NO_COMPARABLE_EVENTS
341559,Rim Cover Stick Nat Beige,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$4.75; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
341556,Rim Cover Stick Ivory,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$4.72; risk_reward=0.82; sku_bias=NO_COMPARABLE_EVENTS
103912,Rim Cover Stick Soft Honey,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$4.70; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
195406,Npmu Vivid Mech Always Onx,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=61; capital_risk=$4.67; risk_reward=1.27; sku_bias=NO_COMPARABLE_EVENTS
95385,Dominate Volume Mousse 150Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$4.67; risk_reward=1.42; sku_bias=NO_COMPARABLE_EVENTS
97452,Difflam S/T & B/N Blkcrnt 32,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=61; capital_risk=$4.67; risk_reward=1.29; sku_bias=NO_COMPARABLE_EVENTS
87597,Rim Lasting Finish Ls Pnky Prm,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$4.65; risk_reward=1.43; sku_bias=NO_COMPARABLE_EVENTS
195103,Dr.Pawpaw Plumping Lip Oil 8Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=34; capital_risk=$4.64; risk_reward=0.75; sku_bias=NO_COMPARABLE_EVENTS
55448,Elvive Purple Mask 250Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=32; capital_risk=$4.64; risk_reward=0.74; sku_bias=NO_COMPARABLE_EVENTS
5219,Hask Keratin Shampoo 355Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$4.62; risk_reward=1.07; sku_bias=NO_COMPARABLE_EVENTS
93520,Garn Hyaluron Serum Mask,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$4.61; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
56518,Rim Lf Radiance Con Nude,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$4.60; risk_reward=1.45; sku_bias=NO_COMPARABLE_EVENTS
233102,Nivea Apd Prl&Beauty 150Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=27; capital_risk=$4.58; risk_reward=0.68; sku_bias=NO_COMPARABLE_EVENTS
94066,Npmu Smushy Mte Lb Sweet Smac,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=59; capital_risk=$4.57; risk_reward=1.23; sku_bias=NO_COMPARABLE_EVENTS
197128,Scholl H/Boost F/Cream 75Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=50; capital_risk=$4.56; risk_reward=1.00; sku_bias=NO_COMPARABLE_EVENTS
68492,E/Care Liq Silk S/Con 400Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$4.55; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
89013,Difflam Cough+St+Bn H&L Loz 16,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=35; capital_risk=$4.49; risk_reward=0.77; sku_bias=NO_COMPARABLE_EVENTS
37302,L/J Flexi Detangling Brush Lge,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=42; capital_risk=$4.47; risk_reward=0.87; sku_bias=NO_COMPARABLE_EVENTS
52419,Hask Tea Tree Invig Spoo 355Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$4.47; risk_reward=1.10; sku_bias=NO_COMPARABLE_EVENTS
195740,Wht Gl Prpl Tth Toner Tthpaste,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=32; capital_risk=$4.44; risk_reward=0.73; sku_bias=NO_COMPARABLE_EVENTS
611271,Nivea Gentle Face Wipes 25S,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=29; capital_risk=$4.44; risk_reward=0.70; sku_bias=NO_COMPARABLE_EVENTS
43830,Hask Monoi Coco 5In1 Spr 175Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=62; capital_risk=$4.42; risk_reward=1.31; sku_bias=NO_COMPARABLE_EVENTS
94077,Npmu Fat Cheek Blsh Bounc Bery,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=67; capital_risk=$4.40; risk_reward=1.50; sku_bias=NO_COMPARABLE_EVENTS
21548,1000Hr Inst Brows L.Brn/Blnd,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=51; capital_risk=$4.32; risk_reward=1.02; sku_bias=NO_COMPARABLE_EVENTS
331120,Vicks Vapodrops Orig/Menthl24,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=34; capital_risk=$4.31; risk_reward=0.75; sku_bias=NO_COMPARABLE_EVENTS
60460,Fefol Daily Iron 30 Tab,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=63; capital_risk=$4.27; risk_reward=1.34; sku_bias=NO_COMPARABLE_EVENTS
97325,Vicks Xtra Soothing Syrup 200M,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=71; capital_risk=$4.27; risk_reward=1.73; sku_bias=NO_COMPARABLE_EVENTS
68214,L/J Premium Claw Grip,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$4.25; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
546374,L/J Small Detangling Brush,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=54; capital_risk=$4.23; risk_reward=1.09; sku_bias=NO_COMPARABLE_EVENTS
15727,Npmu Eb Pencil Micro Choc,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=69; capital_risk=$4.15; risk_reward=1.59; sku_bias=NO_COMPARABLE_EVENTS
269875,Nivea Gentle Eye Mur 125Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=53; capital_risk=$4.15; risk_reward=1.06; sku_bias=NO_COMPARABLE_EVENTS
496316,Clairol Rtu Perm 2 Black,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=65; capital_risk=$4.14; risk_reward=1.43; sku_bias=NO_COMPARABLE_EVENTS
197703,Dove Ap Base Classic 250Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=42; capital_risk=$4.13; risk_reward=0.87; sku_bias=NO_COMPARABLE_EVENTS
195138,Skin Phy Vitc Foam Clnsr 150Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=69; capital_risk=$4.07; risk_reward=1.62; sku_bias=NO_COMPARABLE_EVENTS
63449,Tp Acne Body Wash 300Ml,DO_NOT_BUY,NO_PRIOR_PROMO_EVIDENCE_BASELINE_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NEVER_SOLD_IN_PROMO; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=63; capital_risk=$4.06; risk_reward=1.37; sku_bias=NO_COMPARABLE_EVENTS
14528,Nivea D/E Micellar Wipes 25,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=35; capital_risk=$4.05; risk_reward=0.77; sku_bias=NO_COMPARABLE_EVENTS
36133,May Line Refine Ex Kajal Black,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$4.05; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
389196,Nivea D/E Exfol Scrub 150Ml,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=62; capital_risk=$4.05; risk_reward=1.32; sku_bias=NO_COMPARABLE_EVENTS
7519,Rim Super Gel Topcoat,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=55; capital_risk=$4.03; risk_reward=1.10; sku_bias=NO_COMPARABLE_EVENTS
746,Rim 60Sec N/P 210 Etheral,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=39; capital_risk=$4.02; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
189521,Npmu Butter Lg Brownie Drip,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=68; capital_risk=$4.01; risk_reward=1.56; sku_bias=NO_COMPARABLE_EVENTS
22900,U By Kotex Sport Tampons Reg16,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$4.00; risk_reward=0.84; sku_bias=NO_COMPARABLE_EVENTS
188025,Rim 60Sec N/P Under The Palms,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$3.99; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
188024,Rim 60Sec N/P Coco-Nuts For U,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$3.98; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
738,Rim 60Sec N/P 405 Rose Liberti,DO_NOT_BUY,NO_DEMAND,DO_NOT_BUY,0,1,1,Do not auto-order.,demand=NO_DEMAND; availability=FLOOR_PROTECTION_NEEDED; capital=CAPITAL_DRAG_LOW; raw_units=0; provisional_units=0; final_units=0; confidence_pct=40; capital_risk=$3.98; risk_reward=0.83; sku_bias=NO_COMPARABLE_EVENTS
