sku_number,sku_description,department,promotion_name,decision_triage_class,buyer_review_priority_score,triage_priority_score_v2,economic_priority_rank,economic_net_value_score,review_roi_score,review_roi_label,expected_gp_capture_value,missed_sales_avoidance_value,overstock_cash_release_value,brain_action_label,final_governed_action_label,priority_rank_change,priority_rank_change_reason
188389,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,4.0,18.9,2024,-40.855,-1.702,VERY_LOW,11.771,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1549,economic_roi_major_uplift
33116,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,5.2,19.3,1809,-0.635,-0.04,VERY_LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1548,economic_roi_major_uplift
193772,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,5.3,19.3,1798,-30.258,-1.891,VERY_LOW,3.128,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1541,economic_roi_major_uplift
60840,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,2.5,18.3,2320,-10.556,-0.66,VERY_LOW,0.0,21.553,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1541,economic_roi_major_uplift
27193,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,12.7,27.4,56,115.644,7.228,MEDIUM,2.591,158.197,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1534,economic_roi_major_uplift
188857,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,5.3,19.2,1845,-27.872,-1.161,VERY_LOW,30.855,0.0,3.012,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1491,economic_roi_major_uplift
192807,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,7.4,20.9,1272,-31.805,-1.988,VERY_LOW,4.135,0.0,0.174,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1491,economic_roi_major_uplift
88135,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,3.7,18.6,2146,35.193,2.2,LOW,13.312,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1489,economic_roi_major_uplift
195073,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,2.4,18.2,2406,-31.693,-1.981,VERY_LOW,14.491,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1486,economic_roi_major_uplift
10045,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,10.6,23.9,499,72.429,4.527,LOW,5.46,47.238,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1475,economic_roi_major_uplift
94058,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,4.2,18.8,2050,-6.201,-0.388,VERY_LOW,0.0,18.397,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1474,economic_roi_major_uplift
39201,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,2.3,18.1,2438,-12.65,-0.791,VERY_LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1467,economic_roi_major_uplift
94507,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,7.2,20.6,1379,52.029,3.252,LOW,15.613,25.711,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1464,economic_roi_major_uplift
91439,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,13.8,34.3,8,234.655,14.666,MEDIUM,0.0,243.715,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1455,economic_roi_major_uplift
87550,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,8.4,21.7,1024,5.139,0.214,VERY_LOW,54.139,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1455,economic_roi_major_uplift
196577,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,5.6,19.2,1833,-37.982,-2.374,VERY_LOW,7.15,0.0,1.377,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1447,economic_roi_major_uplift
90766,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,6.1,19.4,1755,-2.574,-0.161,VERY_LOW,0.441,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1443,economic_roi_major_uplift
73745,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,2.0,17.9,2536,3.406,0.213,VERY_LOW,2.736,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1438,economic_roi_major_uplift
185198,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,9.1,22.4,875,-10.69,-0.445,VERY_LOW,5.9,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1437,economic_roi_major_uplift
199738,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,0.0,17.1,3475,-15.118,-0.945,VERY_LOW,28.528,0.0,0.882,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1435,economic_roi_major_uplift
198777,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,0.0,17.1,3474,-37.856,-2.366,VERY_LOW,5.863,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1433,economic_roi_major_uplift
63079,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,0.0,16.9,3711,-28.072,-1.754,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1433,economic_roi_major_uplift
67621,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,17.0,3615,-25.837,-1.615,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1428,economic_roi_major_uplift
49496,0.0,BATH TOILETRIES,unknown,STANDARD_BUY_REVIEW,3.5,18.4,2249,-13.277,-0.83,VERY_LOW,3.239,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1427,economic_roi_major_uplift
198777,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,0.5,17.4,3068,-43.5,-1.812,VERY_LOW,8.219,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1425,economic_roi_major_uplift
50382,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,2.2,18.0,2507,8.583,0.536,VERY_LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1423,economic_roi_major_uplift
196745,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,6.0,19.3,1799,-40.154,-2.51,VERY_LOW,2.65,0.0,0.601,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1422,economic_roi_major_uplift
825336,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,8.1,21.3,1150,-23.179,-1.449,VERY_LOW,6.452,0.0,1.033,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1419,economic_roi_major_uplift
92848,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,13.7,27.2,67,113.879,7.117,MEDIUM,0.0,145.732,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1417,economic_roi_major_uplift
192040,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,17.1,3459,-0.37,-0.023,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1403,economic_roi_major_uplift
668680,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,16.9,3705,-29.092,-1.818,VERY_LOW,9.287,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1395,economic_roi_major_uplift
55560,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,5.0,18.9,1990,-42.925,-2.683,VERY_LOW,1.209,0.0,1.045,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1394,economic_roi_major_uplift
483796,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,5.2,19.0,1953,-32.184,-2.011,VERY_LOW,5.872,0.0,1.74,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1393,economic_roi_major_uplift
96593,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,0.0,17.0,3609,-26.098,-1.631,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1392,economic_roi_major_uplift
2823,0.0,EYES EARS,unknown,STANDARD_BUY_REVIEW,5.4,19.1,1937,-41.768,-2.61,VERY_LOW,2.074,0.0,0.947,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1390,economic_roi_major_uplift
194018,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,14.2,28.6,36,142.085,8.88,MEDIUM,13.319,49.158,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1386,economic_roi_major_uplift
63957,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,6.0,19.2,1821,-37.778,-2.361,VERY_LOW,3.222,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1385,economic_roi_major_uplift
48510,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,4.6,18.8,2079,3.892,0.243,VERY_LOW,4.527,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1384,economic_roi_major_uplift
90140,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,0.0,16.8,3781,-10.143,-0.634,VERY_LOW,0.482,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1375,economic_roi_major_uplift
192218,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,6.8,19.8,1606,-23.466,-1.467,VERY_LOW,20.636,0.0,1.034,CONTROLLED_BUY,CONTROLLED_BUY,1373,economic_roi_major_uplift
192807,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,3.5,18.3,2307,-42.611,-2.663,VERY_LOW,3.035,0.0,1.548,CONTROLLED_BUY,CONTROLLED_BUY,1371,economic_roi_major_uplift
11494,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,4.1,18.6,2191,-8.825,-0.552,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1366,economic_roi_major_uplift
447692,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,0.0,16.8,3776,-41.0,-2.562,VERY_LOW,0.0,-0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1365,economic_roi_major_uplift
93937,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,8.2,21.2,1187,17.355,1.085,LOW,5.263,12.774,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1363,economic_roi_major_uplift
188387,0.0,COLOUR COSMETICS,unknown,HIGH_PRIORITY_BUY_REVIEW,7.6,20.7,1345,-36.268,-1.511,VERY_LOW,16.358,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1362,economic_roi_major_uplift
92231,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,0.0,16.9,3696,-38.304,-2.394,VERY_LOW,0.571,0.0,0.387,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1358,economic_roi_major_uplift
63418,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,6.3,19.3,1814,-38.078,-2.38,VERY_LOW,2.922,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1342,economic_roi_major_uplift
197218,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,5.3,18.9,1988,-40.156,-2.51,VERY_LOW,0.977,0.0,0.045,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1341,economic_roi_major_uplift
195108,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,17.1,3432,-7.073,-0.442,VERY_LOW,1.594,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1337,economic_roi_major_uplift
330442,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,8.4,21.3,1134,23.071,1.442,LOW,4.581,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1336,economic_roi_major_uplift
93709,0.0,FIRSTAID WOUNDCARE,unknown,STANDARD_BUY_REVIEW,4.3,18.6,2182,-42.981,-2.686,VERY_LOW,0.861,0.0,0.947,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1333,economic_roi_major_uplift
190289,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,6.2,19.2,1832,-36.305,-2.269,VERY_LOW,4.695,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1329,economic_roi_major_uplift
192720,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,5.7,19.0,1942,-38.279,-2.392,VERY_LOW,2.721,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1329,economic_roi_major_uplift
91246,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,5.3,18.9,2007,-36.711,-2.294,VERY_LOW,6.87,0.0,0.86,CONTROLLED_BUY,CONTROLLED_BUY,1328,economic_roi_major_uplift
91442,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,0.0,17.1,3430,11.482,0.718,VERY_LOW,6.293,14.409,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1324,economic_roi_major_uplift
199800,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,6.2,19.2,1838,-38.228,-2.389,VERY_LOW,2.772,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1324,economic_roi_major_uplift
96295,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,16.7,3843,-31.094,-1.943,VERY_LOW,-0.0,-0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1322,economic_roi_major_uplift
810797,0.0,HAIR REMOVAL,unknown,STANDARD_BUY_REVIEW,4.9,18.8,2087,-40.564,-2.535,VERY_LOW,0.956,0.0,0.174,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1321,economic_roi_major_uplift
10195,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,6.6,19.4,1766,-38.056,-2.378,VERY_LOW,2.944,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1317,economic_roi_major_uplift
43327,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,5.7,19.0,1956,-6.131,-0.383,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1316,economic_roi_major_uplift
195792,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,5.1,18.8,2046,-39.794,-2.487,VERY_LOW,1.206,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1315,economic_roi_major_uplift
195102,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,14.4,26.9,89,27.938,1.746,LOW,72.036,0.0,1.033,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1313,economic_roi_major_uplift
196345,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,0.0,17.0,3592,-32.684,-2.043,VERY_LOW,1.272,0.0,0.517,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1313,economic_roi_major_uplift
286893,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,6.0,19.1,1905,-39.055,-2.441,VERY_LOW,1.945,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1310,economic_roi_major_uplift
88112,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,8.8,21.6,1068,21.503,1.344,LOW,12.547,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1310,economic_roi_major_uplift
190082,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,4.5,18.6,2176,-38.742,-2.421,VERY_LOW,2.258,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1304,economic_roi_major_uplift
45578,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,0.0,16.7,3840,-37.472,-2.342,VERY_LOW,0.736,3.539,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1302,economic_roi_major_uplift
26485,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,3.7,18.3,2349,10.462,0.654,VERY_LOW,0.0,52.87,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1297,economic_roi_major_uplift
190084,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,4.0,18.4,2279,-14.329,-0.896,VERY_LOW,2.185,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1297,economic_roi_major_uplift
36997,0.0,SUNCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,9.1,21.8,1016,-22.067,-0.919,VERY_LOW,5.9,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1297,economic_roi_major_uplift
64520,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,12.3,24.5,356,17.288,1.08,LOW,20.28,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1296,economic_roi_major_uplift
65090,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,5.8,19.0,1958,-39.478,-2.467,VERY_LOW,1.522,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1296,economic_roi_major_uplift
193713,0.0,SKINCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,9.3,21.9,971,11.849,0.494,VERY_LOW,88.075,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1293,economic_roi_major_uplift
196610,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,4.6,18.6,2159,-39.428,-2.464,VERY_LOW,1.572,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1292,economic_roi_major_uplift
90318,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,3.8,18.3,2321,-40.145,-2.509,VERY_LOW,2.037,0.0,0.394,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1291,economic_roi_major_uplift
92231,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,4.1,18.4,2256,-41.015,-2.563,VERY_LOW,0.505,0.0,0.174,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1291,economic_roi_major_uplift
835692,0.0,BABY CARE,unknown,STANDARD_BUY_REVIEW,1.9,17.7,2736,-37.571,-2.348,VERY_LOW,3.429,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1290,economic_roi_major_uplift
190272,0.0,HAIR ACC BRUSHES,unknown,STANDARD_BUY_REVIEW,5.5,18.9,2013,-38.586,-2.412,VERY_LOW,2.414,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1289,economic_roi_major_uplift
195405,0.0,COLOUR COSMETICS,unknown,STANDARD_RUN_DOWN_REVIEW,3.0,18.1,2483,-26.632,-1.664,VERY_LOW,0.653,0.0,1.339,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1283,economic_roi_major_uplift
241776,0.0,ACHE PAIN SUPPORT,unknown,STANDARD_BUY_REVIEW,4.9,18.7,2122,-38.307,-2.394,VERY_LOW,2.953,0.0,0.087,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1280,economic_roi_major_uplift
91160,0.0,ORAL HEALTH,unknown,STANDARD_RUN_DOWN_REVIEW,10.6,23.3,701,-25.162,-1.573,VERY_LOW,18.68,0.0,0.947,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1278,economic_roi_major_uplift
66398,0.0,FIRSTAID WOUNDCARE,unknown,STANDARD_BUY_REVIEW,3.8,18.3,2358,-40.332,-2.521,VERY_LOW,0.668,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1275,economic_roi_major_uplift
193743,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,6.8,19.5,1715,-37.326,-2.333,VERY_LOW,3.674,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1272,economic_roi_major_uplift
88080,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,9.0,21.6,1064,20.886,1.305,LOW,20.215,0.0,0.688,CONTROLLED_BUY,CONTROLLED_BUY,1270,economic_roi_major_uplift
184707,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,4.4,18.5,2221,-27.152,-1.697,VERY_LOW,17.387,0.0,1.18,CONTROLLED_BUY,CONTROLLED_BUY,1270,economic_roi_major_uplift
42513,0.0,ORAL HEALTH,unknown,HIGH_PRIORITY_BUY_REVIEW,5.9,19.0,1981,-57.497,-2.396,VERY_LOW,1.682,0.0,1.958,AGGRESSIVE_BUY,AGGRESSIVE_BUY,1268,economic_roi_major_uplift
23075,0.0,BEAUTY ELECTRICAL,unknown,STANDARD_BUY_REVIEW,6.6,19.3,1808,-36.333,-2.271,VERY_LOW,4.667,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1267,economic_roi_major_uplift
58219,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,0.0,16.8,3768,-28.446,-1.778,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,HOLD_FOR_REPLENISHMENT,1264,economic_roi_major_uplift
91282,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,4.5,18.5,2219,-40.133,-2.508,VERY_LOW,0.867,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1260,economic_roi_major_uplift
88955,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,5.0,18.7,2134,-38.62,-2.414,VERY_LOW,2.38,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1259,economic_roi_major_uplift
95696,0.0,SKINCARE,unknown,STANDARD_BUY_REVIEW,10.8,23.4,653,99.652,6.228,MEDIUM,28.883,0.0,1.205,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1258,economic_roi_major_uplift
15220,0.0,SUNCARE,unknown,STANDARD_BUY_REVIEW,2.5,17.8,2599,15.802,0.988,VERY_LOW,6.363,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1258,economic_roi_major_uplift
45447,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,5.4,18.8,2060,-9.14,-0.571,VERY_LOW,0.0,0.0,0.0,CONTROLLED_BUY,CONTROLLED_BUY,1258,economic_roi_major_uplift
91439,0.0,HAIRCARE,unknown,HIGH_PRIORITY_BUY_REVIEW,11.7,23.9,497,8.227,0.343,VERY_LOW,84.453,0.0,5.135,AGGRESSIVE_BUY,AGGRESSIVE_BUY,1257,economic_roi_major_uplift
87926,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,4.7,18.6,2181,-39.16,-2.448,VERY_LOW,1.84,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1257,economic_roi_major_uplift
525922,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,5.4,18.8,2062,-9.14,-0.571,VERY_LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1257,economic_roi_major_uplift
196612,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,3.9,18.3,2335,-40.005,-2.5,VERY_LOW,3.576,0.0,0.86,CONTROLLED_BUY,CONTROLLED_BUY,1255,economic_roi_major_uplift
198584,0.0,VITAMIN SUPPLEMENT,unknown,STANDARD_BUY_REVIEW,1.7,17.6,2819,-37.181,-2.324,VERY_LOW,3.819,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1254,economic_roi_major_uplift
605253,0.0,BEAUTY ACCESSORIES,unknown,STANDARD_BUY_REVIEW,6.5,19.2,1859,-38.926,-2.433,VERY_LOW,2.074,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1248,economic_roi_major_uplift
51898,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,3.4,18.1,2441,-41.218,-2.576,VERY_LOW,1.329,0.0,0.516,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1246,economic_roi_major_uplift
198980,0.0,COLOUR COSMETICS,unknown,STANDARD_BUY_REVIEW,4.3,18.4,2267,-13.251,-0.828,VERY_LOW,0.0,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1245,economic_roi_major_uplift
95449,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,6.2,19.1,1933,-38.05,-2.378,VERY_LOW,2.95,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1243,economic_roi_major_uplift
44971,0.0,BATH TOILETRIES,unknown,STANDARD_BUY_REVIEW,11.4,23.7,569,-4.214,-0.263,VERY_LOW,10.19,0.0,0.906,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1240,economic_roi_major_uplift
212679,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,3.1,18.0,2497,-42.634,-2.665,VERY_LOW,0.777,0.0,0.804,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1239,economic_roi_major_uplift
198028,0.0,DEODORANTS,unknown,STANDARD_BUY_REVIEW,4.0,18.3,2337,-23.211,-1.451,VERY_LOW,1.274,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1238,economic_roi_major_uplift
94904,0.0,SKINCARE,unknown,STANDARD_RUN_DOWN_REVIEW,14.6,26.5,136,29.489,1.843,LOW,73.07,0.0,0.86,NO_BUY_RUN_DOWN,NO_BUY_RUN_DOWN,1238,economic_roi_major_uplift
72537,0.0,ORAL HEALTH,unknown,STANDARD_BUY_REVIEW,6.9,19.5,1713,-38.231,-2.389,VERY_LOW,6.384,0.0,1.205,CONTROLLED_BUY,CONTROLLED_BUY,1236,economic_roi_major_uplift
91564,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,4.6,18.5,2220,-39.404,-2.463,VERY_LOW,2.756,0.0,0.387,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1236,economic_roi_major_uplift
943282,0.0,HAIRCARE,unknown,STANDARD_BUY_REVIEW,4.6,18.5,2230,-39.746,-2.484,VERY_LOW,1.254,0.0,0.0,TOP_UP_TO_OPTIMAL,TOP_UP_TO_OPTIMAL,1235,economic_roi_major_uplift
