sku_number,sku_description,decision,decision_quality_label,confidence_score,data_quality_score,demand_evidence_strength,promo_period_demand_source,promo_units_expected_to_sell,recommended_order_units,commercial_coverage_ratio,remaining_promo_sales_stock_gap,remaining_end_stock_gap,execution_ready_flag,execution_blocker,proposed_action_tier
96477,May Face Lifter Fdn 112,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
96456,May Lift Ls Stn May Intens 104,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
197171,Rim Wonder'Last Shadow 007,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
96476,May Face Lifter Fdn 110,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
94678,Rim K&F S/T Glow Clsic Bge,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
94682,Rim K&F S/T Glow Rose Ivry,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
96474,May Face Lifter Fdn 90,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
187274,Wrinkles/S Neck Wrinkle Patch,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
34280,Rim Btw 2In1 Fill Blnd,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
252767,Mf M/Up Miracle Touch Cr Ivory,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
94102,Esi 993 Be Them All Ba,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
197588,Sundae Kids Frttngl Foam 229Ml,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
14969,Rim 60Sec N/P 560 Lovey Dovey,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
27928,Rim Magnifeyes Eyes Pal Nude,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
195258,Dv Face Hydrating Clnsr 200Ml,HOLD,HOLD_NO_ORDER_NEEDED,60,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
87648,Q+A Collagen Body Butter 200Ml,HOLD,HOLD_NO_ORDER_NEEDED,59,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
196231,Hf P/Health Sp 300Ml,HOLD,HOLD_NO_ORDER_NEEDED,58,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
189683,Mf Mir Pure Concealer 002,HOLD,HOLD_NO_ORDER_NEEDED,57,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
193063,Mf Facefinity Fndn Beige,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
34281,Rim Btw 2In1 Fill M Brn,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
192360,Clairol Biu S/Perm Tone Emerld,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
522252,Fframe Revital Eyes,HOLD,HOLD_NO_ORDER_NEEDED,55,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
368997,Fframe Lip Injection 10Ml,HOLD,HOLD_NO_ORDER_NEEDED,55,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
95493,Rexona Men Deo Actv Frsh 230Ml,HOLD,HOLD_NO_ORDER_NEEDED,54,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
65482,Q+A G/Fruit Clns Balm 125Ml,HOLD,HOLD_NO_ORDER_NEEDED,53,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
868396,Pref Lor Vv Lt Perl Blnd 10.21,HOLD,HOLD_NO_ORDER_NEEDED,52,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
196367,Excel Cnude 3U Uni Dark Brown,HOLD,HOLD_NO_ORDER_NEEDED,52,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
307432,Dv Sr Eczema Ointment 200Ml,HOLD,HOLD_NO_ORDER_NEEDED,51,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
196357,Excel Creme Nude 5U Uni Lbrown,HOLD,HOLD_NO_ORDER_NEEDED,50,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
198226,U By Kotex Full Brief Hvy 12,HOLD,HOLD_NO_ORDER_NEEDED,48,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
74389,Lor Pref Vivid 3.161 Magn Plum,HOLD,HOLD_NO_ORDER_NEEDED,48,90.0,MODERATE,same_discount_history,0.25,0,0.0,0,1,NO,,tier_4_hold_monitor
96472,May Lifter Conceal 65,HOLD,HOLD_NO_ORDER_NEEDED,48,90.0,MODERATE,same_discount_history,0.25,0,,0,0,NO,,tier_4_hold_monitor
70390,Npmu Tisi Brow Ms Cl Ash,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.235,0,,0,0,NO,,tier_4_hold_monitor
89060,May Ss Teddy Tint Latte To Go,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.231,0,,0,0,NO,,tier_4_hold_monitor
195943,Esi Expressie 545 Power Moves,HOLD,HOLD_NO_ORDER_NEEDED,68,90.0,MODERATE,same_discount_history,0.222,0,0.0,0,1,NO,,tier_4_hold_monitor
54384,Esi 56 Fishnet St,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.222,0,0.0,0,1,NO,,tier_4_hold_monitor
94767,Rim M/T Trbochrgd Glw Ic Usual,HOLD,HOLD_NO_ORDER_NEEDED,66,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
90433,Rim Wonder'Ink Liner Velvt Ivy,HOLD,HOLD_NO_ORDER_NEEDED,66,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
94706,Rim K&F S/T Blur Gldn Ivry,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
43537,Aveeno S/Rel Wash F/F 532Ml,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
94761,Rim M/T Trbochrgd Glw Rsy Rebl,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
90482,Rim Super Gel Nail Polish 109,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.222,0,0.0,0,1,NO,,tier_4_hold_monitor
94762,Rim M/T Trbochrgd Glw N/B/B,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
185417,Esi Expresi 380 Nowornever,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
668194,Esi Ne Watermelon,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
189584,Esi Exp 500 Unapologetic Icon,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
71553,Mf Mp Nude Pal Golden Nudes 02,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.222,0,0.0,0,1,NO,,tier_4_hold_monitor
668731,Esi Ne Eternal Optimist,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.222,0,0.0,0,1,NO,,tier_4_hold_monitor
193466,Embryolisse Com Crm Rglow 50Ml,HOLD,HOLD_NO_ORDER_NEEDED,53,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
94712,Rim 60 Sec S/S Np Evning Sand,HOLD,HOLD_NO_ORDER_NEEDED,51,90.0,MODERATE,same_discount_history,0.222,0,0.0,0,1,NO,,tier_4_hold_monitor
71549,Mf Brow Shaper Blonde 10,HOLD,HOLD_NO_ORDER_NEEDED,51,90.0,MODERATE,same_discount_history,0.222,0,,0,0,NO,,tier_4_hold_monitor
1230,May Fit Me Mte Pore Fdn Pr Bge,HOLD,HOLD_NO_ORDER_NEEDED,68,90.0,MODERATE,same_discount_history,0.217,0,,0,0,NO,,tier_4_hold_monitor
24416,May Fm Mpore Fdn 320,HOLD,HOLD_NO_ORDER_NEEDED,68,90.0,MODERATE,same_discount_history,0.214,0,,0,0,NO,,tier_4_hold_monitor
56518,Rim Lf Radiance Con Nude,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.214,0,,0,0,NO,,tier_4_hold_monitor
194820,Dv Hair+Scalp Ex Hydr S/P500Ml,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
192133,Essano Hyd+ F/Mstrsr 100Ml,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
192362,Clairol Biu S/Perm Tone L Perl,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
199953,Garnier Vit C Tinted Uv Glow,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
198943,Illi Gel Cushions 2 Pairs,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
192848,Bondi Face Spf50+ Tinted 50Ml,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
87607,Rim Thrlskr Glsygls Pchy Vbs,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
193064,Mf Facefinity Fndn Warm Beige,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
52122,Rexona M Apd Adv Workout 220Ml,HOLD,HOLD_NO_ORDER_NEEDED,58,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
39545,Ariana Grande Cloud Edp 100Ml,HOLD,HOLD_NO_ORDER_NEEDED,57,90.0,MODERATE,same_discount_history,0.2,0,,0,0,NO,,tier_4_hold_monitor
52188,Ariana Thank U Next Edp 30Ml,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.2,0,0.0,0,1,NO,,tier_4_hold_monitor
51926,Urbane Mess Beard&Hair Trimmer,HOLD,HOLD_NO_ORDER_NEEDED,54,90.0,MODERATE,same_discount_history,0.2,0,0.0,0,1,NO,,tier_4_hold_monitor
24422,May Fm Mpore Fdn 322Warm Honey,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.19,0,,0,0,NO,,tier_4_hold_monitor
39402,May Fitme Mattepore Fdn Clstan,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.19,0,,0,0,NO,,tier_4_hold_monitor
27929,Rim Magnifeyes Eyes Pa Blush,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.188,0,,0,0,NO,,tier_4_hold_monitor
197169,Rim Wonder'Last Shadow 005,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.188,0,,0,0,NO,,tier_4_hold_monitor
186418,Rim Scand Palette Sunst Bronze,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.188,0,,0,0,NO,,tier_4_hold_monitor
34430,Rim 60Sec N/P 900 Ritas Black,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.188,0,,0,0,NO,,tier_4_hold_monitor
34285,Rim Btw 2In1 Fill Blk,HOLD,HOLD_NO_ORDER_NEEDED,68,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
93970,May Sunkisser Mate Ext 33 As X,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
93966,May Sunkisser Original 02 As X,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
47658,Rim Last Rad Concealer 040,HOLD,HOLD_NO_ORDER_NEEDED,66,90.0,MODERATE,same_discount_history,0.182,0,0.0,0,1,NO,,tier_4_hold_monitor
93979,May Tat G Pen 822 Space Graph,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
93975,May Tattoo Liner Black Track,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
193075,Mf Facefinity D-5 Free Conc 03,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.182,0,0.0,0,1,NO,,tier_4_hold_monitor
916749,Rim Es Glam Eye Hd 22 Brx Brwn,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
44299,Rim Wonder'Luxe Vol Masc Black,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
189687,Mf Mir Pure Concealer 001,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.182,0,,0,0,NO,,tier_4_hold_monitor
669028,Esi Ne Demure Vix,HOLD,HOLD_NO_ORDER_NEEDED,68,90.0,MODERATE,same_discount_history,0.167,0,0.0,0,1,NO,,tier_4_hold_monitor
669085,Esi Ne Cute As A Button,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.167,0,,0,0,NO,,tier_4_hold_monitor
90448,Mf Ff Finity-Fix Setting Spray,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.167,0,0.0,0,1,NO,,tier_4_hold_monitor
198524,Rim Wf Brow Lam Gel Clear,HOLD,HOLD_NO_ORDER_NEEDED,61,90.0,MODERATE,same_discount_history,0.167,0,,0,0,NO,,tier_4_hold_monitor
50394,Dv Eh Inten Moist Lotion 500Ml,HOLD,HOLD_NO_ORDER_NEEDED,60,90.0,MODERATE,same_discount_history,0.167,0,,0,0,NO,,tier_4_hold_monitor
93867,Mf 2000 Cal Lip Glaze Fav Song,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.167,0,,0,0,NO,,tier_4_hold_monitor
195017,Garn Pa Hyd Cleanser 250Ml,HOLD,HOLD_NO_ORDER_NEEDED,51,90.0,MODERATE,same_discount_history,0.167,0,,0,0,NO,,tier_4_hold_monitor
74131,Olay Luminous Aha Serum 30Ml,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.154,0,,0,0,NO,,tier_4_hold_monitor
66922,Npmu Lip Ling Xxl 07 Warm Up,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.154,0,,0,0,NO,,tier_4_hold_monitor
195987,May Tat Liner Gel Penc Midmoc,HOLD,HOLD_NO_ORDER_NEEDED,66,90.0,MODERATE,same_discount_history,0.15,0,0.0,0,1,NO,,tier_4_hold_monitor
94053,Npmu Lft Snat Brw Tint Caramel,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
197170,Rim Wonder'Last Shadow 006,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
90434,Rim Wonder'Ink Liner Aqtc Aria,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
94077,Npmu Fat Cheek Blsh Bounc Bery,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.143,0,0.0,0,1,NO,,tier_4_hold_monitor
94076,Npmu Fat Cheek Blsh Peach Plge,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
94072,Npmu Fat Cheek Blsh Papay Plmp,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
54482,Mf Clr Elix Kiss Nude Rose,HOLD,HOLD_NO_ORDER_NEEDED,61,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
199754,Rim Oh My Gloss Lipoil Clrcld,HOLD,HOLD_NO_ORDER_NEEDED,60,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
88448,Mf Miracle Pure Serum Fndn F/L,HOLD,HOLD_NO_ORDER_NEEDED,57,90.0,MODERATE,same_discount_history,0.143,0,0.0,0,1,NO,,tier_4_hold_monitor
193060,Mf Facefinity Fndn Warm Ivory,HOLD,HOLD_NO_ORDER_NEEDED,57,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
195526,Mf Fcefnty Cmpct 003Rse Refill,HOLD,HOLD_NO_ORDER_NEEDED,57,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
868744,Preference Loreal Drk Brwn 3.0,HOLD,HOLD_NO_ORDER_NEEDED,54,90.0,MODERATE,same_discount_history,0.143,0,0.0,0,1,NO,,tier_4_hold_monitor
57537,Aeropostale Blushing 237Ml,HOLD,HOLD_NO_ORDER_NEEDED,52,90.0,MODERATE,same_discount_history,0.143,0,,0,0,NO,,tier_4_hold_monitor
184616,Ariana Grande Slc B/Mist 236Ml,HOLD,HOLD_NO_ORDER_NEEDED,47,90.0,MODERATE,same_discount_history,0.143,0,0.0,0,1,NO,,tier_4_hold_monitor
192996,Rim Lasting Matte Ls 200,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.133,0,0.0,0,1,NO,,tier_4_hold_monitor
186457,Antip Credo Prob A/B Ser30Ml,HOLD,HOLD_NO_ORDER_NEEDED,66,90.0,MODERATE,same_discount_history,0.13,0,0.0,0,1,NO,,tier_4_hold_monitor
195183,Bioderma Hyalu+ Serum 30Ml,HOLD,HOLD_NO_ORDER_NEEDED,72,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
189583,Esi Exp 485 Word On The Street,HOLD,HOLD_NO_ORDER_NEEDED,68,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
90170,Npmu Epic Ink El Shimmer Stch,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
186401,Rim Lf S/Shimr 901 Goldn Dust,HOLD,HOLD_NO_ORDER_NEEDED,67,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
67893,Garn Bb Anti Age Light 50Ml,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
186400,Rim Lf S/Shimr 900 Prl Shmr,HOLD,HOLD_NO_ORDER_NEEDED,65,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
199054,Npmu Wondr Stck Dual Rich,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
6826,Rim Fdn Matchperf 100 Ivory,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
198527,Rim Wf Brow Lam Gel Sft Black,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
53927,Rim Brow Pro Mic Def 2In1 Blnd,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
198526,Rim Wf Brow Lam Gel Sft Brown,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
189595,Esi Exp 495 Outside The Lines,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
193069,Mf Facefinity Fndn Soft Toffee,HOLD,HOLD_NO_ORDER_NEEDED,59,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
74395,Lor Pref Vivid 8.624 Brght Red,HOLD,HOLD_NO_ORDER_NEEDED,57,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
88440,Mf Miracle Pure Crm Blush Pink,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
88056,Burberry Brit For Her Edp 100,HOLD,HOLD_NO_ORDER_NEEDED,55,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
74394,Lor Pref Vivid 1.102 Blue Blck,HOLD,HOLD_NO_ORDER_NEEDED,55,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
594997,Mf Lipfinity Just In Love,HOLD,HOLD_NO_ORDER_NEEDED,55,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
50669,Lor Excel 5.6 Rich Auburn,HOLD,HOLD_NO_ORDER_NEEDED,54,90.0,MODERATE,same_discount_history,0.125,0,,0,0,NO,,tier_4_hold_monitor
51584,Mpc Night Cream 50Ml,HOLD,HOLD_NO_ORDER_NEEDED,47,90.0,MODERATE,same_discount_history,0.125,0,0.0,0,1,NO,,tier_4_hold_monitor
196933,Rim Better Filters Light Med,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.118,0,,0,0,NO,,tier_4_hold_monitor
90480,Rim Super Gel Nail Polish 108,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.111,0,0.0,0,1,NO,,tier_4_hold_monitor
94697,Rim K&F S/T Blur Rose Ivry,HOLD,HOLD_NO_ORDER_NEEDED,64,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
94777,Rim M/T Btr Than Fltrs Porc,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
94765,Rim M/T Trbochrgd Glw Givn Glw,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
94702,Rim K&F S/T Blur Sun Beige,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
668673,Esi Ne Mint Candy Apple,HOLD,HOLD_NO_ORDER_NEEDED,63,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
94575,May Brow Ultra Slim Taupe,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
909084,Esi Ne Summer 266 Naughty Naut,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
67691,Rim Btw Pro Pncl Brunette,HOLD,HOLD_NO_ORDER_NEEDED,60,90.0,MODERATE,same_discount_history,0.111,0,0.0,0,1,NO,,tier_4_hold_monitor
90452,Rim Wonder'Last Shadw Stk 011,HOLD,HOLD_NO_ORDER_NEEDED,59,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
668608,Esi Ne Bikini So Teeny,HOLD,HOLD_NO_ORDER_NEEDED,51,90.0,MODERATE,same_discount_history,0.111,0,,0,0,NO,,tier_4_hold_monitor
94257,Antipodes Ceramide Souffle 60M,HOLD,HOLD_NO_ORDER_NEEDED,69,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
310840,Dv Dn Moisturising Lotion 1L,HOLD,HOLD_NO_ORDER_NEEDED,66,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
193056,Mf Facefinity Fndn Light Beige,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
193067,Mf Facefinity Fndn Warm Honey,HOLD,HOLD_NO_ORDER_NEEDED,62,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
198936,Illi Boob Tape Dark 5M,HOLD,HOLD_NO_ORDER_NEEDED,60,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
193002,Rim Lasting Matte Ls 700,HOLD,HOLD_NO_ORDER_NEEDED,59,90.0,MODERATE,same_discount_history,0.1,0,0.0,0,1,NO,,tier_4_hold_monitor
189673,Mf Mir Pure Concealer 005,HOLD,HOLD_NO_ORDER_NEEDED,59,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
191384,Mf Mstrpce Liquid El Grey,HOLD,HOLD_NO_ORDER_NEEDED,58,90.0,MODERATE,same_discount_history,0.1,0,,0,0,NO,,tier_4_hold_monitor
189671,Mf Mir Pure Blush Vntg Peony,HOLD,HOLD_NO_ORDER_NEEDED,56,90.0,MODERATE,same_discount_history,0.1,0,0.0,0,1,NO,,tier_4_hold_monitor
