sku_number,pre_promo_demand_units,promo_window_demand_units,total_expected_demand_units,pre_minus_promo,days_until_promo_start,promo_window_days
199333,0.0,0.0528,0.0528,-0.0528,63,7
90813,0.0,0.0528,0.0528,-0.0528,63,7
94496,0.0,0.0528,0.0528,-0.0528,63,7
192248,0.0,0.0528,0.0528,-0.0528,63,7
198652,0.0,0.0528,0.0528,-0.0528,63,7
191383,0.0,0.0528,0.0528,-0.0528,63,7
95099,0.0,0.0528,0.0528,-0.0528,63,7
89019,0.0,0.0528,0.0528,-0.0528,63,7
89066,0.0,0.0528,0.0528,-0.0528,63,7
92854,0.0,0.0528,0.0528,-0.0528,63,7
192846,0.0,0.0528,0.0528,-0.0528,63,7
350173,0.0,0.0528,0.0528,-0.0528,63,7
189671,0.0,0.0528,0.0528,-0.0528,63,7
88463,0.0,0.0528,0.0528,-0.0528,63,7
65624,0.0,0.0528,0.0528,-0.0528,63,7
96653,0.0,0.0528,0.0528,-0.0528,63,7
13652,0.0,0.0528,0.0528,-0.0528,63,7
193061,0.0,0.0528,0.0528,-0.0528,63,7
96654,0.0,0.0528,0.0528,-0.0528,63,7
96655,0.0,0.0528,0.0528,-0.0528,63,7
198076,0.0,0.0528,0.0528,-0.0528,63,7
199044,0.0,0.0528,0.0528,-0.0528,63,7
70563,0.0,0.0528,0.0528,-0.0528,63,7
668020,0.0,0.0528,0.0528,-0.0528,63,7
194039,0.0,0.0528,0.0528,-0.0528,63,7
90902,0.0,0.0528,0.0528,-0.0528,63,7
192119,0.0,0.0528,0.0528,-0.0528,63,7
54935,0.0,0.0528,0.0528,-0.0528,63,7
96507,0.0,0.0528,0.0528,-0.0528,63,7
10425,0.0,0.0528,0.0528,-0.0528,63,7
908614,0.0,0.0528,0.0528,-0.0528,63,7
198936,0.0,0.0528,0.0528,-0.0528,63,7
70983,0.0,0.0528,0.0528,-0.0528,63,7
784710,0.0,0.0528,0.0528,-0.0528,63,7
94275,0.0,0.0528,0.0528,-0.0528,63,7
98177,0.0,0.0528,0.0528,-0.0528,63,7
47658,0.0,0.0528,0.0528,-0.0528,63,7
54384,0.0,0.0528,0.0528,-0.0528,63,7
98176,0.0,0.0528,0.0528,-0.0528,63,7
98174,0.0,0.0528,0.0528,-0.0528,63,7
98173,0.0,0.0528,0.0528,-0.0528,63,7
93551,0.0,0.0528,0.0528,-0.0528,63,7
89070,0.0,0.0528,0.0528,-0.0528,63,7
195087,0.0,0.0528,0.0528,-0.0528,63,7
44021,0.0,0.0528,0.0528,-0.0528,63,7
97126,0.0,0.0528,0.0528,-0.0528,63,7
94104,0.0,0.0528,0.0528,-0.0528,63,7
16566,0.0,0.0528,0.0528,-0.0528,63,7
44019,0.0,0.0528,0.0528,-0.0528,63,7
43917,0.0,0.0528,0.0528,-0.0528,63,7
93847,0.0,0.0528,0.0528,-0.0528,63,7
64088,0.0,0.0528,0.0528,-0.0528,63,7
427502,0.0,0.0528,0.0528,-0.0528,63,7
97546,0.0,0.0528,0.0528,-0.0528,63,7
94257,0.0,0.0528,0.0528,-0.0528,63,7
20312,0.0,0.0528,0.0528,-0.0528,63,7
193612,0.0,0.0528,0.0528,-0.0528,63,7
75427,0.0,0.0528,0.0528,-0.0528,63,7
74131,0.0,0.0528,0.0528,-0.0528,63,7
667998,0.0,0.0528,0.0528,-0.0528,63,7
198464,0.0,0.0528,0.0528,-0.0528,63,7
427503,0.0,0.0528,0.0528,-0.0528,63,7
296780,0.0,0.0528,0.0528,-0.0528,63,7
650242,0.0,0.0623,0.0623,-0.0623,63,7
91162,0.0,0.0623,0.0623,-0.0623,63,7
167138,0.0,0.0623,0.0623,-0.0623,63,7
65486,0.0,0.0623,0.0623,-0.0623,63,7
88316,0.0,0.0623,0.0623,-0.0623,63,7
88318,0.0,0.0623,0.0623,-0.0623,63,7
189094,0.0,0.0623,0.0623,-0.0623,63,7
94255,0.0,0.0623,0.0623,-0.0623,63,7
483648,0.0,0.0623,0.0623,-0.0623,63,7
734,0.0,0.0623,0.0623,-0.0623,63,7
20583,0.0,0.0623,0.0623,-0.0623,63,7
668004,0.0,0.0623,0.0623,-0.0623,63,7
98115,0.0,0.0623,0.0623,-0.0623,63,7
97559,0.0,0.0623,0.0623,-0.0623,63,7
59858,0.0,0.0623,0.0623,-0.0623,63,7
537886,0.0,0.0623,0.0623,-0.0623,63,7
55229,0.0,0.0623,0.0623,-0.0623,63,7
21210,0.0,0.0623,0.0623,-0.0623,63,7
195081,0.0,0.0623,0.0623,-0.0623,63,7
744247,0.0,0.0623,0.0623,-0.0623,63,7
51771,0.0,0.0623,0.0623,-0.0623,63,7
192009,0.0,0.0623,0.0623,-0.0623,63,7
9159,0.0,0.0623,0.0623,-0.0623,63,7
97560,0.0,0.0623,0.0623,-0.0623,63,7
67330,0.0,0.0623,0.0623,-0.0623,63,7
94565,0.0,0.0623,0.0623,-0.0623,63,7
199052,0.0,0.0623,0.0623,-0.0623,63,7
96297,0.0,0.0623,0.0623,-0.0623,63,7
200956,0.0,0.0623,0.0623,-0.0623,63,7
88283,0.0,0.0623,0.0623,-0.0623,63,7
90770,0.0,0.0623,0.0623,-0.0623,63,7
41548,0.0,0.0623,0.0623,-0.0623,63,7
310735,0.0,0.0623,0.0623,-0.0623,63,7
190073,0.0,0.0623,0.0623,-0.0623,63,7
96633,0.0,0.0623,0.0623,-0.0623,63,7
95852,0.0,0.0623,0.0623,-0.0623,63,7
478404,0.0,0.0623,0.0623,-0.0623,63,7
315303,0.0,0.0623,0.0623,-0.0623,63,7
41547,0.0,0.0623,0.0623,-0.0623,63,7
4044,0.0,0.0623,0.0623,-0.0623,63,7
94529,0.0,0.0623,0.0623,-0.0623,63,7
54475,0.0,0.0623,0.0623,-0.0623,63,7
88302,0.0,0.0623,0.0623,-0.0623,63,7
167127,0.0,0.0623,0.0623,-0.0623,63,7
92140,0.0,0.0623,0.0623,-0.0623,63,7
95892,0.0,0.0623,0.0623,-0.0623,63,7
87557,0.0,0.0623,0.0623,-0.0623,63,7
271551,0.0,0.0623,0.0623,-0.0623,63,7
611271,0.0,0.0623,0.0623,-0.0623,63,7
478610,0.0,0.0623,0.0623,-0.0623,63,7
523852,0.0,0.0623,0.0623,-0.0623,63,7
645753,0.0,0.0623,0.0623,-0.0623,63,7
198716,0.0,0.0623,0.0623,-0.0623,63,7
97993,0.0,0.0623,0.0623,-0.0623,63,7
97991,0.0,0.0623,0.0623,-0.0623,63,7
342505,0.0,0.0623,0.0623,-0.0623,63,7
549193,0.0,0.0623,0.0623,-0.0623,63,7
333786,0.0,0.0623,0.0623,-0.0623,63,7
15238,0.0,0.0623,0.0623,-0.0623,63,7
41315,0.0,0.0623,0.0623,-0.0623,63,7
199854,0.0,0.0623,0.0623,-0.0623,63,7
38322,0.0,0.0623,0.0623,-0.0623,63,7
199719,0.0,0.0623,0.0623,-0.0623,63,7
197744,0.0,0.0623,0.0623,-0.0623,63,7
55532,0.0,0.0623,0.0623,-0.0623,63,7
57138,0.0,0.0623,0.0623,-0.0623,63,7
65914,0.0,0.0623,0.0623,-0.0623,63,7
1236,0.0,0.0623,0.0623,-0.0623,63,7
191670,0.0,0.0623,0.0623,-0.0623,63,7
94000,0.0,0.0623,0.0623,-0.0623,63,7
199120,0.0,0.0623,0.0623,-0.0623,63,7
63699,0.0,0.0623,0.0623,-0.0623,63,7
92467,0.0,0.0623,0.0623,-0.0623,63,7
63080,0.0,0.0623,0.0623,-0.0623,63,7
94891,0.0,0.0623,0.0623,-0.0623,63,7
198561,0.0,0.0623,0.0623,-0.0623,63,7
544795,0.0,0.0623,0.0623,-0.0623,63,7
195984,0.0,0.0623,0.0623,-0.0623,63,7
87748,0.0,0.0623,0.0623,-0.0623,63,7
49295,0.0,0.0623,0.0623,-0.0623,63,7
15736,0.0,0.0623,0.0623,-0.0623,63,7
190114,0.0,0.0623,0.0623,-0.0623,63,7
37032,0.0,0.0623,0.0623,-0.0623,63,7
277772,0.0,0.0623,0.0623,-0.0623,63,7
45396,0.0,0.0623,0.0623,-0.0623,63,7
187645,0.0,0.0623,0.0623,-0.0623,63,7
71550,0.0,0.0623,0.0623,-0.0623,63,7
229342,0.0,0.0623,0.0623,-0.0623,63,7
87431,0.0,0.0623,0.0623,-0.0623,63,7
97551,0.0,0.0623,0.0623,-0.0623,63,7
189250,0.0,0.0623,0.0623,-0.0623,63,7
94132,0.0,0.0623,0.0623,-0.0623,63,7
193142,0.0,0.0623,0.0623,-0.0623,63,7
98125,0.0,0.0623,0.0623,-0.0623,63,7
472581,0.0,0.0623,0.0623,-0.0623,63,7
167093,0.0,0.0623,0.0623,-0.0623,63,7
187276,0.0,0.0623,0.0623,-0.0623,63,7
247596,0.0,0.0623,0.0623,-0.0623,63,7
91054,0.0,0.0623,0.0623,-0.0623,63,7
91062,0.0,0.0623,0.0623,-0.0623,63,7
98136,0.0,0.0623,0.0623,-0.0623,63,7
24423,0.0,0.0623,0.0623,-0.0623,63,7
191685,0.0,0.0623,0.0623,-0.0623,63,7
36116,0.0,0.0623,0.0623,-0.0623,63,7
96449,0.0,0.0623,0.0623,-0.0623,63,7
62912,0.0,0.0623,0.0623,-0.0623,63,7
96450,0.0,0.0623,0.0623,-0.0623,63,7
95867,0.0,0.0784,0.0784,-0.0784,63,7
90162,0.0,0.0784,0.0784,-0.0784,63,7
188032,0.0,0.0784,0.0784,-0.0784,63,7
191175,0.0,0.0784,0.0784,-0.0784,63,7
97594,0.0,0.0784,0.0784,-0.0784,63,7
92922,0.0,0.0784,0.0784,-0.0784,63,7
46889,0.0,0.0784,0.0784,-0.0784,63,7
92466,0.0,0.0784,0.0784,-0.0784,63,7
62765,0.0,0.0784,0.0784,-0.0784,63,7
199069,0.0,0.0784,0.0784,-0.0784,63,7
234621,0.0,0.0784,0.0784,-0.0784,63,7
94054,0.0,0.0784,0.0784,-0.0784,63,7
515205,0.0,0.0784,0.0784,-0.0784,63,7
42830,0.0,0.0784,0.0784,-0.0784,63,7
195441,0.0,0.0784,0.0784,-0.0784,63,7
192343,0.0,0.0784,0.0784,-0.0784,63,7
89761,0.0,0.0784,0.0784,-0.0784,63,7
62768,0.0,0.0784,0.0784,-0.0784,63,7
193194,0.0,0.0784,0.0784,-0.0784,63,7
647818,0.0,0.0784,0.0784,-0.0784,63,7
89753,0.0,0.0784,0.0784,-0.0784,63,7
62934,0.0,0.0784,0.0784,-0.0784,63,7
192920,0.0,0.0784,0.0784,-0.0784,63,7
97996,0.0,0.0784,0.0784,-0.0784,63,7
250236,0.0,0.0784,0.0784,-0.0784,63,7
647883,0.0,0.0784,0.0784,-0.0784,63,7
192205,0.0,0.0784,0.0784,-0.0784,63,7
891967,0.0,0.0784,0.0784,-0.0784,63,7
190113,0.0,0.0784,0.0784,-0.0784,63,7
88678,0.0,0.0784,0.0784,-0.0784,63,7
96503,0.0,0.0784,0.0784,-0.0784,63,7
191684,0.0,0.0784,0.0784,-0.0784,63,7
252999,0.0,0.0784,0.0784,-0.0784,63,7
20469,0.0,0.0784,0.0784,-0.0784,63,7
27980,0.0,0.0784,0.0784,-0.0784,63,7
190064,0.0,0.0784,0.0784,-0.0784,63,7
92150,0.0,0.0784,0.0784,-0.0784,63,7
190086,0.0,0.0784,0.0784,-0.0784,63,7
57227,0.0,0.0784,0.0784,-0.0784,63,7
95863,0.0,0.0784,0.0784,-0.0784,63,7
167115,0.0,0.0784,0.0784,-0.0784,63,7
88236,0.0,0.0784,0.0784,-0.0784,63,7
60548,0.0,0.0784,0.0784,-0.0784,63,7
88780,0.0,0.0784,0.0784,-0.0784,63,7
192261,0.0,0.0784,0.0784,-0.0784,63,7
88324,0.0,0.0784,0.0784,-0.0784,63,7
690783,0.0,0.0784,0.0784,-0.0784,63,7
24382,0.0,0.0784,0.0784,-0.0784,63,7
90068,0.0,0.0784,0.0784,-0.0784,63,7
73699,0.0,0.0784,0.0784,-0.0784,63,7
187275,0.0,0.0784,0.0784,-0.0784,63,7
198145,0.0,0.0784,0.0784,-0.0784,63,7
27194,0.0,0.0784,0.0784,-0.0784,63,7
94809,0.0,0.0784,0.0784,-0.0784,63,7
88733,0.0,0.0784,0.0784,-0.0784,63,7
97497,0.0,0.0784,0.0784,-0.0784,63,7
88250,0.0,0.0784,0.0784,-0.0784,63,7
797588,0.0,0.0784,0.0784,-0.0784,63,7
90166,0.0,0.0784,0.0784,-0.0784,63,7
63109,0.0,0.0784,0.0784,-0.0784,63,7
192861,0.0,0.0784,0.0784,-0.0784,63,7
89769,0.0,0.0784,0.0784,-0.0784,63,7
93996,0.0,0.0784,0.0784,-0.0784,63,7
93918,0.0,0.0784,0.0784,-0.0784,63,7
31106,0.0,0.0784,0.0784,-0.0784,63,7
190074,0.0,0.0784,0.0784,-0.0784,63,7
33267,0.0,0.0784,0.0784,-0.0784,63,7
198721,0.0,0.0784,0.0784,-0.0784,63,7
30633,0.0,0.0784,0.0784,-0.0784,63,7
185142,0.0,0.0784,0.0784,-0.0784,63,7
548618,0.0,0.0784,0.0784,-0.0784,63,7
70358,0.0,0.0784,0.0784,-0.0784,63,7
94810,0.0,0.0784,0.0784,-0.0784,63,7
56950,0.0,0.0784,0.0784,-0.0784,63,7
478255,0.0,0.0938,0.0938,-0.0938,63,7
65467,0.0,0.0938,0.0938,-0.0938,63,7
94808,0.0,0.0938,0.0938,-0.0938,63,7
198932,0.0,0.0938,0.0938,-0.0938,63,7
193197,0.0,0.0938,0.0938,-0.0938,63,7
190069,0.0,0.0938,0.0938,-0.0938,63,7
167129,0.0,0.0938,0.0938,-0.0938,63,7
405922,0.0,0.0938,0.0938,-0.0938,63,7
341140,0.0,0.0938,0.0938,-0.0938,63,7
615951,0.0,0.0938,0.0938,-0.0938,63,7
97995,0.0,0.0938,0.0938,-0.0938,63,7
190060,0.0,0.0938,0.0938,-0.0938,63,7
88387,0.0,0.0938,0.0938,-0.0938,63,7
647891,0.0,0.0938,0.0938,-0.0938,63,7
68082,0.0,0.0938,0.0938,-0.0938,63,7
610055,0.0,0.0938,0.0938,-0.0938,63,7
94217,0.0,0.0938,0.0938,-0.0938,63,7
195115,0.0,0.0938,0.0938,-0.0938,63,7
478362,0.0,0.0938,0.0938,-0.0938,63,7
74931,0.0,0.0938,0.0938,-0.0938,63,7
67325,0.0,0.0938,0.0938,-0.0938,63,7
33265,0.0,0.0938,0.0938,-0.0938,63,7
233048,0.0,0.0938,0.0938,-0.0938,63,7
51409,0.0,0.0938,0.0938,-0.0938,63,7
191661,0.0,0.0938,0.0938,-0.0938,63,7
625,0.0,0.0938,0.0938,-0.0938,63,7
51154,0.0,0.0938,0.0938,-0.0938,63,7
167081,0.0,0.0938,0.0938,-0.0938,63,7
958859,0.0,0.0938,0.0938,-0.0938,63,7
485861,0.0,0.0938,0.0938,-0.0938,63,7
90154,0.0,0.0938,0.0938,-0.0938,63,7
60950,0.0,0.0938,0.0938,-0.0938,63,7
94536,0.0,0.0938,0.0938,-0.0938,63,7
190070,0.0,0.0938,0.0938,-0.0938,63,7
369403,0.0,0.0938,0.0938,-0.0938,63,7
191288,0.0,0.1099,0.1099,-0.1099,63,7
93980,0.0,0.1099,0.1099,-0.1099,63,7
67890,0.0,0.1099,0.1099,-0.1099,63,7
260851,0.0,0.1099,0.1099,-0.1099,63,7
190077,0.0,0.1099,0.1099,-0.1099,63,7
193128,0.0,0.1099,0.1099,-0.1099,63,7
333778,0.0,0.1099,0.1099,-0.1099,63,7
95866,0.0,0.1099,0.1099,-0.1099,63,7
189728,0.0,0.1099,0.1099,-0.1099,63,7
93917,0.0,0.1099,0.1099,-0.1099,63,7
73378,0.0,0.1099,0.1099,-0.1099,63,7
396168,0.0,0.1099,0.1099,-0.1099,63,7
71223,0.0,0.1099,0.1099,-0.1099,63,7
189774,0.0,0.1099,0.1099,-0.1099,63,7
984248,0.0,0.1099,0.1099,-0.1099,63,7
90165,0.0,0.1099,0.1099,-0.1099,63,7
41542,0.0,0.1099,0.1099,-0.1099,63,7
190066,0.0,0.1099,0.1099,-0.1099,63,7
49090,0.0,0.1099,0.1099,-0.1099,63,7
38288,0.0,0.1099,0.1099,-0.1099,63,7
958840,0.0,0.1253,0.1253,-0.1253,63,7
390860,0.0,0.1253,0.1253,-0.1253,63,7
198937,0.0,0.1253,0.1253,-0.1253,63,7
260606,0.0,0.1253,0.1253,-0.1253,63,7
93921,0.0,0.1253,0.1253,-0.1253,63,7
87419,0.0,0.1253,0.1253,-0.1253,63,7
93920,0.0,0.1253,0.1253,-0.1253,63,7
390798,0.0,0.1253,0.1253,-0.1253,63,7
478230,0.0,0.1253,0.1253,-0.1253,63,7
88388,0.0,0.1253,0.1253,-0.1253,63,7
907693,0.0,0.1253,0.1253,-0.1253,63,7
60947,0.0,0.1253,0.1253,-0.1253,63,7
49087,0.0,0.1414,0.1414,-0.1414,63,7
24383,0.0,0.1414,0.1414,-0.1414,63,7
260622,0.0,0.1414,0.1414,-0.1414,63,7
88386,0.0,0.1414,0.1414,-0.1414,63,7
53981,0.0,0.1414,0.1414,-0.1414,63,7
190068,0.0,0.1414,0.1414,-0.1414,63,7
493538,0.0,0.1414,0.1414,-0.1414,63,7
42436,0.0,0.1414,0.1414,-0.1414,63,7
185498,0.0,0.1414,0.1414,-0.1414,63,7
346268,0.0,0.1414,0.1414,-0.1414,63,7
41594,0.0,0.1414,0.1414,-0.1414,63,7
798169,0.0,0.1561,0.1561,-0.1561,63,7
68083,0.0,0.1561,0.1561,-0.1561,63,7
390941,0.0,0.1561,0.1561,-0.1561,63,7
11035,0.0,0.1561,0.1561,-0.1561,63,7
194887,0.0,0.1561,0.1561,-0.1561,63,7
73683,0.0,0.1561,0.1561,-0.1561,63,7
33269,0.0,0.1561,0.1561,-0.1561,63,7
491071,0.0,0.1561,0.1561,-0.1561,63,7
478628,0.0,0.1722,0.1722,-0.1722,63,7
93924,0.0,0.1722,0.1722,-0.1722,63,7
188031,0.0,0.1722,0.1722,-0.1722,63,7
192838,0.0,0.1722,0.1722,-0.1722,63,7
49093,0.0,0.1722,0.1722,-0.1722,63,7
91160,0.0,0.1722,0.1722,-0.1722,63,7
347302,0.0,0.1722,0.1722,-0.1722,63,7
93925,0.0,0.1722,0.1722,-0.1722,63,7
841250,0.0,0.1876,0.1876,-0.1876,63,7
516600,0.0,0.1876,0.1876,-0.1876,63,7
475114,0.0,0.1876,0.1876,-0.1876,63,7
200980,0.0,0.1876,0.1876,-0.1876,63,7
94219,0.0,0.1876,0.1876,-0.1876,63,7
94218,0.0,0.1876,0.1876,-0.1876,63,7
674400,0.0,0.2037,0.2037,-0.2037,63,7
342483,0.0,0.2037,0.2037,-0.2037,63,7
798177,0.0,0.2037,0.2037,-0.2037,63,7
49091,0.0,0.2037,0.2037,-0.2037,63,7
636886,0.0,0.2184,0.2184,-0.2184,63,7
60948,0.0,0.2352,0.2352,-0.2352,63,7
190061,0.0,0.2352,0.2352,-0.2352,63,7
188766,0.0,0.266,0.266,-0.266,63,7
242853,0.0,0.266,0.266,-0.266,63,7
72537,0.0,0.2814,0.2814,-0.2814,63,7
42110,0.0,0.2975,0.2975,-0.2975,63,7
194422,0.0,0.3122,0.3122,-0.3122,63,7
60949,0.0,0.3122,0.3122,-0.3122,63,7
89071,0.0,1.0003,1.0003,-1.0003,63,7
96257,0.8889,1.9999,2.8888,-1.111,63,7
188707,0.0,1.3251,1.3251,-1.3251,63,7
43839,0.0,1.4741,1.4741,-1.4741,63,7
195051,0.0,1.8468,1.8468,-1.8468,63,7
188705,0.0,1.9999,1.9999,-1.9999,63,7
65617,0.0,1.9999,1.9999,-1.9999,63,7
97162,0.0,1.9999,1.9999,-1.9999,63,7
20582,0.0,1.9999,1.9999,-1.9999,63,7
87762,0.0,1.9999,1.9999,-1.9999,63,7
63821,0.0,1.9999,1.9999,-1.9999,63,7
242950,0.0,1.9999,1.9999,-1.9999,63,7
192806,0.0,1.9999,1.9999,-1.9999,63,7
14528,0.0,1.9999,1.9999,-1.9999,63,7
37408,0.0,1.9999,1.9999,-1.9999,63,7
195079,0.0,1.9999,1.9999,-1.9999,63,7
41320,0.0,1.9999,1.9999,-1.9999,63,7
43540,0.0,1.9999,1.9999,-1.9999,63,7
31831,0.0,1.9999,1.9999,-1.9999,63,7
55511,0.0,1.9999,1.9999,-1.9999,63,7
192807,0.0,1.9999,1.9999,-1.9999,63,7
199949,0.0,1.9999,1.9999,-1.9999,63,7
65559,0.0,1.9999,1.9999,-1.9999,63,7
94491,0.0,1.9999,1.9999,-1.9999,63,7
193725,0.0,1.9999,1.9999,-1.9999,63,7
30527,0.0,1.9999,1.9999,-1.9999,63,7
88779,0.0,1.9999,1.9999,-1.9999,63,7
92331,0.0,1.9999,1.9999,-1.9999,63,7
192047,0.0,1.9999,1.9999,-1.9999,63,7
186518,0.0,1.9999,1.9999,-1.9999,63,7
193713,0.0,1.9999,1.9999,-1.9999,63,7
191997,0.0,1.9999,1.9999,-1.9999,63,7
94279,0.0,1.9999,1.9999,-1.9999,63,7
55054,0.0,1.9999,1.9999,-1.9999,63,7
97053,0.0,1.9999,1.9999,-1.9999,63,7
616311,0.0,1.9999,1.9999,-1.9999,63,7
20868,0.0,1.9999,1.9999,-1.9999,63,7
72663,0.0,1.9999,1.9999,-1.9999,63,7
359203,0.0,1.9999,1.9999,-1.9999,63,7
41549,0.0,1.9999,1.9999,-1.9999,63,7
189275,0.0,1.9999,1.9999,-1.9999,63,7
95477,0.0,1.9999,1.9999,-1.9999,63,7
195172,0.0,1.9999,1.9999,-1.9999,63,7
191955,0.0,1.9999,1.9999,-1.9999,63,7
61295,0.0,1.9999,1.9999,-1.9999,63,7
92211,0.0,1.9999,1.9999,-1.9999,63,7
43395,0.0,1.9999,1.9999,-1.9999,63,7
195241,0.0,1.9999,1.9999,-1.9999,63,7
610909,0.0,1.9999,1.9999,-1.9999,63,7
195077,0.0,1.9999,1.9999,-1.9999,63,7
97195,0.0,1.9999,1.9999,-1.9999,63,7
67328,0.0,1.9999,1.9999,-1.9999,63,7
69751,0.0,1.9999,1.9999,-1.9999,63,7
97199,0.0,1.9999,1.9999,-1.9999,63,7
38391,0.0,1.9999,1.9999,-1.9999,63,7
665877,0.0,1.9999,1.9999,-1.9999,63,7
40356,0.0,1.9999,1.9999,-1.9999,63,7
198292,0.0,1.9999,1.9999,-1.9999,63,7
483699,0.0,1.9999,1.9999,-1.9999,63,7
745103,0.0,1.9999,1.9999,-1.9999,63,7
199840,0.0,1.9999,1.9999,-1.9999,63,7
22514,0.0,1.9999,1.9999,-1.9999,63,7
886149,0.0,1.9999,1.9999,-1.9999,63,7
195157,0.0,1.9999,1.9999,-1.9999,63,7
94505,0.0,1.9999,1.9999,-1.9999,63,7
192799,0.0,1.9999,1.9999,-1.9999,63,7
65843,0.0,1.9999,1.9999,-1.9999,63,7
193455,0.0,1.9999,1.9999,-1.9999,63,7
188994,0.0,1.9999,1.9999,-1.9999,63,7
483621,0.0,1.9999,1.9999,-1.9999,63,7
188953,0.0,1.9999,1.9999,-1.9999,63,7
90812,0.0,1.9999,1.9999,-1.9999,63,7
67914,0.0,1.9999,1.9999,-1.9999,63,7
67698,0.0,3.0002,3.0002,-3.0002,63,7
252726,0.0,3.0002,3.0002,-3.0002,63,7
192930,0.0,3.0002,3.0002,-3.0002,63,7
31522,0.0,3.0002,3.0002,-3.0002,63,7
63083,0.0,3.0002,3.0002,-3.0002,63,7
195988,0.0,3.0002,3.0002,-3.0002,63,7
97992,0.0,3.0002,3.0002,-3.0002,63,7
15842,0.0,3.0002,3.0002,-3.0002,63,7
42901,0.0,3.0002,3.0002,-3.0002,63,7
91031,0.0,3.0002,3.0002,-3.0002,63,7
189857,0.0,3.0002,3.0002,-3.0002,63,7
88303,0.0,3.0002,3.0002,-3.0002,63,7
167110,0.0,3.0002,3.0002,-3.0002,63,7
167122,0.0,3.0002,3.0002,-3.0002,63,7
88380,0.0,3.0002,3.0002,-3.0002,63,7
95842,0.0,3.0002,3.0002,-3.0002,63,7
167083,0.0,3.0002,3.0002,-3.0002,63,7
95846,0.0,3.0002,3.0002,-3.0002,63,7
167557,0.0,3.0002,3.0002,-3.0002,63,7
95865,0.0,3.0002,3.0002,-3.0002,63,7
96472,0.0,3.0002,3.0002,-3.0002,63,7
96606,0.0,3.0002,3.0002,-3.0002,63,7
188811,0.0,3.0002,3.0002,-3.0002,63,7
167103,0.0,3.0002,3.0002,-3.0002,63,7
95858,0.0,3.0002,3.0002,-3.0002,63,7
93984,0.0,3.0002,3.0002,-3.0002,63,7
94567,0.0,3.0002,3.0002,-3.0002,63,7
193144,0.0,3.0002,3.0002,-3.0002,63,7
89056,0.0,3.0002,3.0002,-3.0002,63,7
90988,0.0,3.0002,3.0002,-3.0002,63,7
21963,0.0,3.0002,3.0002,-3.0002,63,7
96595,0.0,3.0002,3.0002,-3.0002,63,7
90435,0.0,3.0002,3.0002,-3.0002,63,7
91904,0.0,3.0002,3.0002,-3.0002,63,7
97994,0.0,3.0002,3.0002,-3.0002,63,7
72982,0.0,3.9998,3.9998,-3.9998,63,7
380675,0.0,3.9998,3.9998,-3.9998,63,7
66125,0.0,3.9998,3.9998,-3.9998,63,7
94278,0.0,3.9998,3.9998,-3.9998,63,7
90426,0.0,3.9998,3.9998,-3.9998,63,7
36119,0.0,3.9998,3.9998,-3.9998,63,7
745049,0.0,3.9998,3.9998,-3.9998,63,7
721417,0.0,3.9998,3.9998,-3.9998,63,7
36671,0.0,3.9998,3.9998,-3.9998,63,7
191949,0.0,3.9998,3.9998,-3.9998,63,7
7237,0.0,3.9998,3.9998,-3.9998,63,7
184733,0.0,3.9998,3.9998,-3.9998,63,7
933619,0.0,3.9998,3.9998,-3.9998,63,7
195088,0.0,3.9998,3.9998,-3.9998,63,7
192124,0.0,3.9998,3.9998,-3.9998,63,7
94803,0.0,3.9998,3.9998,-3.9998,63,7
193454,0.0,3.9998,3.9998,-3.9998,63,7
94458,0.0,3.9998,3.9998,-3.9998,63,7
192064,0.0,3.9998,3.9998,-3.9998,63,7
198287,0.0,3.9998,3.9998,-3.9998,63,7
24924,0.0,3.9998,3.9998,-3.9998,63,7
807680,0.0,3.9998,3.9998,-3.9998,63,7
195097,0.0,3.9998,3.9998,-3.9998,63,7
66820,0.0,3.9998,3.9998,-3.9998,63,7
198462,0.0,3.9998,3.9998,-3.9998,63,7
65610,0.0,3.9998,3.9998,-3.9998,63,7
31821,0.0,3.9998,3.9998,-3.9998,63,7
187116,0.0,3.9998,3.9998,-3.9998,63,7
193714,0.0,3.9998,3.9998,-3.9998,63,7
72867,0.0,3.9998,3.9998,-3.9998,63,7
191996,0.0,3.9998,3.9998,-3.9998,63,7
28286,0.0,3.9998,3.9998,-3.9998,63,7
192760,0.0,3.9998,3.9998,-3.9998,63,7
191100,0.0,3.9998,3.9998,-3.9998,63,7
187118,0.0,3.9998,3.9998,-3.9998,63,7
75791,0.0,3.9998,3.9998,-3.9998,63,7
188745,0.0,3.9998,3.9998,-3.9998,63,7
94281,0.0,3.9998,3.9998,-3.9998,63,7
69681,0.0,3.9998,3.9998,-3.9998,63,7
32159,0.0,3.9998,3.9998,-3.9998,63,7
189278,0.0,3.9998,3.9998,-3.9998,63,7
11608,0.0,3.9998,3.9998,-3.9998,63,7
481130,0.0,3.9998,3.9998,-3.9998,63,7
40520,0.0,3.9998,3.9998,-3.9998,63,7
195740,0.0,3.9998,3.9998,-3.9998,63,7
65606,0.0,3.9998,3.9998,-3.9998,63,7
71410,0.0,3.9998,3.9998,-3.9998,63,7
94802,0.0,3.9998,3.9998,-3.9998,63,7
416917,0.0,3.9998,3.9998,-3.9998,63,7
32161,0.0,3.9998,3.9998,-3.9998,63,7
24925,0.0,3.9998,3.9998,-3.9998,63,7
