sku_number,sku_description,priority_band,operator_decision,operator_action,order_units,selected_demand_units,raw_stock_gap_units,projected_stock_gap_units,order_reason_code,stock_position_status,demand_forecast_confidence,reason_short,audit_notes,has_explicit_hard_blocker
192046,Lrp Cicaplast Baume B5+ 100Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,631.9592,629,629,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=629; recommended_units=0; confidence_pct=41,True
16859,Lrp Anth Xl Ult Crm Spf50 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,196.596,195,195,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=195; recommended_units=0; confidence_pct=42,True
189553,Lrp Cicaplast Baume B5 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,162.0003,157,157,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=157; recommended_units=0; confidence_pct=27,True
94902,Lrp Hyaluron Serum 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,108.0002,108,108,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=108; recommended_units=0; confidence_pct=38,True
87550,Lrp Xl Wet Skin Spf 50+ 200Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,108.0002,107,107,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=107; recommended_units=0; confidence_pct=40,True
188712,Cerave Moist Cream 340G,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,99.6486,100,100,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=100; recommended_units=0; confidence_pct=48,True
655035,Lrp Tol Sens 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,93.4905,92,92,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=92; recommended_units=0; confidence_pct=42,True
87418,Lrp Vitamin C12 Serum 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,89.9997,89,89,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=89; recommended_units=0; confidence_pct=27,True
63416,Lrp Cicaplast Hand Crm 100Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,84.0,84,84,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=84; recommended_units=0; confidence_pct=31,True
948829,Lrp Soothing Lotion 200Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,96.0001,81,81,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_inventory_sufficient_low_value_history.,review=policy_inventory_sufficient_low_value_history; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=81; recommended_units=0; confidence_pct=26,True
195445,Lrp Effaclar Duo+M 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,94.0002,80,80,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_inventory_sufficient_low_value_history.,review=policy_inventory_sufficient_low_value_history; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=80; recommended_units=0; confidence_pct=26,True
655084,Lrp Tol Dermo Cleanser 200Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,84.7061,80,80,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=80; recommended_units=0; confidence_pct=41,True
188996,Garn H/Bomb Vit C Msk,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,80.0002,80,80,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=80; recommended_units=0; confidence_pct=27,True
199846,Lrp Cicaplast Mask 5Pk,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,82.0001,79,79,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=79; recommended_units=0; confidence_pct=26,True
55533,Lrp Retinol B3 A/A Serum 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,78.0003,78,78,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=78; recommended_units=0; confidence_pct=27,True
188710,Cerave Moist Lotion 473Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,80.6045,76,76,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_inventory_sufficient_low_value_history.,review=policy_inventory_sufficient_low_value_history; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=76; recommended_units=0; confidence_pct=43,True
27193,Lrp Anth D/T Spf50+ 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,80.0002,75,75,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=75; recommended_units=0; confidence_pct=29,True
192083,Cerave Renew Peptide Crm 48G,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,78.0003,72,72,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=72; recommended_units=0; confidence_pct=35,True
184707,Lrp Anth Inv/Spray Spf50+ 200M,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,71.9999,67,67,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=67; recommended_units=0; confidence_pct=28,True
75453,Lrp Cicaplast B5 Serum 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,64.787,64,64,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=64; recommended_units=0; confidence_pct=44,True
195446,Lrp Effaclar +M F/Clnsr 400Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,59.9998,58,58,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=58; recommended_units=0; confidence_pct=26,True
188721,Cerave Sa Smooth Clns 473Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,59.9998,58,58,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=58; recommended_units=0; confidence_pct=36,True
20798,Garn Micellar Water 700Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,56.0,56,56,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=56; recommended_units=0; confidence_pct=26,True
188715,Cerave Moist Pm 52Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,59.9998,55,55,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=55; recommended_units=0; confidence_pct=35,True
495891,Lrp Cicaplast Lips 7.5Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,54.0001,54,54,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=54; recommended_units=0; confidence_pct=25,True
188709,Cerave Moist Lotion 236Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,53.421,53,53,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=53; recommended_units=0; confidence_pct=41,True
71227,Lrp Tol Derm Fluid 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,55.4301,48,48,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=48; recommended_units=0; confidence_pct=44,True
198880,Lrp Mela B3 Cleanser 200Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,48,48,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=48; recommended_units=0; confidence_pct=28,True
94903,Lrp Hyaluron Serum 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,47,47,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=47; recommended_units=0; confidence_pct=31,True
184706,Lrp Tol Derma Night 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,47,47,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=47; recommended_units=0; confidence_pct=28,True
491852,Avene Cicalfate Cream 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,47,47,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=47; recommended_units=0; confidence_pct=25,True
195091,Cerave Blem Cntrl Ret Srm 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.0271,46,46,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=46; recommended_units=0; confidence_pct=41,True
195050,Lrp Refill Eff Fm Clnsr 400Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,45,45,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=45; recommended_units=0; confidence_pct=25,True
92847,Cerave Hydrating Cleans Refill,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,43.9999,44,44,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=44; recommended_units=0; confidence_pct=25,True
93335,Lrp Cicaplast B5 Spray 100Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,42.0,42,42,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=42; recommended_units=0; confidence_pct=28,True
93339,Lrp Mela B Serum 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,42.0,41,41,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=41; recommended_units=0; confidence_pct=32,True
32861,Neut H/B Gel Mask 30G,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,40,40,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=40; recommended_units=0; confidence_pct=24,True
93336,Lrp Anth A/C Tint Spf50 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,42.0,39,39,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=39; recommended_units=0; confidence_pct=26,True
1485,Neut H/B Mask X5,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,45.9998,39,39,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=39; recommended_units=0; confidence_pct=26,True
87417,Cerave Oil Control Gel 52Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,38.9965,39,39,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=39; recommended_units=0; confidence_pct=49,True
11831,Avene Thermal S/Water 150Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,47.9997,39,39,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=39; recommended_units=0; confidence_pct=28,True
37987,Garn H/Bomb Eye Mask Orng Juic,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,40.0001,39,39,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=39; recommended_units=0; confidence_pct=25,True
94904,Lrp Hyalu Face Cream 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,42.0,37,37,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=37; recommended_units=0; confidence_pct=30,True
63415,Lrp Eff Ult Con Serum 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,40.7255,37,37,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=37; recommended_units=0; confidence_pct=41,True
188719,Cerave Hyal Acid Serum 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,37.801,36,36,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=36; recommended_units=0; confidence_pct=40,True
92849,Cerave Moist Lotion Refill,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,36.0003,33,33,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=33; recommended_units=0; confidence_pct=25,True
192218,Lrp Anthelios Ka+ Spf50+ 50Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,29.9999,30,30,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=30; recommended_units=0; confidence_pct=31,True
653586,Lrp Redermic R Eye 15Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,29.9999,29,29,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=29; recommended_units=0; confidence_pct=26,True
61548,Lrp Micellar Wtr Sens 400Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,29.9999,29,29,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=29; recommended_units=0; confidence_pct=26,True
655050,Lrp Tol Sens Riche 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,29.9999,29,29,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=29; recommended_units=0; confidence_pct=34,True
93337,Lrp Effaclar Az Gel Cream 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,28.0,28,28,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=28; recommended_units=0; confidence_pct=26,True
431699,Lrp Uvidea Bb Crm 01 Lt 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,28.0,28,28,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=28; recommended_units=0; confidence_pct=26,True
60001,Neut Eye Makeup Remover 200Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,28.0,28,28,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=28; recommended_units=0; confidence_pct=24,True
580,Garn Micellar Sol 125Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,29.9999,27,27,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=27; recommended_units=0; confidence_pct=25,True
93338,Lrp Effaclar Patches 22Pk,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.0002,24,24,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=24; recommended_units=0; confidence_pct=25,True
24552,Jojoba Australian Jojoba 30Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.9204,24,24,blocked_by_manual_review,SHORT_AT_PROMO_START,MEDIUM,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=24; recommended_units=0; confidence_pct=42,True
638781,Cetaphil Gntl Cls Cloths 25Pk,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.0002,24,24,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=24; recommended_units=0; confidence_pct=23,True
199950,Garnier Pro Retinol Serum Mask,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.0002,24,24,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=24; recommended_units=0; confidence_pct=24,True
64711,Blistex Five Way Protection,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.0002,24,24,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=24; recommended_units=0; confidence_pct=23,True
22904,Lrp Redermic C Eye 15Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.0002,23,23,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=23; recommended_units=0; confidence_pct=25,True
69758,Avene Toler Recovery Balm 40Ml,REVIEW,BORDERLINE_OOS_REVIEW,REVIEW,0,24.0002,23,23,blocked_by_manual_review,SHORT_AT_PROMO_START,LOW,Policy review override: policy_stock_gap_high.,review=policy_stock_gap_high; blocker=policy_stock_gap_high; order_reason=blocked_by_manual_review; demand=CREDIBLE_PROMO_DEMAND; stock_position=SHORT_AT_PROMO_START; raw_gap=23; recommended_units=0; confidence_pct=25,True
