sku_number,estimated_demand_before_promo_start_units_before,predicted_promo_period_sales_units_before,total_expected_demand_to_promo_end_units_before,target_stock_on_hand_at_promo_end_units_before,optimal_stock_on_hand_day_one_units_before,stock_gap_units_before,recommended_order_units_before,decision_before,estimated_demand_before_promo_start_units_after,predicted_promo_period_sales_units_after,total_expected_demand_to_promo_end_units_after,target_stock_on_hand_at_promo_end_units_after,optimal_stock_on_hand_day_one_units_after,stock_gap_units_after,recommended_order_units_after,decision_after
43904,0,1.0,1.0,4.287,3,2,0,HOLD,0.048,1.0,1.048,2.0,3.0,2.048,0,HOLD
187272,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
43903,0,1.0,1.0,4.287,3,2,0,HOLD,0.095,1.0,1.095,2.857,3.857,2.952,0,HOLD
89756,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
195575,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
41288,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
504300,0,1.0,1.0,4.287,3,2,0,HOLD,0.114,1.0,1.114,3.429,4.429,3.543,0,HOLD
24918,0,1.0,1.0,4.287,3,2,0,HOLD,0.122,1.0,1.122,3.651,4.651,3.773,0,HOLD
199333,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
89761,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
54856,0,1.0,1.0,4.287,3,2,0,HOLD,0.234,1.0,1.234,7.013,8.013,7.247,0,HOLD
61288,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
21184,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
195354,0,1.0,1.0,4.287,3,2,0,HOLD,0.286,1.0,1.286,8.571,9.571,8.857,0,HOLD
195116,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
94475,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
193057,0,1.0,1.0,4.287,3,2,0,HOLD,0.052,1.0,1.052,2.0,3.0,2.052,0,HOLD
307351,0,1.0,1.0,4.287,3,2,0,HOLD,0.163,1.0,1.163,4.898,5.898,5.061,0,HOLD
198653,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
92922,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
67862,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
89771,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
92921,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
192246,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
192068,0,1.0,1.0,4.287,3,2,0,HOLD,0.107,1.0,1.107,3.214,4.214,3.321,0,HOLD
102082,0,1.0,1.0,4.287,3,2,0,HOLD,0.078,1.0,1.078,2.338,3.338,2.416,0,HOLD
191955,0,1.0,1.0,4.287,3,2,0,HOLD,0.196,1.0,1.196,5.893,6.893,6.089,0,HOLD
188804,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
32641,0,1.0,1.0,4.287,3,2,0,HOLD,0.11,1.0,1.11,3.312,4.312,3.422,0,HOLD
198651,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
57451,0,1.0,1.0,4.287,3,2,0,HOLD,0.238,1.0,1.238,7.143,8.143,7.381,0,HOLD
73524,0,1.0,1.0,4.287,3,2,0,HOLD,0.095,1.0,1.095,2.857,3.857,2.952,0,HOLD
199842,0,1.0,1.0,4.287,3,2,0,HOLD,0.286,1.0,1.286,8.571,9.571,8.857,0,HOLD
350181,0,1.0,1.0,4.287,3,2,0,HOLD,0.06,1.0,1.06,2.0,3.0,2.06,0,HOLD
704792,0,1.0,1.0,4.287,3,2,0,HOLD,0.079,1.0,1.079,2.381,3.381,2.46,0,HOLD
94249,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
420950,0,1.0,1.0,4.287,3,2,0,HOLD,0.107,1.0,1.107,3.214,4.214,3.321,0,HOLD
67882,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
43529,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
551139,0,1.0,1.0,4.287,3,2,0,HOLD,0.204,1.0,1.204,6.123,7.123,6.327,0,HOLD
195172,0,1.056,1.056,4.287,3,2,0,HOLD,0.302,1.0,1.302,9.048,10.048,9.35,0,HOLD
42952,0,1.0,1.0,4.287,3,2,0,HOLD,0.245,1.0,1.245,7.347,8.347,7.592,0,HOLD
95477,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
31554,0,1.0,1.0,4.287,3,2,0,HOLD,0.088,1.0,1.088,2.637,3.637,2.725,0,HOLD
323667,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
369381,0,1.0,1.0,4.287,3,2,0,HOLD,0.016,1.0,1.016,2.0,3.0,2.016,0,HOLD
45536,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
193063,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
192248,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
184834,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
198738,0,1.0,1.0,4.287,3,2,0,HOLD,0.01,1.0,1.01,2.0,3.0,2.01,0,HOLD
188691,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
198652,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
189251,0,1.0,1.0,4.287,3,2,0,HOLD,0.11,1.0,1.11,3.312,4.312,3.422,0,HOLD
75420,0,1.0,1.0,4.287,3,2,0,HOLD,0.061,1.0,1.061,2.0,3.0,2.061,0,HOLD
65624,0,1.0,1.0,4.287,3,2,0,HOLD,0.125,1.0,1.125,3.75,4.75,3.875,0,HOLD
75411,0,1.0,1.0,4.287,3,2,0,HOLD,0.061,1.0,1.061,2.0,3.0,2.061,0,HOLD
198076,0,1.0,1.0,4.287,3,2,0,HOLD,0.013,1.0,1.013,2.0,3.0,2.013,0,HOLD
97321,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
94455,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
388726,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
193061,0,1.0,1.0,4.287,3,2,0,HOLD,0.039,1.0,1.039,2.0,3.0,2.039,0,HOLD
94506,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
13652,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
782211,1,1.0,2.0,4.287,3,2,0,HOLD,0.018,1.0,1.018,2.0,3.0,1.018,0,HOLD
36116,0,1.0,1.0,4.287,3,2,0,HOLD,0.168,1.0,1.168,5.031,6.031,5.199,0,HOLD
90461,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
90162,0,1.0,1.0,4.287,3,2,0,HOLD,0.054,1.0,1.054,2.0,3.0,2.054,0,HOLD
193613,0,1.0,1.0,4.287,3,2,0,HOLD,0.179,1.0,1.179,5.357,6.357,5.536,0,HOLD
51926,0,1.0,1.0,4.287,3,2,0,HOLD,0.029,1.0,1.029,2.0,3.0,2.029,0,HOLD
43916,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
199329,0,1.0,1.0,4.287,3,2,0,HOLD,0.095,1.0,1.095,2.857,3.857,2.952,0,HOLD
88463,0,1.0,1.0,4.287,3,2,0,HOLD,0.039,1.0,1.039,2.0,3.0,2.039,0,HOLD
189249,0,1.0,1.0,4.287,3,2,0,HOLD,0.099,1.0,1.099,2.982,3.982,3.081,0,HOLD
94456,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
95099,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
189671,0,1.0,1.0,4.287,3,2,0,HOLD,0.014,1.0,1.014,2.0,3.0,2.014,0,HOLD
196231,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
350173,0,1.0,1.0,4.287,3,2,0,HOLD,0.119,1.0,1.119,3.571,4.571,3.69,0,HOLD
2941,0,1.0,1.0,4.287,3,2,0,HOLD,0.222,1.0,1.222,6.667,7.667,6.889,0,HOLD
58110,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
91871,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
192066,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
90464,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
93990,0,1.0,1.0,4.287,3,2,0,HOLD,0.104,1.0,1.104,3.117,4.117,3.221,0,HOLD
87637,0,1.0,1.0,4.287,3,2,0,HOLD,0.214,1.0,1.214,6.429,7.429,6.643,0,HOLD
192846,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
93989,0,1.0,1.0,4.287,3,2,0,HOLD,0.039,1.0,1.039,2.0,3.0,2.039,0,HOLD
92854,0,1.5,1.5,4.287,3,2,0,HOLD,0.429,1.0,1.429,12.857,13.857,13.286,0,HOLD
189264,0,1.0,1.0,4.287,3,2,0,HOLD,0.062,1.0,1.062,2.0,3.0,2.062,0,HOLD
89066,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
354929,0,1.864,1.864,4.287,3,2,0,HOLD,0.532,1.0,1.532,15.974,16.974,16.506,0,HOLD
93988,0,1.0,1.0,4.287,3,2,0,HOLD,0.065,1.0,1.065,2.0,3.0,2.065,0,HOLD
24417,0,1.0,1.0,4.287,3,2,0,HOLD,0.008,1.0,1.008,2.0,3.0,2.008,0,HOLD
89019,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
43716,0,1.143,1.143,4.287,3,2,0,HOLD,0.327,1.0,1.327,9.796,10.796,10.123,0,HOLD
91910,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
91038,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
191383,0,1.0,1.0,4.287,3,2,0,HOLD,0.065,1.0,1.065,2.0,3.0,2.065,0,HOLD
199761,0,1.0,1.0,4.287,3,2,0,HOLD,0.107,1.0,1.107,3.214,4.214,3.321,0,HOLD
192106,0,1.0,1.0,4.287,3,2,0,HOLD,0.086,1.0,1.086,2.571,3.571,2.657,0,HOLD
374849,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
71553,0,1.0,1.0,4.287,3,2,0,HOLD,0.032,1.0,1.032,2.0,3.0,2.032,0,HOLD
189275,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
90448,0,1.0,1.0,4.287,3,2,0,HOLD,0.024,1.0,1.024,2.0,3.0,2.024,0,HOLD
24419,0,1.0,1.0,4.287,3,2,0,HOLD,0.099,1.0,1.099,2.982,3.982,3.081,0,HOLD
90114,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
189263,0,1.0,1.0,4.287,3,2,0,HOLD,0.043,1.0,1.043,2.0,3.0,2.043,0,HOLD
95536,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
189243,0,1.0,1.0,4.287,3,2,0,HOLD,0.13,1.0,1.13,3.913,4.913,4.043,0,HOLD
193075,0,1.0,1.0,4.287,3,2,0,HOLD,0.026,1.0,1.026,2.0,3.0,2.026,0,HOLD
94006,0,1.0,1.0,4.287,3,2,0,HOLD,0.104,1.0,1.104,3.117,4.117,3.221,0,HOLD
90429,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
32738,0,1.0,1.0,4.287,3,2,0,HOLD,0.111,1.0,1.111,3.333,4.333,3.444,0,HOLD
196041,0,1.0,1.0,4.287,3,2,0,HOLD,0.119,1.0,1.119,3.571,4.571,3.69,0,HOLD
94008,0,1.0,1.0,4.287,3,2,0,HOLD,0.13,1.0,1.13,3.896,4.896,4.026,0,HOLD
73220,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
188997,0,1.0,1.0,4.287,3,2,0,HOLD,0.206,1.0,1.206,6.19,7.19,6.396,0,HOLD
193210,0,1.0,1.0,4.287,3,2,0,HOLD,0.227,1.0,1.227,6.818,7.818,7.045,0,HOLD
716820,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
94219,0,2.0,2.0,4.287,3,2,0,HOLD,0.571,1.0,1.571,17.143,18.143,17.714,0,HOLD
63030,0,1.0,1.0,4.287,3,2,0,HOLD,0.083,1.0,1.083,2.481,3.481,2.564,0,HOLD
94477,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
472581,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
40079,0,1.0,1.0,4.287,3,2,0,HOLD,0.13,1.0,1.13,3.896,4.896,4.026,0,HOLD
46772,0,1.0,1.0,4.287,3,2,0,HOLD,0.149,1.0,1.149,4.472,5.472,4.621,0,HOLD
15273,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
46905,0,1.0,1.0,4.287,3,2,0,HOLD,0.155,1.0,1.155,4.659,5.659,4.814,0,HOLD
97996,0,1.0,1.0,4.287,3,2,0,HOLD,0.286,1.0,1.286,8.571,9.571,8.857,0,HOLD
55649,0,1.0,1.0,4.287,3,2,0,HOLD,0.095,1.0,1.095,2.857,3.857,2.952,0,HOLD
87648,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
36130,0,1.0,1.0,4.287,3,2,0,HOLD,0.188,1.0,1.188,5.625,6.625,5.813,0,HOLD
36234,0,1.0,1.0,4.287,3,2,0,HOLD,0.242,1.0,1.242,7.267,8.267,7.509,0,HOLD
197585,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
199760,0,1.0,1.0,4.287,3,2,0,HOLD,0.051,1.0,1.051,2.0,3.0,2.051,0,HOLD
90484,0,1.0,1.0,4.287,3,2,0,HOLD,0.048,1.0,1.048,2.0,3.0,2.048,0,HOLD
54484,0,1.0,1.0,4.287,3,2,0,HOLD,0.039,1.0,1.039,2.0,3.0,2.039,0,HOLD
94571,0,1.0,1.0,4.287,3,2,0,HOLD,0.079,1.0,1.079,2.381,3.381,2.46,0,HOLD
192067,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
89752,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
93345,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
94641,0,1.0,1.0,4.287,3,2,0,HOLD,0.286,1.0,1.286,8.571,9.571,8.857,0,HOLD
52121,0,1.0,1.0,4.287,3,2,0,HOLD,0.182,1.0,1.182,5.454,6.454,5.636,0,HOLD
769665,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
299936,0,1.0,1.0,4.287,3,2,0,HOLD,0.135,1.0,1.135,4.047,5.047,4.182,0,HOLD
47657,0,1.0,1.0,4.287,3,2,0,HOLD,0.098,1.0,1.098,2.946,3.946,3.044,0,HOLD
307386,0,1.0,1.0,4.287,3,2,0,HOLD,0.057,1.0,1.057,2.0,3.0,2.057,0,HOLD
91949,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
70432,0,1.0,1.0,4.287,3,2,0,HOLD,0.048,1.0,1.048,2.0,3.0,2.048,0,HOLD
193002,0,1.0,1.0,4.287,3,2,0,HOLD,0.014,1.0,1.014,2.0,3.0,2.014,0,HOLD
667980,0,1.0,1.0,4.287,3,2,0,HOLD,0.061,1.0,1.061,2.0,3.0,2.061,0,HOLD
70365,0,1.0,1.0,4.287,3,2,0,HOLD,0.059,1.0,1.059,2.0,3.0,2.059,0,HOLD
645753,0,1.0,1.0,4.287,3,2,0,HOLD,0.125,1.0,1.125,3.75,4.75,3.875,0,HOLD
50927,0,1.0,1.0,4.287,3,2,0,HOLD,0.286,1.0,1.286,8.571,9.571,8.857,0,HOLD
60772,0,1.0,1.0,4.287,3,2,0,HOLD,0.238,1.0,1.238,7.143,8.143,7.381,0,HOLD
27981,0,1.0,1.0,4.287,3,2,0,HOLD,0.114,1.0,1.114,3.429,4.429,3.543,0,HOLD
91947,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
192924,0,1.0,1.0,4.287,3,2,0,HOLD,0.175,1.0,1.175,5.26,6.26,5.435,0,HOLD
195414,0,1.0,1.0,4.287,3,2,0,HOLD,0.109,1.0,1.109,3.277,4.277,3.386,0,HOLD
28551,0,1.0,1.0,4.287,3,2,0,HOLD,0.032,1.0,1.032,2.0,3.0,2.032,0,HOLD
66919,0,1.0,1.0,4.287,3,2,0,HOLD,0.084,1.0,1.084,2.521,3.521,2.605,0,HOLD
62227,0,1.0,1.0,4.287,3,2,0,HOLD,0.014,1.0,1.014,2.0,3.0,2.014,0,HOLD
90168,0,1.0,1.0,4.287,3,2,0,HOLD,0.054,1.0,1.054,2.0,3.0,2.054,0,HOLD
92434,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
60630,0,1.0,1.0,4.287,3,2,0,HOLD,0.196,1.0,1.196,5.893,6.893,6.089,0,HOLD
93520,0,2.0,2.0,4.287,3,2,0,HOLD,0.571,1.0,1.571,17.143,18.143,17.714,0,HOLD
198718,0,1.0,1.0,4.287,3,2,0,HOLD,0.23,1.0,1.23,6.905,7.905,7.135,0,HOLD
36121,0,1.0,1.0,4.287,3,2,0,HOLD,0.13,1.0,1.13,3.913,4.913,4.043,0,HOLD
36122,0,1.0,1.0,4.287,3,2,0,HOLD,0.13,1.0,1.13,3.913,4.913,4.043,0,HOLD
87807,0,1.0,1.0,4.287,3,2,0,HOLD,0.214,1.0,1.214,6.429,7.429,6.643,0,HOLD
66792,0,1.0,1.0,4.287,3,2,0,HOLD,0.041,1.0,1.041,2.0,3.0,2.041,0,HOLD
46883,0,1.0,1.0,4.287,3,2,0,HOLD,0.092,1.0,1.092,2.773,3.773,2.865,0,HOLD
185497,0,1.0,1.0,4.287,3,2,0,HOLD,0.054,1.0,1.054,2.0,3.0,2.054,0,HOLD
90427,0,1.0,1.0,4.287,3,2,0,HOLD,0.048,1.0,1.048,2.0,3.0,2.048,0,HOLD
94077,0,1.0,1.0,4.287,3,2,0,HOLD,0.02,1.0,1.02,2.0,3.0,2.02,0,HOLD
197172,0,1.0,1.0,4.287,3,2,0,HOLD,0.054,1.0,1.054,2.0,3.0,2.054,0,HOLD
405922,0,1.0,1.0,4.287,3,2,0,HOLD,0.238,1.0,1.238,7.143,8.143,7.381,0,HOLD
90450,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
91939,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
94576,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
34280,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
189521,0,1.0,1.0,4.287,3,2,0,HOLD,0.252,1.0,1.252,7.563,8.563,7.815,0,HOLD
64534,0,1.7,1.7,4.287,3,2,0,HOLD,0.486,1.0,1.486,14.571,15.571,15.057,0,HOLD
68375,0,1.875,1.875,4.287,3,2,0,HOLD,0.536,1.0,1.536,16.071,17.071,16.607,0,HOLD
33440,0,1.0,1.0,4.287,3,2,0,HOLD,0.063,1.0,1.063,2.0,3.0,2.063,0,HOLD
90144,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
195987,0,1.0,1.0,4.287,3,2,0,HOLD,0.021,1.0,1.021,2.0,3.0,2.021,0,HOLD
197588,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
195945,0,1.0,1.0,4.287,3,2,0,HOLD,0.125,1.0,1.125,3.75,4.75,3.875,0,HOLD
70563,0,1.0,1.0,4.287,3,2,0,HOLD,0.079,1.0,1.079,2.381,3.381,2.46,0,HOLD
91000,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
91062,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
57927,0,1.0,1.0,4.287,3,2,0,HOLD,0.23,1.0,1.23,6.894,7.894,7.124,0,HOLD
668731,0,1.0,1.0,4.287,3,2,0,HOLD,0.032,1.0,1.032,2.0,3.0,2.032,0,HOLD
192996,0,1.0,1.0,4.287,3,2,0,HOLD,0.019,1.0,1.019,2.0,3.0,2.019,0,HOLD
90148,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
198711,0,1.0,1.0,4.287,3,2,0,HOLD,0.042,1.0,1.042,2.0,3.0,2.042,0,HOLD
668350,0,1.0,1.0,4.287,3,2,0,HOLD,0.048,1.0,1.048,2.0,3.0,2.048,0,HOLD
94103,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
668020,0,1.0,1.0,4.287,3,2,0,HOLD,0.061,1.0,1.061,2.0,3.0,2.061,0,HOLD
908614,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
195404,0,1.0,1.0,4.287,3,2,0,HOLD,0.066,1.0,1.066,2.0,3.0,2.066,0,HOLD
199057,0,1.0,1.0,4.287,3,2,0,HOLD,0.257,1.0,1.257,7.714,8.714,7.971,0,HOLD
62934,0,1.0,1.0,4.287,3,2,0,HOLD,0.286,1.0,1.286,8.571,9.571,8.857,0,HOLD
69247,0,1.0,1.0,4.287,3,2,0,HOLD,0.071,1.0,1.071,2.143,3.143,2.214,0,HOLD
195740,0,1.0,1.0,4.287,3,2,0,HOLD,0.224,1.0,1.224,6.735,7.735,6.959,0,HOLD
43917,0,1.0,1.0,4.287,3,2,0,HOLD,0.075,1.0,1.075,2.256,3.256,2.331,0,HOLD
91967,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
193612,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
75427,0,1.0,1.0,4.287,3,2,0,HOLD,0.082,1.0,1.082,2.449,3.449,2.531,0,HOLD
95861,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
69246,0,1.0,1.0,4.287,3,2,0,HOLD,0.067,1.0,1.067,2.0,3.0,2.067,0,HOLD
167115,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
195403,0,1.0,1.0,4.287,3,2,0,HOLD,0.054,1.0,1.054,2.0,3.0,2.054,0,HOLD
195502,0,1.0,1.0,4.287,3,2,0,HOLD,0.079,1.0,1.079,2.381,3.381,2.46,0,HOLD
667998,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
587982,0,1.0,1.0,4.287,3,2,0,HOLD,0.157,1.0,1.157,4.714,5.714,4.871,0,HOLD
15138,0,1.0,1.0,4.287,3,2,0,HOLD,0.061,1.0,1.061,2.0,3.0,2.061,0,HOLD
296780,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
47658,0,1.0,1.0,4.287,3,2,0,HOLD,0.026,1.0,1.026,2.0,3.0,2.026,0,HOLD
16566,0,1.0,1.0,4.287,3,2,0,HOLD,0.107,1.0,1.107,3.214,4.214,3.321,0,HOLD
96507,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
54384,0,1.0,1.0,4.287,3,2,0,HOLD,0.032,1.0,1.032,2.0,3.0,2.032,0,HOLD
94104,0,1.0,1.0,4.287,3,2,0,HOLD,0.036,1.0,1.036,2.0,3.0,2.036,0,HOLD
62226,0,1.0,1.0,4.287,3,2,0,HOLD,0.095,1.0,1.095,2.857,3.857,2.952,0,HOLD
22925,0,1.0,1.0,4.287,3,2,0,HOLD,0.052,1.0,1.052,2.0,3.0,2.052,0,HOLD
91002,0,1.0,1.0,4.287,3,2,0,HOLD,0.0,1.0,1.0,2.0,3.0,2.0,0,HOLD
908223,0,1.0,1.0,4.287,3,2,0,HOLD,0.057,1.0,1.057,2.0,3.0,2.057,0,HOLD
669028,0,1.0,1.0,4.287,3,2,0,HOLD,0.024,1.0,1.024,2.0,3.0,2.024,0,HOLD
87431,0,1.0,1.0,4.287,3,2,0,HOLD,0.143,1.0,1.143,4.286,5.286,4.429,0,HOLD
193991,0,1.0,1.0,4.287,3,2,0,HOLD,0.078,1.0,1.078,2.338,3.338,2.416,0,HOLD
193206,0,1.023,1.023,4.287,3,2,0,HOLD,0.292,1.0,1.292,8.766,9.766,9.058,0,HOLD
40165,0,1.0,1.0,4.287,3,2,0,HOLD,0.204,1.0,1.204,6.123,7.123,6.327,0,HOLD
