sku_number,raw_total_promo_units,calibrated_total_promo_units,policy_adj_total_promo_units,final_daily_x_promo_days,baseline_x_promo_days,feature_consensus_total,feature_first7_total,promo_days,selected_demand_units,promo_window_demand_units,demand_forecast_basis,rounds_to_0or1,anti_collapse_floor_applied,feature_signal_max,feature_exceeds_final_by,collapse_category
49794,0.369,0.369,0.369,0.369,0.0,0.1538461538461538,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
38393,0.369,0.369,0.369,0.369,0.0,0.3636363636363636,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
57316,0.369,0.369,0.369,0.369,0.0,0.5172413793103449,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
54418,0.369,0.369,0.259,0.259,0.0,1.4,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.4,0.3999999999999999,anti_collapse_repair_to_1
191184,0.369,0.369,0.259,0.259,0.0,2.7777777777777777e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.7777777777777777e-08,0.0,anti_collapse_repair_to_1
98001,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
98009,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
199944,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
15220,0.369,0.369,0.259,0.259,0.0,1.2500000625,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.2500000625,0.25000006250000006,anti_collapse_repair_to_1
90160,0.369,0.369,0.369,0.369,0.0,0.375,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94101,0.369,0.369,0.259,0.259,0.0,1.25e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25e-07,0.0,anti_collapse_repair_to_1
669127,0.369,0.369,0.259,0.259,0.0,0.5555555555555556,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5555555555555556,0.0,anti_collapse_repair_to_1
87597,0.369,0.369,0.259,0.259,0.0,0.3571428571428571,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.3571428571428571,0.0,anti_collapse_repair_to_1
668947,0.369,0.369,0.259,0.259,0.0,0.6,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
98035,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
98000,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
97999,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
97998,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
97997,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
70563,0.369,0.369,0.259,0.259,0.0,0.5555555555555556,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5555555555555556,0.0,anti_collapse_repair_to_1
198732,0.369,0.103,0.103,0.103,0.0,0.2666666666666666,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.2666666666666666,0.0,anti_collapse_repair_to_1
199746,0.369,0.369,0.369,0.369,0.0,0.4166666666666667,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
195950,0.369,0.369,0.259,0.259,0.0,0.4444444444444444,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.4444444444444444,0.0,anti_collapse_repair_to_1
15009,0.369,0.369,0.369,0.369,0.0,0.625,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
521179,0.369,0.369,0.369,0.369,0.0,0.3333333333333333,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
98025,0.369,0.369,0.203,0.203,0.0,5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-07,0.0,anti_collapse_repair_to_1
93985,0.369,0.369,0.369,0.369,0.0,1.0909090909090908,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
7531,0.369,0.369,0.259,0.259,0.0,0.4375,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.4375,0.0,anti_collapse_repair_to_1
67692,0.369,0.369,0.369,0.369,0.0,0.1818181818181818,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
669028,0.369,0.369,0.259,0.259,0.0,0.1666666666666666,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.1666666666666666,0.0,anti_collapse_repair_to_1
34285,0.369,0.369,0.259,0.259,0.0,0.1818181818181818,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.1818181818181818,0.0,anti_collapse_repair_to_1
93987,0.369,0.369,0.369,0.369,0.0,0.5454545454545454,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94677,0.369,0.369,0.369,0.369,0.0,0.2,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
195943,0.369,0.369,0.259,0.259,0.0,0.2222222222222222,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2222222222222222,0.0,anti_collapse_repair_to_1
193143,0.369,0.369,0.369,0.369,0.0,0.2142857142857142,3.5,7.0,1,1,MODEL_PREDICTION,True,True,3.5,2.5,anti_collapse_repair_to_1
67689,0.369,0.369,0.369,0.369,0.0,0.5625,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
35083,0.369,0.369,0.259,0.259,0.0,0.0666666666666666,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.0666666666666666,0.0,anti_collapse_repair_to_1
96517,0.369,0.369,0.369,0.369,0.0,0.5,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
184837,0.369,0.369,0.259,0.259,0.0,0.66666675,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.66666675,0.0,anti_collapse_repair_to_1
70363,0.369,0.369,0.259,0.259,0.0,3.125e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,3.125e-08,0.0,anti_collapse_repair_to_1
730,0.369,0.369,0.369,0.369,0.0,0.25,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
194501,0.369,0.369,0.369,0.369,0.0,0.25,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
195433,0.369,0.369,0.369,0.369,0.0,0.8823529411764706,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94066,0.369,0.369,0.369,0.369,0.0,0.5714285714285714,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
27983,0.369,0.369,0.259,0.259,0.0,1.3,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.3,0.30000000000000004,anti_collapse_repair_to_1
908223,0.369,0.369,0.259,0.259,0.0,0.4,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.4,0.0,anti_collapse_repair_to_1
186414,0.369,0.211,0.211,0.211,0.0,0.75,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.75,0.0,anti_collapse_repair_to_1
97131,0.369,0.211,0.211,0.211,0.0,2.5e-07,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.0301,0.0,anti_collapse_repair_to_1
184840,0.369,0.369,0.259,0.259,0.0,1.25e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25e-07,0.0,anti_collapse_repair_to_1
193174,0.369,0.369,0.259,0.259,0.0,6.25e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,6.25e-08,0.0,anti_collapse_repair_to_1
192032,0.431,0.431,0.302,0.302,0.0,10.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,10.5,9.5,anti_collapse_repair_to_1
197167,0.369,0.369,0.259,0.259,0.0,2.6315789473684208e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.6315789473684208e-08,0.0,anti_collapse_repair_to_1
66917,0.369,0.103,0.103,0.103,0.0,0.4117647058823529,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.4117647058823529,0.0,anti_collapse_repair_to_1
94069,0.369,0.369,0.369,0.369,0.0,0.4285714285714285,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
198714,0.369,0.369,0.369,0.369,0.0,0.7777777777777778,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
974412,0.369,0.369,0.369,0.369,0.0,0.25,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
39270,0.369,0.369,0.259,0.259,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
39397,0.369,0.369,0.259,0.259,0.0,0.0952380952380952,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.0952380952380952,0.0,anti_collapse_repair_to_1
189583,0.369,0.369,0.259,0.259,0.0,0.125,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.125,0.0,anti_collapse_repair_to_1
189581,0.369,0.369,0.259,0.259,0.0,0.4444444444444444,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.4444444444444444,0.0,anti_collapse_repair_to_1
653594,0.369,0.369,0.259,0.259,0.0,0.6666666666666666,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.6666666666666666,0.0,anti_collapse_repair_to_1
40169,0.369,0.369,0.369,0.369,0.0,0.4285714285714285,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
199330,0.369,0.369,0.259,0.259,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
31676,0.369,0.369,0.259,0.259,0.0,1.25e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25e-07,0.0,anti_collapse_repair_to_1
668863,0.369,0.369,0.259,0.259,0.0,0.6,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.6,0.0,anti_collapse_repair_to_1
67696,0.369,0.369,0.369,0.369,0.0,1.0,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
427502,0.369,0.369,0.259,0.259,0.0,0.5000000833333333,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5000000833333333,0.0,anti_collapse_repair_to_1
199759,0.369,0.103,0.103,0.103,0.0,0.4285714285714285,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.4285714285714285,0.0,anti_collapse_repair_to_1
193291,0.369,0.369,0.369,0.369,0.0,0.125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96500,0.369,0.369,0.369,0.369,0.0,0.250000125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96499,0.369,0.369,0.369,0.369,0.0,0.250000125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96467,0.369,0.369,0.369,0.369,0.0,0.250000125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
189252,0.369,0.369,0.259,0.259,0.0,2.3809523809523813e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.3809523809523813e-08,0.0,anti_collapse_repair_to_1
94252,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
199945,0.369,0.369,0.259,0.259,0.0,1.6666666666666665e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.6666666666666665e-07,0.0,anti_collapse_repair_to_1
189517,0.369,0.369,0.369,0.369,0.0,1.3999999999999997,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
91912,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
90767,0.369,0.369,0.203,0.203,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
192935,0.369,0.369,0.369,0.369,0.0,0.5,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
88392,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
67898,0.369,0.369,0.259,0.259,0.0,0.5000000833333333,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5000000833333333,0.0,anti_collapse_repair_to_1
24420,0.369,0.369,0.369,0.369,0.0,0.4347826086956521,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94498,0.369,0.369,0.203,0.203,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
94692,0.369,0.369,0.259,0.259,0.0,6.25e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,6.25e-08,0.0,anti_collapse_repair_to_1
66921,0.369,0.103,0.103,0.103,0.0,0.8571428571428571,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.8571428571428571,0.0,anti_collapse_repair_to_1
94773,0.369,0.369,0.259,0.259,0.0,5e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-08,0.0,anti_collapse_repair_to_1
94687,0.369,0.369,0.259,0.259,0.0,6.25e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,6.25e-08,0.0,anti_collapse_repair_to_1
97543,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
30540,0.369,0.369,0.369,0.369,0.0,0.6521739130434783,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
186549,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
93995,0.369,0.369,0.369,0.369,0.0,0.4545454545454545,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94063,0.369,0.369,0.369,0.369,0.0,1.0,3.5,7.0,1,1,MODEL_PREDICTION,True,True,3.5,2.5,anti_collapse_repair_to_1
94071,0.369,0.369,0.369,0.369,0.0,1.1428571428571428,9.333333333333332,7.0,1,1,MODEL_PREDICTION,True,True,9.333333333333332,8.333333333333332,anti_collapse_repair_to_1
30626,0.369,0.103,0.103,0.103,0.0,0.9130434782608696,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.9130434782608696,0.0,anti_collapse_repair_to_1
96486,0.369,0.369,0.369,0.369,0.0,0.250000125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96502,0.369,0.369,0.369,0.369,0.0,0.5000000833333333,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
67700,0.369,0.369,0.369,0.369,0.0,1.125,9.333333333333332,7.0,1,1,MODEL_PREDICTION,True,True,9.333333333333332,8.333333333333332,anti_collapse_repair_to_1
39269,0.369,0.369,0.259,0.259,0.0,2.5e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,2.5e-07,0.0,anti_collapse_repair_to_1
193315,0.369,0.369,0.259,0.259,0.0,5e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-08,0.0,anti_collapse_repair_to_1
66928,0.369,0.369,0.369,0.369,0.0,0.3529411764705882,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96614,0.369,0.369,0.369,0.369,0.0,0.5,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94699,0.369,0.369,0.259,0.259,0.0,5.5555555555555555e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5.5555555555555555e-08,0.0,anti_collapse_repair_to_1
36235,0.369,0.369,0.259,0.259,0.0,0.5652173913043478,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5652173913043478,0.0,anti_collapse_repair_to_1
521195,0.369,0.369,0.369,0.369,0.0,0.5909090909090909,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
193290,0.369,0.369,0.259,0.259,0.0,0.3125,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.3125,0.0,anti_collapse_repair_to_1
186513,0.369,0.369,0.259,0.259,0.0,0.75,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.75,0.0,anti_collapse_repair_to_1
46887,0.369,0.211,0.211,0.211,0.0,0.8260869565217391,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.8260869565217391,0.0,anti_collapse_repair_to_1
97132,0.369,0.369,0.369,0.369,0.0,2.5e-07,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
93992,0.369,0.369,0.369,0.369,0.0,0.4545454545454545,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
90428,0.369,0.369,0.259,0.259,0.0,1e-07,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-07,0.0,anti_collapse_repair_to_1
91037,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
193309,0.369,0.369,0.259,0.259,0.0,5e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-08,0.0,anti_collapse_repair_to_1
91067,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
192996,0.369,0.103,0.103,0.103,0.0,0.1333333333333333,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.1333333333333333,0.0,anti_collapse_repair_to_1
67694,0.369,0.369,0.369,0.369,0.0,0.4444444444444444,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
6828,0.369,0.369,0.259,0.259,0.0,3.125e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,3.125e-08,0.0,anti_collapse_repair_to_1
91068,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94685,0.369,0.369,0.369,0.369,0.0,0.125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96411,0.369,0.369,0.129,0.129,0.0,1e-06,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1e-06,0.0,anti_collapse_repair_to_1
186403,0.369,0.369,0.259,0.259,0.0,3.571428571428571e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,3.571428571428571e-08,0.0,anti_collapse_repair_to_1
87603,0.369,0.369,0.369,0.369,0.0,0.7142857142857143,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
192931,0.369,0.369,0.369,0.369,0.0,0.55,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
57612,0.369,0.369,0.369,0.369,0.0,1.1578947368421053,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
186401,0.369,0.369,0.259,0.259,0.0,0.1250000625,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.1250000625,0.0,anti_collapse_repair_to_1
427503,0.369,0.369,0.259,0.259,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
96604,0.369,0.369,0.369,0.369,0.0,2.5e-07,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
193318,0.369,0.369,0.369,0.369,0.0,0.125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
87608,0.369,0.369,0.259,0.259,0.0,1.25,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.25,0.25,anti_collapse_repair_to_1
20312,0.369,0.369,0.259,0.259,0.0,1.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
189518,0.369,0.369,0.369,0.369,0.0,1.6470588235294117,8.166666666666668,7.0,1,1,MODEL_PREDICTION,True,True,8.166666666666668,7.166666666666668,anti_collapse_repair_to_1
90148,0.369,0.211,0.211,0.211,0.0,0.2500000625,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.2500000625,0.0,anti_collapse_repair_to_1
96487,0.369,0.369,0.369,0.369,0.0,1.25e-07,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96484,0.369,0.369,0.369,0.369,0.0,0.25,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96475,0.369,0.369,0.369,0.369,0.0,0.25,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
192620,0.369,0.103,0.103,0.103,0.0,1.0,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
94065,0.369,0.369,0.369,0.369,0.0,1.4285714285714286,0.0749,7.0,1,1,MODEL_PREDICTION,True,True,1.4285714285714286,0.4285714285714286,anti_collapse_repair_to_1
24422,0.369,0.103,0.103,0.103,0.0,0.1904761904761904,0.0147,7.0,1,1,MODEL_PREDICTION,True,True,0.1904761904761904,0.0,anti_collapse_repair_to_1
39403,0.369,0.369,0.369,0.369,0.0,0.2941176470588235,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94778,0.369,0.369,0.259,0.259,0.0,5e-08,0.0,7.0,1,1,MODEL_PREDICTION,True,True,5e-08,0.0,anti_collapse_repair_to_1
96624,0.369,0.369,0.369,0.369,0.0,2.5e-07,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
24424,0.369,0.369,0.259,0.259,0.0,0.0666666666666666,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.0666666666666666,0.0,anti_collapse_repair_to_1
69211,0.369,0.369,0.259,0.259,0.0,1.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.5,0.5,anti_collapse_repair_to_1
198735,0.369,0.369,0.369,0.369,0.0,0.8,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
57928,0.369,0.369,0.369,0.369,0.0,1.2608695652173914,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
198737,0.369,0.369,0.259,0.259,0.0,0.4,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.4,0.0,anti_collapse_repair_to_1
93983,0.369,0.211,0.211,0.211,0.0,0.3636363636363636,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.3636363636363636,0.0,anti_collapse_repair_to_1
44001,0.369,0.369,0.259,0.259,0.0,1.0,0.0,7.0,1,1,MODEL_PREDICTION,True,True,1.0,0.0,anti_collapse_repair_to_1
196930,0.369,0.369,0.369,0.369,0.0,0.5294117647058824,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
94055,0.369,0.369,0.369,0.369,0.0,0.2857142857142857,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
93993,0.369,0.369,0.369,0.369,0.0,0.9090909090909092,10.5,7.0,1,1,MODEL_PREDICTION,True,True,10.5,9.5,anti_collapse_repair_to_1
90169,0.369,0.369,0.369,0.369,0.0,0.125,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
91874,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
189239,0.431,0.431,0.431,0.431,0.0,3.0,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
91013,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
91953,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
93968,0.369,0.369,0.369,0.369,0.0,0.2727272727272727,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
63361,0.422,0.422,0.295,0.295,0.0,19.125,0.0,7.0,1,1,MODEL_PREDICTION,True,True,19.125,18.125,anti_collapse_repair_to_1
36223,0.369,0.369,0.369,0.369,0.0,0.3809523809523809,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96615,0.369,0.369,0.369,0.369,0.0,0.50000025,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
89074,0.369,0.369,0.237,0.237,0.113,1.00000025,0.0666666666666666,7.0,1,1,MODEL_PREDICTION,True,True,1.00000025,2.500000000349445e-07,anti_collapse_repair_to_1
89060,0.369,0.369,0.259,0.259,0.0,0.2307692307692307,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.2307692307692307,0.0,anti_collapse_repair_to_1
92157,0.369,0.369,0.369,0.369,0.0,1e-06,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
96479,0.369,0.369,0.259,0.259,0.0,0.25,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.25,0.0,anti_collapse_repair_to_1
94074,0.369,0.369,0.369,0.369,0.0,0.1428571428571428,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
54935,0.369,0.369,0.259,0.259,0.0,0.5,0.0,7.0,1,1,MODEL_PREDICTION,True,True,0.5,0.0,anti_collapse_repair_to_1
90457,0.369,0.369,0.369,0.369,0.0,5.5555555555555555e-08,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
91966,0.369,0.369,0.211,0.211,0.0,1e-06,0.0301,7.0,1,1,MODEL_PREDICTION,True,True,0.0301,0.0,anti_collapse_repair_to_1
93974,0.369,0.369,0.369,0.369,0.0,0.1818181818181818,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
93971,0.369,0.369,0.369,0.369,0.0,0.2727272727272727,7.0,7.0,1,1,MODEL_PREDICTION,True,True,7.0,6.0,anti_collapse_repair_to_1
