sku_number,current_soh_units,on_order_units,estimated_demand_before_promo_start_units,formula_before,projected_stock_on_hand_at_promo_start_before_order_units,before_mismatch
868396,2,0,0.036,1.964,1.964,0.0
196367,2,0,0.036,1.964,1.964,0.0
307432,2,0,0.036,1.964,1.964,0.0
196357,2,0,0.036,1.964,1.964,0.0
198226,1,0,0.036,0.964,0.964,0.0
74389,1,0,0.036,0.964,0.964,0.0
96472,1,3,0.036,3.964,3.964,0.0
371939,1,0,0.036,0.964,0.964,0.0
192063,2,0,0.036,1.964,1.964,0.0
196232,2,0,0.036,1.964,1.964,0.0
95606,2,0,0.036,1.964,1.964,0.0
388726,1,0,0.036,0.964,0.964,0.0
70390,3,0,0.034,2.966,2.966,0.0
89060,3,0,0.033,2.967,2.967,0.0
195943,1,0,0.032,0.968,0.968,0.0
54384,1,0,0.032,0.968,0.968,0.0
94767,2,0,0.032,1.968,1.968,0.0
90433,3,0,0.032,2.968,2.968,0.0
94706,2,0,0.032,1.968,1.968,0.0
43537,3,0,0.032,2.968,2.968,0.0
94761,3,0,0.032,2.968,2.968,0.0
90482,1,0,0.032,0.968,0.968,0.0
94762,3,0,0.032,2.968,2.968,0.0
185417,4,0,0.032,3.968,3.968,0.0
668194,3,0,0.032,2.968,2.968,0.0
189584,3,0,0.032,2.968,2.968,0.0
71553,1,0,0.032,0.968,0.968,0.0
668731,1,0,0.032,0.968,0.968,0.0
193466,2,0,0.032,1.968,1.968,0.0
94712,1,0,0.032,0.968,0.968,0.0
71549,2,0,0.032,1.968,1.968,0.0
51583,2,0,0.032,1.968,1.968,0.0
28551,1,0,0.032,0.968,0.968,0.0
1230,3,0,0.031,2.969,2.969,0.0
24416,3,0,0.031,2.969,2.969,0.0
56518,2,0,0.031,1.969,1.969,0.0
194820,2,0,0.029,1.971,1.971,0.0
192133,2,0,0.029,1.971,1.971,0.0
192362,3,0,0.029,2.971,2.971,0.0
199953,3,0,0.029,2.971,2.971,0.0
198943,3,0,0.029,2.971,2.971,0.0
192848,2,0,0.029,1.971,1.971,0.0
87607,3,0,0.029,2.971,2.971,0.0
193064,3,0,0.029,2.971,2.971,0.0
52122,4,0,0.029,3.971,3.971,0.0
39545,2,0,0.029,1.971,1.971,0.0
52188,1,0,0.029,0.971,0.971,0.0
51926,1,0,0.029,0.971,0.971,0.0
90521,2,0,0.029,1.971,1.971,0.0
192247,2,0,0.029,1.971,1.971,0.0
90520,2,0,0.029,1.971,1.971,0.0
24422,4,0,0.027,3.973,3.973,0.0
39402,2,0,0.027,1.973,1.973,0.0
27929,3,0,0.027,2.973,2.973,0.0
197169,3,0,0.027,2.973,2.973,0.0
186418,3,0,0.027,2.973,2.973,0.0
34430,3,0,0.027,2.973,2.973,0.0
34285,3,0,0.026,2.974,2.974,0.0
93970,4,0,0.026,3.974,3.974,0.0
93966,4,0,0.026,3.974,3.974,0.0
47658,1,0,0.026,0.974,0.974,0.0
93979,2,0,0.026,1.974,1.974,0.0
93975,4,0,0.026,3.974,3.974,0.0
193075,1,0,0.026,0.974,0.974,0.0
916749,2,0,0.026,1.974,1.974,0.0
44299,4,0,0.026,3.974,3.974,0.0
189687,2,0,0.026,1.974,1.974,0.0
669028,1,0,0.024,0.976,0.976,0.0
669085,2,0,0.024,1.976,1.976,0.0
90448,1,0,0.024,0.976,0.976,0.0
198524,3,0,0.024,2.976,2.976,0.0
50394,5,0,0.024,4.976,4.976,0.0
93867,3,0,0.024,2.976,2.976,0.0
195017,2,0,0.024,1.976,1.976,0.0
491500,2,0,0.024,1.976,1.976,0.0
74131,2,0,0.022,1.978,1.978,0.0
66922,3,0,0.022,2.978,2.978,0.0
31559,1,0,0.022,0.978,0.978,0.0
195987,1,0,0.021,0.979,0.979,0.0
94053,5,0,0.02,4.98,4.98,0.0
197170,3,0,0.02,2.98,2.98,0.0
90434,3,0,0.02,2.98,2.98,0.0
94077,1,0,0.02,0.98,0.98,0.0
94076,2,0,0.02,1.98,1.98,0.0
94072,4,0,0.02,3.98,3.98,0.0
54482,3,0,0.02,2.98,2.98,0.0
199754,3,0,0.02,2.98,2.98,0.0
88448,1,0,0.02,0.98,0.98,0.0
193060,2,0,0.02,1.98,1.98,0.0
195526,2,0,0.02,1.98,1.98,0.0
868744,1,0,0.02,0.98,0.98,0.0
57537,3,0,0.02,2.98,2.98,0.0
184616,1,0,0.02,0.98,0.98,0.0
192996,1,0,0.019,0.981,0.981,0.0
186457,1,0,0.019,0.981,0.981,0.0
195183,2,0,0.018,1.982,1.982,0.0
189583,5,0,0.018,4.982,4.982,0.0
90170,4,0,0.018,3.982,3.982,0.0
186401,3,0,0.018,2.982,2.982,0.0
67893,2,0,0.018,1.982,1.982,0.0
186400,2,0,0.018,1.982,1.982,0.0
199054,2,0,0.018,1.982,1.982,0.0
6826,2,0,0.018,1.982,1.982,0.0
198527,4,0,0.018,3.982,3.982,0.0
53927,4,0,0.018,3.982,3.982,0.0
198526,4,0,0.018,3.982,3.982,0.0
189595,3,0,0.018,2.982,2.982,0.0
193069,3,0,0.018,2.982,2.982,0.0
74395,2,0,0.018,1.982,1.982,0.0
88440,3,0,0.018,2.982,2.982,0.0
88056,2,0,0.018,1.982,1.982,0.0
74394,2,0,0.018,1.982,1.982,0.0
594997,4,0,0.018,3.982,3.982,0.0
50669,2,0,0.018,1.982,1.982,0.0
51584,1,0,0.018,0.982,0.982,0.0
74326,1,0,0.018,0.982,0.982,0.0
196933,2,0,0.017,1.983,1.983,0.0
90480,1,0,0.016,0.984,0.984,0.0
94697,5,0,0.016,4.984,4.984,0.0
94777,2,0,0.016,1.984,1.984,0.0
94765,2,0,0.016,1.984,1.984,0.0
94702,2,0,0.016,1.984,1.984,0.0
668673,2,0,0.016,1.984,1.984,0.0
94575,2,0,0.016,1.984,1.984,0.0
909084,2,0,0.016,1.984,1.984,0.0
67691,1,0,0.016,0.984,0.984,0.0
90452,2,0,0.016,1.984,1.984,0.0
668608,3,0,0.016,2.984,2.984,0.0
369381,1,0,0.016,0.984,0.984,0.0
94257,2,0,0.014,1.986,1.986,0.0
310840,2,0,0.014,1.986,1.986,0.0
193056,3,0,0.014,2.986,2.986,0.0
193067,3,0,0.014,2.986,2.986,0.0
198936,9,0,0.014,8.986,8.986,0.0
193002,1,0,0.014,0.986,0.986,0.0
189673,2,0,0.014,1.986,1.986,0.0
191384,2,0,0.014,1.986,1.986,0.0
189671,1,0,0.014,0.986,0.986,0.0
71519,4,0,0.014,3.986,3.986,0.0
62227,1,0,0.014,0.986,0.986,0.0
62978,2,0,0.014,1.986,1.986,0.0
39397,2,0,0.014,1.986,1.986,0.0
93969,3,0,0.013,2.987,2.987,0.0
186417,3,0,0.013,2.987,2.987,0.0
195523,2,0,0.013,1.987,1.987,0.0
193701,2,0,0.013,1.987,1.987,0.0
197168,2,0,0.013,1.987,1.987,0.0
193073,4,0,0.013,3.987,3.987,0.0
198076,1,0,0.013,0.987,0.987,0.0
193062,2,0,0.013,1.987,1.987,0.0
54491,3,0,0.013,2.987,2.987,0.0
102640,2,0,0.013,1.987,1.987,0.0
369373,1,0,0.013,0.987,0.987,0.0
35083,3,0,0.01,2.99,2.99,0.0
24424,2,0,0.01,1.99,1.99,0.0
198738,1,0,0.01,0.99,0.99,0.0
194489,2,0,0.009,1.991,1.991,0.0
188023,1,0,0.009,0.991,0.991,0.0
196928,4,0,0.008,3.992,3.992,0.0
189268,3,0,0.008,2.992,2.992,0.0
198708,3,0,0.008,2.992,2.992,0.0
24417,1,0,0.008,0.992,0.992,0.0
24418,4,0,0.007,3.993,3.993,0.0
199333,1,0,0.0,1.0,1.0,0.0
417513,1,0,0.0,1.0,1.0,0.0
94252,1,0,0.0,1.0,1.0,0.0
198652,1,0,0.0,1.0,1.0,0.0
91966,1,0,0.0,1.0,1.0,0.0
91061,1,0,0.0,1.0,1.0,0.0
187272,1,0,0.0,1.0,1.0,0.0
92922,1,0,0.0,1.0,1.0,0.0
92921,1,0,0.0,1.0,1.0,0.0
94249,1,0,0.0,1.0,1.0,0.0
45536,1,0,0.0,1.0,1.0,0.0
667998,1,0,0.0,1.0,1.0,0.0
93739,1,0,0.0,1.0,1.0,0.0
198651,1,0,0.0,1.0,1.0,0.0
73220,1,0,0.0,1.0,1.0,0.0
90483,1,0,0.0,1.0,1.0,0.0
198653,1,0,0.0,1.0,1.0,0.0
188804,1,0,0.0,1.0,1.0,0.0
192846,1,0,0.0,1.0,1.0,0.0
90450,1,0,0.0,1.0,1.0,0.0
188806,1,0,0.0,1.0,1.0,0.0
908614,1,0,0.0,1.0,1.0,0.0
96507,1,0,0.0,1.0,1.0,0.0
94455,1,0,0.0,1.0,1.0,0.0
95850,1,0,0.0,1.0,1.0,0.0
197585,1,0,0.0,1.0,1.0,0.0
195575,1,0,0.0,1.0,1.0,0.0
96463,1,0,0.0,1.0,1.0,0.0
522287,1,0,0.0,1.0,1.0,0.0
194086,1,0,0.0,1.0,1.0,0.0
5192,1,0,0.0,1.0,1.0,0.0
95098,1,0,0.0,1.0,1.0,0.0
95093,1,0,0.0,1.0,1.0,0.0
95094,1,0,0.0,1.0,1.0,0.0
95099,1,0,0.0,1.0,1.0,0.0
716820,1,0,0.0,1.0,1.0,0.0
189551,1,0,0.0,1.0,1.0,0.0
204579,1,0,0.0,1.0,1.0,0.0
198535,1,0,0.0,1.0,1.0,0.0
89379,1,0,0.0,1.0,1.0,0.0
90894,1,0,0.0,1.0,1.0,0.0
89756,1,0,0.0,1.0,1.0,0.0
267575,1,0,0.0,1.0,1.0,0.0
97594,1,0,0.0,1.0,1.0,0.0
196364,1,0,0.0,1.0,1.0,0.0
89761,1,0,0.0,1.0,1.0,0.0
188691,1,0,0.0,1.0,1.0,0.0
88355,1,0,0.0,1.0,1.0,0.0
97652,1,0,0.0,1.0,1.0,0.0
96703,1,0,0.0,1.0,1.0,0.0
396532,1,0,0.0,1.0,1.0,0.0
203750,1,0,0.0,1.0,1.0,0.0
91910,1,0,0.0,1.0,1.0,0.0
91038,1,0,0.0,1.0,1.0,0.0
91947,1,0,0.0,1.0,1.0,0.0
91967,1,0,0.0,1.0,1.0,0.0
95861,1,0,0.0,1.0,1.0,0.0
92153,1,0,0.0,1.0,1.0,0.0
591404,1,0,0.0,1.0,1.0,0.0
91895,1,0,0.0,1.0,1.0,0.0
91150,1,0,0.0,1.0,1.0,0.0
333786,1,0,0.0,1.0,1.0,0.0
36707,1,0,0.0,1.0,1.0,0.0
96710,1,0,0.0,1.0,1.0,0.0
192067,1,0,0.0,1.0,1.0,0.0
91000,1,0,0.0,1.0,1.0,0.0
189742,1,0,0.0,1.0,1.0,0.0
195593,1,0,0.0,1.0,1.0,0.0
185,1,0,0.0,1.0,1.0,0.0
91153,1,0,0.0,1.0,1.0,0.0
68327,1,0,0.0,1.0,1.0,0.0
192246,1,0,0.0,1.0,1.0,0.0
90429,1,0,0.0,1.0,1.0,0.0
91883,1,0,0.0,1.0,1.0,0.0
72539,1,0,0.0,1.0,1.0,0.0
73371,1,0,0.0,1.0,1.0,0.0
87955,1,0,0.0,1.0,1.0,0.0
233056,1,0,0.0,1.0,1.0,0.0
41288,1,0,0.0,1.0,1.0,0.0
21184,1,0,0.0,1.0,1.0,0.0
91871,1,0,0.0,1.0,1.0,0.0
91949,1,0,0.0,1.0,1.0,0.0
91939,1,0,0.0,1.0,1.0,0.0
91062,1,0,0.0,1.0,1.0,0.0
167115,1,0,0.0,1.0,1.0,0.0
91002,1,0,0.0,1.0,1.0,0.0
88386,1,0,0.0,1.0,1.0,0.0
91026,1,0,0.0,1.0,1.0,0.0
189774,1,0,0.0,1.0,1.0,0.0
94467,1,0,0.0,1.0,1.0,0.0
912611,1,0,0.0,1.0,1.0,0.0
95102,1,0,0.0,1.0,1.0,0.0
97321,1,0,0.0,1.0,1.0,0.0
49817,1,0,0.0,1.0,1.0,0.0
340006,1,0,0.0,1.0,1.0,0.0
345172,1,0,0.0,1.0,1.0,0.0
88241,1,0,0.0,1.0,1.0,0.0
94914,1,0,0.0,1.0,1.0,0.0
97503,1,0,0.0,1.0,1.0,0.0
58110,1,0,0.0,1.0,1.0,0.0
87653,1,0,0.0,1.0,1.0,0.0
90461,1,0,0.0,1.0,1.0,0.0
193631,1,0,0.0,1.0,1.0,0.0
191684,1,0,0.0,1.0,1.0,0.0
292877,1,0,0.0,1.0,1.0,0.0
50666,1,0,0.0,1.0,1.0,0.0
192008,1,0,0.0,1.0,1.0,0.0
192066,1,0,0.0,1.0,1.0,0.0
357774,1,0,0.0,1.0,1.0,0.0
92473,1,0,0.0,1.0,1.0,0.0
923605,1,0,0.0,1.0,1.0,0.0
610909,1,0,0.0,1.0,1.0,0.0
43530,1,0,0.0,1.0,1.0,0.0
782327,1,0,0.0,1.0,1.0,0.0
194822,1,0,0.0,1.0,1.0,0.0
478594,1,0,0.0,1.0,1.0,0.0
961051,1,0,0.0,1.0,1.0,0.0
93715,1,0,0.0,1.0,1.0,0.0
659573,1,0,0.0,1.0,1.0,0.0
493502,1,0,0.0,1.0,1.0,0.0
93345,1,0,0.0,1.0,1.0,0.0
89873,1,0,0.0,1.0,1.0,0.0
199133,1,0,0.0,1.0,1.0,0.0
359203,1,0,0.0,1.0,1.0,0.0
323667,1,0,0.0,1.0,1.0,0.0
41549,1,0,0.0,1.0,1.0,0.0
189731,1,0,0.0,1.0,1.0,0.0
94980,2,0,0.0,2.0,2.0,0.0
92924,3,0,0.0,3.0,3.0,0.0
69284,2,0,0.0,2.0,2.0,0.0
188803,2,0,0.0,2.0,2.0,0.0
92928,2,0,0.0,2.0,2.0,0.0
24404,2,0,0.0,2.0,2.0,0.0
94250,4,0,0.0,4.0,4.0,0.0
92923,5,0,0.0,5.0,5.0,0.0
92927,5,0,0.0,5.0,5.0,0.0
92920,4,0,0.0,4.0,4.0,0.0
94248,3,0,0.0,3.0,3.0,0.0
92925,4,0,0.0,4.0,4.0,0.0
97499,2,0,0.0,2.0,2.0,0.0
97301,5,0,0.0,5.0,5.0,0.0
94454,2,0,0.0,2.0,2.0,0.0
97574,3,0,0.0,3.0,3.0,0.0
184831,2,0,0.0,2.0,2.0,0.0
184838,3,0,0.0,3.0,3.0,0.0
31676,2,0,0.0,2.0,2.0,0.0
199944,2,0,0.0,2.0,2.0,0.0
97543,2,0,0.0,2.0,2.0,0.0
199330,2,0,0.0,2.0,2.0,0.0
94692,2,0,0.0,2.0,2.0,0.0
197167,2,0,0.0,2.0,2.0,0.0
74064,2,0,0.0,2.0,2.0,0.0
193174,2,0,0.0,2.0,2.0,0.0
94498,4,0,0.0,4.0,4.0,0.0
184840,3,0,0.0,3.0,3.0,0.0
90767,3,0,0.0,3.0,3.0,0.0
70363,5,0,0.0,5.0,5.0,0.0
191184,3,0,0.0,3.0,3.0,0.0
189252,3,0,0.0,3.0,3.0,0.0
199945,3,0,0.0,3.0,3.0,0.0
97131,4,0,0.0,4.0,4.0,0.0
98025,3,0,0.0,3.0,3.0,0.0
97997,3,0,0.0,3.0,3.0,0.0
97998,3,0,0.0,3.0,3.0,0.0
97999,3,0,0.0,3.0,3.0,0.0
98000,3,0,0.0,3.0,3.0,0.0
98035,3,0,0.0,3.0,3.0,0.0
94773,3,0,0.0,3.0,3.0,0.0
98011,3,0,0.0,3.0,3.0,0.0
94687,3,0,0.0,3.0,3.0,0.0
98001,3,0,0.0,3.0,3.0,0.0
98009,3,0,0.0,3.0,3.0,0.0
94101,3,0,0.0,3.0,3.0,0.0
39269,2,0,0.0,2.0,2.0,0.0
97546,2,0,0.0,2.0,2.0,0.0
94251,2,0,0.0,2.0,2.0,0.0
97544,2,0,0.0,2.0,2.0,0.0
90983,2,0,0.0,2.0,2.0,0.0
90987,2,0,0.0,2.0,2.0,0.0
91069,2,0,0.0,2.0,2.0,0.0
91459,2,0,0.0,2.0,2.0,0.0
91938,2,0,0.0,2.0,2.0,0.0
186549,2,0,0.0,2.0,2.0,0.0
193315,2,0,0.0,2.0,2.0,0.0
96411,2,0,0.0,2.0,2.0,0.0
92167,2,0,0.0,2.0,2.0,0.0
92165,2,0,0.0,2.0,2.0,0.0
91965,2,0,0.0,2.0,2.0,0.0
192219,6,0,0.0,6.0,6.0,0.0
90350,5,0,0.0,5.0,5.0,0.0
94771,6,0,0.0,6.0,6.0,0.0
94772,6,0,0.0,6.0,6.0,0.0
90161,5,0,0.0,5.0,5.0,0.0
94704,5,0,0.0,5.0,5.0,0.0
98106,6,0,0.0,6.0,6.0,0.0
96478,3,0,0.0,3.0,3.0,0.0
96485,3,0,0.0,3.0,3.0,0.0
96488,3,0,0.0,3.0,3.0,0.0
96489,3,0,0.0,3.0,3.0,0.0
96491,3,0,0.0,3.0,3.0,0.0
96616,3,0,0.0,3.0,3.0,0.0
96619,3,0,0.0,3.0,3.0,0.0
96620,3,0,0.0,3.0,3.0,0.0
96623,3,0,0.0,3.0,3.0,0.0
96626,3,0,0.0,3.0,3.0,0.0
96627,3,0,0.0,3.0,3.0,0.0
96629,3,0,0.0,3.0,3.0,0.0
96631,3,0,0.0,3.0,3.0,0.0
96675,3,0,0.0,3.0,3.0,0.0
96677,3,0,0.0,3.0,3.0,0.0
96678,3,0,0.0,3.0,3.0,0.0
94778,3,0,0.0,3.0,3.0,0.0
307521,3,0,0.0,3.0,3.0,0.0
193309,3,0,0.0,3.0,3.0,0.0
97816,4,0,0.0,4.0,4.0,0.0
97815,4,0,0.0,4.0,4.0,0.0
91022,3,0,0.0,3.0,3.0,0.0
167104,3,0,0.0,3.0,3.0,0.0
167107,3,0,0.0,3.0,3.0,0.0
167108,3,0,0.0,3.0,3.0,0.0
94699,3,0,0.0,3.0,3.0,0.0
167566,3,0,0.0,3.0,3.0,0.0
167567,3,0,0.0,3.0,3.0,0.0
167591,3,0,0.0,3.0,3.0,0.0
6828,3,0,0.0,3.0,3.0,0.0
90428,3,0,0.0,3.0,3.0,0.0
91946,3,0,0.0,3.0,3.0,0.0
802158,3,0,0.0,3.0,3.0,0.0
167140,0,6,0.0,6.0,6.0,0.0
186403,3,0,0.0,3.0,3.0,0.0
92168,3,0,0.0,3.0,3.0,0.0
92171,3,0,0.0,3.0,3.0,0.0
95873,3,0,0.0,3.0,3.0,0.0
167077,3,0,0.0,3.0,3.0,0.0
167078,3,0,0.0,3.0,3.0,0.0
91035,3,0,0.0,3.0,3.0,0.0
95844,3,0,0.0,3.0,3.0,0.0
95838,3,0,0.0,3.0,3.0,0.0
40363,2,0,0.0,2.0,2.0,0.0
186283,2,0,0.0,2.0,2.0,0.0
198665,2,0,0.0,2.0,2.0,0.0
37039,2,0,0.0,2.0,2.0,0.0
193314,2,0,0.0,2.0,2.0,0.0
91963,2,0,0.0,2.0,2.0,0.0
96652,2,0,0.0,2.0,2.0,0.0
90991,2,0,0.0,2.0,2.0,0.0
31366,2,0,0.0,2.0,2.0,0.0
97245,8,0,0.0,8.0,8.0,0.0
94700,9,0,0.0,9.0,9.0,0.0
90982,7,0,0.0,7.0,7.0,0.0
192006,4,0,0.0,4.0,4.0,0.0
96613,6,0,0.0,6.0,6.0,0.0
96618,6,0,0.0,6.0,6.0,0.0
96621,6,0,0.0,6.0,6.0,0.0
96628,6,0,0.0,6.0,6.0,0.0
96630,6,0,0.0,6.0,6.0,0.0
96470,6,0,0.0,6.0,6.0,0.0
96471,6,0,0.0,6.0,6.0,0.0
96638,6,0,0.0,6.0,6.0,0.0
96653,6,0,0.0,6.0,6.0,0.0
96654,6,0,0.0,6.0,6.0,0.0
96655,6,0,0.0,6.0,6.0,0.0
96457,6,0,0.0,6.0,6.0,0.0
90981,5,0,0.0,5.0,5.0,0.0
96648,6,0,0.0,6.0,6.0,0.0
96649,6,0,0.0,6.0,6.0,0.0
96650,6,0,0.0,6.0,6.0,0.0
96651,6,0,0.0,6.0,6.0,0.0
96657,6,0,0.0,6.0,6.0,0.0
94694,6,0,0.0,6.0,6.0,0.0
184836,3,0,0.0,3.0,3.0,0.0
91918,5,0,0.0,5.0,5.0,0.0
94679,5,0,0.0,5.0,5.0,0.0
91041,5,0,0.0,5.0,5.0,0.0
167094,1,10,0.0,11.0,11.0,0.0
167088,6,0,0.0,6.0,6.0,0.0
167089,6,0,0.0,6.0,6.0,0.0
88731,4,0,0.0,4.0,4.0,0.0
167113,12,0,0.0,12.0,12.0,0.0
91909,5,0,0.0,5.0,5.0,0.0
91968,5,0,0.0,5.0,5.0,0.0
92930,3,0,0.0,3.0,3.0,0.0
167125,6,0,0.0,6.0,6.0,0.0
167126,6,0,0.0,6.0,6.0,0.0
91875,4,0,0.0,4.0,4.0,0.0
167090,6,0,0.0,6.0,6.0,0.0
167118,6,0,0.0,6.0,6.0,0.0
167123,6,0,0.0,6.0,6.0,0.0
91012,5,0,0.0,5.0,5.0,0.0
91917,5,0,0.0,5.0,5.0,0.0
168259,3,0,0.0,3.0,3.0,0.0
87486,3,0,0.0,3.0,3.0,0.0
167120,6,0,0.0,6.0,6.0,0.0
36653,3,0,0.0,3.0,3.0,0.0
167086,6,0,0.0,6.0,6.0,0.0
167117,5,0,0.0,5.0,5.0,0.0
167097,6,0,0.0,6.0,6.0,0.0
167121,6,0,0.0,6.0,6.0,0.0
91955,4,0,0.0,4.0,4.0,0.0
167134,5,0,0.0,5.0,5.0,0.0
91935,4,0,0.0,4.0,4.0,0.0
91001,5,0,0.0,5.0,5.0,0.0
90992,4,0,0.0,4.0,4.0,0.0
91865,4,0,0.0,4.0,4.0,0.0
91927,4,0,0.0,4.0,4.0,0.0
90791,3,0,0.0,3.0,3.0,0.0
167114,6,0,0.0,6.0,6.0,0.0
95884,5,0,0.0,5.0,5.0,0.0
97982,3,0,0.0,3.0,3.0,0.0
91053,4,0,0.0,4.0,4.0,0.0
95881,4,0,0.0,4.0,4.0,0.0
668319,3,0,0.0,3.0,3.0,0.0
91879,3,0,0.0,3.0,3.0,0.0
91943,3,0,0.0,3.0,3.0,0.0
167144,6,0,0.0,6.0,6.0,0.0
167150,6,0,0.0,6.0,6.0,0.0
167153,6,0,0.0,6.0,6.0,0.0
167156,6,0,0.0,6.0,6.0,0.0
91899,3,0,0.0,3.0,3.0,0.0
92152,4,0,0.0,4.0,4.0,0.0
90993,3,0,0.0,3.0,3.0,0.0
90994,3,0,0.0,3.0,3.0,0.0
91932,3,0,0.0,3.0,3.0,0.0
91890,4,0,0.0,4.0,4.0,0.0
91896,4,0,0.0,4.0,4.0,0.0
167079,6,0,0.0,6.0,6.0,0.0
167122,1,3,0.0,4.0,4.0,0.0
167596,3,0,0.0,3.0,3.0,0.0
167103,0,3,0.0,3.0,3.0,0.0
189857,0,3,0.0,3.0,3.0,0.0
21963,0,3,0.0,3.0,3.0,0.0
97545,2,0,0.0,2.0,2.0,0.0
90790,2,0,0.0,2.0,2.0,0.0
97804,2,0,0.0,2.0,2.0,0.0
94479,2,0,0.0,2.0,2.0,0.0
97805,2,0,0.0,2.0,2.0,0.0
6480,2,0,0.0,2.0,2.0,0.0
96622,2,0,0.0,2.0,2.0,0.0
87605,2,0,0.0,2.0,2.0,0.0
192069,2,0,0.0,2.0,2.0,0.0
97507,2,0,0.0,2.0,2.0,0.0
97508,2,0,0.0,2.0,2.0,0.0
97509,2,0,0.0,2.0,2.0,0.0
15272,2,0,0.0,2.0,2.0,0.0
668046,2,0,0.0,2.0,2.0,0.0
96544,2,0,0.0,2.0,2.0,0.0
97770,6,0,0.0,6.0,6.0,0.0
97771,6,0,0.0,6.0,6.0,0.0
97772,6,0,0.0,6.0,6.0,0.0
97773,6,0,0.0,6.0,6.0,0.0
94256,3,0,0.0,3.0,3.0,0.0
97767,6,0,0.0,6.0,6.0,0.0
97768,6,0,0.0,6.0,6.0,0.0
92926,4,0,0.0,4.0,4.0,0.0
87651,3,0,0.0,3.0,3.0,0.0
190094,8,0,0.0,8.0,8.0,0.0
88732,3,0,0.0,3.0,3.0,0.0
193305,3,0,0.0,3.0,3.0,0.0
88315,8,0,0.0,8.0,8.0,0.0
97130,3,0,0.0,3.0,3.0,0.0
94512,3,0,0.0,3.0,3.0,0.0
190090,8,0,0.0,8.0,8.0,0.0
95858,0,3,0.0,3.0,3.0,0.0
94490,2,0,0.0,2.0,2.0,0.0
184833,2,0,0.0,2.0,2.0,0.0
97596,2,0,0.0,2.0,2.0,0.0
97498,2,0,0.0,2.0,2.0,0.0
97496,2,0,0.0,2.0,2.0,0.0
96642,2,0,0.0,2.0,2.0,0.0
197586,2,0,0.0,2.0,2.0,0.0
192005,6,0,0.0,6.0,6.0,0.0
94174,5,0,0.0,5.0,5.0,0.0
97302,5,0,0.0,5.0,5.0,0.0
97497,6,0,0.0,6.0,6.0,0.0
192186,7,0,0.0,7.0,7.0,0.0
97575,4,0,0.0,4.0,4.0,0.0
97300,4,0,0.0,4.0,4.0,0.0
96625,5,0,0.0,5.0,5.0,0.0
96451,5,0,0.0,5.0,5.0,0.0
96165,3,0,0.0,3.0,3.0,0.0
96656,5,0,0.0,5.0,5.0,0.0
96609,4,0,0.0,4.0,4.0,0.0
96602,4,0,0.0,4.0,4.0,0.0
96603,4,0,0.0,4.0,4.0,0.0
96610,4,0,0.0,4.0,4.0,0.0
96511,5,0,0.0,5.0,5.0,0.0
96164,3,0,0.0,3.0,3.0,0.0
96632,4,0,0.0,4.0,4.0,0.0
96643,4,0,0.0,4.0,4.0,0.0
97595,3,0,0.0,3.0,3.0,0.0
97573,3,0,0.0,3.0,3.0,0.0
88303,3,3,0.0,6.0,6.0,0.0
96448,3,0,0.0,3.0,3.0,0.0
97987,3,0,0.0,3.0,3.0,0.0
199943,2,0,0.0,2.0,2.0,0.0
94492,2,0,0.0,2.0,2.0,0.0
193068,2,0,0.0,2.0,2.0,0.0
43907,2,0,0.0,2.0,2.0,0.0
90479,2,0,0.0,2.0,2.0,0.0
90481,2,0,0.0,2.0,2.0,0.0
97203,8,0,0.0,8.0,8.0,0.0
97200,6,0,0.0,6.0,6.0,0.0
97194,6,0,0.0,6.0,6.0,0.0
24359,4,0,0.0,4.0,4.0,0.0
167948,8,0,0.0,8.0,8.0,0.0
94695,7,0,0.0,7.0,7.0,0.0
96612,5,0,0.0,5.0,5.0,0.0
97864,6,0,0.0,6.0,6.0,0.0
97865,6,0,0.0,6.0,6.0,0.0
97866,6,0,0.0,6.0,6.0,0.0
97867,6,0,0.0,6.0,6.0,0.0
97868,6,0,0.0,6.0,6.0,0.0
97869,6,0,0.0,6.0,6.0,0.0
97870,6,0,0.0,6.0,6.0,0.0
91904,4,3,0.0,7.0,7.0,0.0
94051,4,0,0.0,4.0,4.0,0.0
91031,2,3,0.0,5.0,5.0,0.0
95865,4,3,0.0,7.0,7.0,0.0
97140,3,0,0.0,3.0,3.0,0.0
97141,3,0,0.0,3.0,3.0,0.0
97143,3,0,0.0,3.0,3.0,0.0
193055,3,0,0.0,3.0,3.0,0.0
90988,3,3,0.0,6.0,6.0,0.0
167110,2,3,0.0,5.0,5.0,0.0
88380,2,3,0.0,5.0,5.0,0.0
95846,1,3,0.0,4.0,4.0,0.0
95842,1,3,0.0,4.0,4.0,0.0
97981,3,0,0.0,3.0,3.0,0.0
97126,2,0,0.0,2.0,2.0,0.0
94497,2,0,0.0,2.0,2.0,0.0
198288,2,0,0.0,2.0,2.0,0.0
97133,2,0,0.0,2.0,2.0,0.0
95857,2,0,0.0,2.0,2.0,0.0
388971,2,0,0.0,2.0,2.0,0.0
194687,2,0,0.0,2.0,2.0,0.0
97122,10,0,0.0,10.0,10.0,0.0
97125,6,0,0.0,6.0,6.0,0.0
97121,6,0,0.0,6.0,6.0,0.0
97124,6,0,0.0,6.0,6.0,0.0
88445,5,0,0.0,5.0,5.0,0.0
71914,3,6,0.0,9.0,9.0,0.0
90996,3,5,0.0,8.0,8.0,0.0
