store_number,promotion_id,sku_number,kg_basket_centrality_score,kg_substitute_availability_score,kg_supplier_dependency_score,kg_mission_role_strength,kg_history_similarity_score,kg_stockout_memory_score,kg_human_override_memory_score,dag_state_coverage_score,dag_missing_state_count,dag_decision_path_quality
772,772|94618|2026-04-23|2026-05-06|772-94618-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,94618,0.0,0.7,0.8,0.145,0.1357,0.0,0.0,0.5,8,PARTIAL
772,772|69722|2026-03-05|2026-03-18|772-69722-20260305|Allocation Report - OP21 FEMALE FOUNDERS,69722,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|184705|2026-01-22|2026-02-04|772-184705-20260122|Allocation Report - WK30&31 HAIRCARE GOODY BAG,184705,0.0,0.7,0.8,0.0,0.1714,0.0,0.0,0.5,8,PARTIAL
772,772|189972|2026-02-19|2026-03-04|772-189972-20260219|Allocation Report - WK34&35 AUTUMN PART 1,189972,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|372102|2025-12-11|2025-12-24|772-372102-20251211|Allocation Report - WK24&25 XMAS PT4 MAJOR VITAMINS,372102,0.0,0.7,1.0,0.0,0.2429,0.0,0.0,0.5,8,PARTIAL
772,772|199849|2026-01-15|2026-01-21|772-199849-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,199849,0.0,0.7,0.8,0.0,0.2429,0.0,0.0,0.5,8,PARTIAL
772,772|27928|2026-03-19|2026-03-25|772-27928-20260319|Allocation Report - SE08 MAKE UP CATEGORY SALES EVENT,27928,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|88731|2025-11-25|2025-12-01|772-88731-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,88731,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|193199|2026-04-23|2026-05-06|772-193199-20260423|Allocation Report - WK43&44 HEALTH & BEAUTY OFFERS,193199,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|189250|2025-11-25|2025-12-01|772-189250-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,189250,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|96232|2026-01-15|2026-01-21|772-96232-20260115|Allocation Report - SE6 SKINCARE CATEGORY SALES EVENT,96232,0.0,0.7,0.8,0.0,0.3857,0.0,0.0,0.5,8,PARTIAL
772,772|59966|2025-11-13|2025-11-26|772-59966-20251113|Allocation Report - WK20&21 XMAS PART 2 SKIN GOODY BAG,59966,0.0,0.7,0.8,0.0,0.1,0.0,0.0,0.5,8,PARTIAL
772,772|38201|2025-11-25|2025-12-01|772-38201-20251125|Allocation Report - SE4 BLACK (PINK) FRIDAY,38201,0.0,0.7,0.8,0.0,0.1714,0.0,0.0,0.5,8,PARTIAL
