sku_number,raw_model_order_units,target_order_units_to_hit_day_one_soh,current_recommended_order_units,proposed_commercial_recommended_order_units,raw_model_to_target_ratio,confidence_score,data_quality_score,promo_period_demand_source,proposed_order_policy
90781,0,19,0,0,0.0,55,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
24552,0,19,0,0,0.0,42,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94219,0,21,0,0,0.0,37,86.0,historical_units_same_discount_avg_fallback,target_stock_review_range
194021,0,19,0,0,0.0,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
187119,0,19,0,0,0.0,31,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96595,0,15,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195560,0,14,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96598,0,11,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
360759,0,17,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
95696,0,20,0,0,0.0,25,86.0,historical_units_same_discount_avg_fallback,target_stock_review_range
93520,0,21,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,target_stock_review_range
188718,0,20,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,target_stock_review_range
188708,0,18,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
638781,0,20,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,target_stock_review_range
199244,0,11,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90915,0,17,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96599,0,13,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
16316,0,19,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188717,0,18,0,0,0.0,21,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
51645,3,16,3,3,0.188,36,68.0,historical_units_same_discount_avg_fallback,raw_model_constrained
37032,0,19,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
10974,0,12,0,0,0.0,31,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
63822,0,16,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
61296,0,19,0,0,0.0,26,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
63109,0,17,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
15834,0,18,0,0,0.0,38,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
15653,0,14,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
68375,0,19,0,0,0.0,49,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188851,0,14,0,0,0.0,45,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
15186,0,17,0,0,0.0,42,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
49607,0,18,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
354929,0,19,0,0,0.0,49,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92214,4,29,4,4,0.138,26,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
33266,0,14,0,0,0.0,21,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195429,0,15,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
72934,0,18,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
67324,0,14,0,0,0.0,33,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
984256,0,16,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
653586,0,17,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190842,0,16,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
60001,0,18,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198461,0,14,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
33267,0,11,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
10432,0,17,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199950,0,18,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
41594,0,15,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
60947,0,0,0,0,,61,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
41319,0,16,0,0,0.0,60,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
49090,0,17,0,0,0.0,58,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93921,0,0,0,0,,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93920,0,15,0,0,0.0,41,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96600,0,17,0,0,0.0,40,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
87750,0,18,0,0,0.0,34,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
820504,0,17,0,0,0.0,30,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90140,0,16,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
37408,0,17,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
36119,0,16,0,0,0.0,33,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
33265,0,16,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
56157,0,16,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
64534,0,17,0,0,0.0,25,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
735078,0,12,0,0,0.0,20,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
36133,0,16,0,0,0.0,61,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
36115,0,15,0,0,0.0,66,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94131,0,16,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193413,0,16,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195049,2,18,2,2,0.111,41,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
88080,0,14,0,0,0.0,34,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188861,0,12,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
184704,0,14,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
948845,0,8,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
521286,0,15,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
958840,0,5,0,0,0.0,42,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94057,0,14,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94458,0,14,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189236,0,13,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
14528,0,15,0,0,0.0,22,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
70394,7,31,7,7,0.226,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
15719,0,13,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
43765,0,15,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
200980,0,13,0,0,0.0,42,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
11035,0,13,0,0,0.0,38,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
485861,0,15,0,0,0.0,30,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193207,0,9,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
189514,7,32,7,7,0.219,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
15844,0,13,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
54862,0,11,0,0,0.0,24,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
193197,0,13,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
60840,0,12,0,0,0.0,31,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
15840,0,10,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
521278,0,13,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
38390,0,14,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
55245,10,51,10,10,0.196,37,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
189239,7,29,7,7,0.241,67,68.0,historical_units_same_discount_avg_fallback,target_stock_review_range
198639,0,11,0,0,0.0,71,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90771,0,13,0,0,0.0,69,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
196554,0,12,0,0,0.0,67,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92854,0,15,0,0,0.0,66,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90839,0,14,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
31192,0,12,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
187117,0,14,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
491071,0,6,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90841,0,14,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
523852,0,8,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
242853,0,11,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92258,0,12,0,0,0.0,60,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
611271,0,12,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
69757,0,12,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
90892,0,12,0,0,0.0,56,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92858,0,12,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65465,0,8,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
62472,0,11,0,0,0.0,52,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192051,0,15,0,0,0.0,47,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
97995,0,12,0,0,0.0,45,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
97989,0,13,0,0,0.0,44,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188848,0,13,0,0,0.0,39,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192049,0,13,0,0,0.0,38,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
95868,3,11,3,3,0.273,35,49.0,baseline_daily_times_promotion_days_floor,raw_model_constrained
194018,0,13,0,0,0.0,34,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65913,0,12,0,0,0.0,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
34855,0,13,0,0,0.0,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
277772,0,13,0,0,0.0,31,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
187645,0,11,0,0,0.0,30,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191288,0,6,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
386359,0,10,0,0,0.0,28,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190839,0,11,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
26669,0,8,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188736,0,12,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94559,0,13,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
16857,0,10,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
654988,0,12,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
69758,0,13,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96295,0,14,0,0,0.0,25,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96596,3,13,3,3,0.231,24,68.0,historical_units_same_discount_avg_fallback,raw_model_constrained
188952,0,14,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
96298,0,14,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
37849,0,14,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
688711,0,12,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192760,0,14,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92331,0,12,0,0,0.0,22,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191950,0,14,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
553586,0,12,0,0,0.0,60,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
49692,0,9,0,0,0.0,30,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
9159,0,9,0,0,0.0,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
185193,0,14,0,0,0.0,28,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
184851,0,13,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
198650,0,9,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
40356,0,15,0,0,0.0,37,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92210,2,15,2,2,0.133,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
64711,0,14,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
70358,0,11,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
192619,0,10,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
51156,0,12,0,0,0.0,65,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
26779,0,13,0,0,0.0,30,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
807680,0,13,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
366773,0,10,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
897272,0,9,0,0,0.0,24,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
11833,0,11,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65467,0,9,0,0,0.0,54,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
65836,2,15,2,2,0.133,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
16306,0,13,0,0,0.0,26,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
191881,0,10,0,0,0.0,24,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
93466,0,13,0,0,0.0,23,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
88551,0,13,0,0,0.0,24,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
958859,0,4,0,0,0.0,51,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
396168,0,9,0,0,0.0,32,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
94078,0,13,0,0,0.0,26,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
92213,2,14,2,2,0.143,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
426784,0,12,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
15777,0,10,0,0,0.0,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
690783,0,0,0,0,,64,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199904,0,5,0,0,0.0,63,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
626309,0,8,0,0,0.0,62,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199903,0,11,0,0,0.0,57,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
5909,0,2,0,0,0.0,50,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
190136,0,10,0,0,0.0,45,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
390860,0,2,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
7237,0,11,0,0,0.0,29,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
195048,2,14,2,2,0.143,27,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
655159,0,8,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
199839,0,10,0,0,0.0,26,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
184705,0,10,0,0,0.0,25,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
42784,0,12,0,0,0.0,25,86.0,historical_units_same_discount_avg_fallback,raw_model_constrained
26155,0,10,0,0,0.0,23,80.0,historical_units_same_discount_avg_fallback,raw_model_constrained
