promotion_row_key,sku_number,sku_description,store_action,expected_promo_demand,uncapped_order_units,order_units,stock_basis_units,demand_reference_units,action_cap_applied_flag,action_cap_basis,action_cap_units_removed,action_cap_review_flag,realized_exceeds_action_cap_flag,manager_action_summary
772|10045|2026-04-09|2026-04-22|772-10045-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10045,Regaine Women Foam 5% 2X60G,BUY,2.0391116453954563,2,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,1,BUY 1 units (demand 2.0) [CAP APPLIED]
772|101948|2026-04-09|2026-04-22|772-101948-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,101948,Rev N/E Clear,BUY,0.6354930740670958,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.6)
772|102054|2026-04-09|2026-04-22|772-102054-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,102054,Rev S/L L/S Softsilver Rose,HOLD,1.0303720816215625,0,0,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.0
772|10425|2026-04-09|2026-04-22|772-10425-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10425,Pref Loreal V/Lgt Brwn 6.21,HOLD,0.23102510348863184,0,0,2.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2
772|10431|2026-04-09|2026-04-22|772-10431-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10431,Lor Magic Ret Black 1,BUY,1.6133784267235571,2,2,2.0,0.0,0,,0,0,0,BUY 2 units (demand 1.6)
772|10432|2026-04-09|2026-04-22|772-10432-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10432,Lor Magic Ret Dark Brown 2,BUY,3.0006351170904004,3,2,2.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 2 units (demand 3.0) [CAP APPLIED]
772|10433|2026-04-09|2026-04-22|772-10433-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10433,Lor Magic Ret Brown 3,HOLD,2.9341723201212933,0,0,6.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 2.9
772|10434|2026-04-09|2026-04-22|772-10434-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10434,Lor Magic Ret Brown,HOLD,3.589313519212242,0,0,6.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.6
772|10435|2026-04-09|2026-04-22|772-10435-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10435,Lor Magic Ret Blonde 9,HOLD,0.2624449074767441,0,0,2.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.3
772|105822|2026-04-09|2026-04-22|772-105822-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,105822,Cenovis Mega C 1000 Vp 60 Tab,BUY,2.9843288935022843,3,2,2.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 2 units (demand 3.0) [CAP APPLIED]
772|105861|2026-04-09|2026-04-22|772-105861-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,105861,Rev S/L L Pink Velvet,HOLD,0.15457092852753077,0,0,2.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2
772|107947|2026-04-09|2026-04-22|772-107947-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,107947,Sh Diamond Strength Nail Hardn,HOLD,1.5892318559893992,0,0,4.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.6
772|10982|2026-04-09|2026-04-22|772-10982-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,10982,Brite Organix Bleach Kit,HOLD,1.507418651238247,4,0,3.0,0.060200000000000004,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,4,1,1,HOLD — stock covers demand 1.5 [CAP APPLIED]
772|11005|2026-04-09|2026-04-22|772-11005-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11005,Mustela Hydrabebe Blotion 300M,HOLD,0.10281838238008102,1,0,1.0,0.0294,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,HOLD — stock covers demand 0.1 [CAP APPLIED]
772|11008|2026-04-09|2026-04-22|772-11008-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11008,Ego Qv Face Moist Oil Free 75G,BUY,3.1823003568826134,2,2,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 3.2)
772|11494|2026-04-09|2026-04-22|772-11494-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11494,Oral B 3D Wht W/Strp Lx 14 Trt,BUY,5.161891819993437,7,2,2.0,22.75,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,5,1,1,BUY 2 units (demand 5.2) [CAP APPLIED]
772|115658|2026-04-09|2026-04-22|772-115658-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,115658,Rev Cs L/Liner Pink/Rose,BUY,0.6414792344696937,2,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 1 units (demand 0.6) [CAP APPLIED]
772|115912|2026-04-09|2026-04-22|772-115912-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,115912,Jf F/Ease Moist Barr Spry 56Gm,BUY,2.7996801505722084,1,1,1.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 2.8)
772|11607|2026-04-09|2026-04-22|772-11607-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11607,Aveeno D/Moist Lotion 1L,HOLD,3.488926688771524,0,0,5.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.5
772|11608|2026-04-09|2026-04-22|772-11608-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11608,Aveeno D/Moist Body Wash 1L,HOLD,3.78656728400287,0,0,6.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.8
772|11631|2026-04-09|2026-04-22|772-11631-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11631,Sh Complete Care 7In1 Trt,BUY,1.653415159727022,2,2,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.7)
772|11635|2026-04-09|2026-04-22|772-11635-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11635,Sh Miracle Gel Terra Coppa,HOLD,0.01354711894474496,0,0,3.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.0
772|116646|2026-04-09|2026-04-22|772-116646-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116646,Rev Cs O/Time Lc Always Sienna,BUY,0.6288502710207972,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.6)
772|116671|2026-04-09|2026-04-22|772-116671-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116671,Rev Cs O/Time Lc Endless Spice,BUY,0.7470225813218817,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.7)
772|116745|2026-04-09|2026-04-22|772-116745-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116745,Rev Cs O/Time Lc Ultimate Wine,BUY,0.7045161116195519,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.7)
772|116900|2026-04-09|2026-04-22|772-116900-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,116900,Rev Cs O/Time Lc Const Coral,BUY,0.22250700118311428,2,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 1 units (demand 0.2) [CAP APPLIED]
772|11831|2026-04-09|2026-04-22|772-11831-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11831,Avene Thermal S/Water 150Ml,HOLD,3.1056270253511693,0,0,12.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.1
772|11833|2026-04-09|2026-04-22|772-11833-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11833,Avene Gentle Toner 200Ml,BUY,3.5238855431558593,3,3,5.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.5)
772|11838|2026-04-09|2026-04-22|772-11838-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11838,Avene Cicalfate Rest Skin Crm,HOLD,4.855431318005144,0,0,9.0,21.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 4.9
772|11859|2026-04-09|2026-04-22|772-11859-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11859,Skin Repub Gold Hydrogel Mask,HOLD,5.783881596263223,0,0,27.0,28.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 5.8
772|11862|2026-04-09|2026-04-22|772-11862-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11862,Skin Repub Hyaluronic Coll Msk,HOLD,6.349858422081183,0,0,38.0,10.5,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 6.3
772|11895|2026-04-09|2026-04-22|772-11895-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11895,Lrp Eff Mat 40Ml,HOLD,1.9739321406126553,0,0,15.0,0.3626,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 2.0
772|11896|2026-04-09|2026-04-22|772-11896-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,11896,Lrp Serozinc 150Ml,HOLD,1.7246423608204084,0,0,4.0,0.1498,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 1.7
772|12004|2026-04-09|2026-04-22|772-12004-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12004,Skin Repub Bio Coll Infus Mask,HOLD,2.7554789245136018,0,0,10.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 2.8
772|12005|2026-04-09|2026-04-22|772-12005-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12005,Skin Repub Spot & Blemish Mask,HOLD,2.905781135787625,0,0,40.0,0.0,0,,0,0,0,HOLD — stock covers demand 2.9
772|12006|2026-04-09|2026-04-22|772-12006-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12006,Skin Repub Brightening Fc Mask,HOLD,7.824809409111304,0,0,25.0,91.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 7.8
772|12007|2026-04-09|2026-04-22|772-12007-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12007,Skin Repub Bio Coll Ue Ptch 3P,HOLD,8.113305888466856,0,0,40.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 8.1
772|12510|2026-04-09|2026-04-22|772-12510-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12510,Flo Travel Nasal Spray 20Ml,BUY,3.7028922205272945,4,2,2.0,18.666666666666664,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 2 units (demand 3.7) [CAP APPLIED]
772|1262|2026-04-09|2026-04-22|772-1262-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1262,Lor Ls Cr Satin 630 Beige A Nu,HOLD,1.3361323722481004,0,0,6.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.3
772|12715|2026-04-09|2026-04-22|772-12715-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12715,Nasonex Twin Pack 2X140,BUY,3.7705720442391275,2,2,4.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 3.8)
772|12757|2026-04-09|2026-04-22|772-12757-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,12757,Revitanail Strength 14Ml,BUY,1.1848298260629362,1,1,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 1.2)
772|13142|2026-04-09|2026-04-22|772-13142-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13142,Dymadon 1Mth-2Yr Str 60Ml,HOLD,1.3557108606152721,0,0,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.4
772|13143|2026-04-09|2026-04-22|772-13143-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13143,Dymadon 2-12Yrs Str 200Ml,HOLD,1.7103474354262684,0,0,4.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.7
772|1341|2026-04-09|2026-04-22|772-1341-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1341,Rev Sl Ls Berryrich,BUY,1.107192464472711,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.1)
772|1342|2026-04-09|2026-04-22|772-1342-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1342,Rev Sl Ls Lovethat Red,BUY,0.6642245986682155,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.7)
772|13440|2026-04-09|2026-04-22|772-13440-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13440,Nair Sens Wax Strips Mini 20Pk,BUY,1.877328801847393,2,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,1,BUY 1 units (demand 1.9) [CAP APPLIED]
772|13563|2026-04-09|2026-04-22|772-13563-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13563,Esi Ne Winter Peak Show,BUY,3.378545639367134,3,3,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.4)
772|13628|2026-04-09|2026-04-22|772-13628-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13628,Vagisil Oatmeal Wipes 12 Pack,BUY,0.6239788004025815,3,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 1 units (demand 0.6) [CAP APPLIED]
772|13629|2026-04-09|2026-04-22|772-13629-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,13629,Vagisil P/Hydrate Ext Gel 30G,HOLD,1.0433123718456914,0,0,10.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.0
772|14234|2026-04-09|2026-04-22|772-14234-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14234,Lor Fdn True Match Ivoire Rose,BUY,3.3434381205669035,3,3,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.3)
772|14237|2026-04-09|2026-04-22|772-14237-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14237,Lor Fdn True Match Cappuccino,HOLD,0.15351417638611758,0,0,4.0,0.0,0,,0,0,0,HOLD — stock covers demand 0.2
772|14358|2026-04-09|2026-04-22|772-14358-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14358,Rev Sl Ls 047 Rosewine,HOLD,0.18246374313101185,0,0,2.0,0.0,0,,0,0,0,HOLD — stock covers demand 0.2
772|14359|2026-04-09|2026-04-22|772-14359-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14359,Rev Sl Ls 032 Sassy Mauve,BUY,0.1810121668879161,2,2,2.0,2.0006,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 0.2)
772|14363|2026-04-09|2026-04-22|772-14363-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14363,Rev Sl Ls 004 Rose Velvet,HOLD,0.18246374313101185,0,0,2.0,0.060200000000000004,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2
772|1478|2026-04-09|2026-04-22|772-1478-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1478,D/Therapy V/Dry Skin Lotion 50,HOLD,3.2142535628017885,0,0,10.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.2
772|1485|2026-04-09|2026-04-22|772-1485-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,1485,Neut H/B Mask X5,HOLD,5.177026281675927,0,0,7.0,25.666666666666664,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 5.2
772|14945|2026-04-09|2026-04-22|772-14945-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,14945,Sh Ne Xtreme Pucker Up,BUY,3.2217755736567897,2,2,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 3.2)
772|15138|2026-04-09|2026-04-22|772-15138-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,15138,Vagisil Int/W Ultra Frsh 240Ml,HOLD,0.27234100022657887,0,0,2.0,0.060200000000000004,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.3
772|15707|2026-04-09|2026-04-22|772-15707-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,15707,Ralph Laur Ralph Edt 30Ml,BUY,0.0,1,1,1.0,0.0,0,,0,0,0,BUY 1 units (demand 0.0)
772|16235|2026-04-09|2026-04-22|772-16235-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16235,Maxigesic Tab 12 S2,BUY,3.089927516341689,3,2,2.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 2 units (demand 3.1) [CAP APPLIED]
772|16306|2026-04-09|2026-04-22|772-16306-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16306,Neut U/S Fluid Face Spf50 40Ml,HOLD,3.5932412096427937,0,0,2.0,10.5,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 3.6
772|16316|2026-04-09|2026-04-22|772-16316-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16316,Neut H/B Hya Acid Crm50G,BUY,3.283947697679794,3,3,6.0,21.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.3)
772|16491|2026-04-09|2026-04-22|772-16491-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16491,Sh Ne Miragel Wine Stock,BUY,1.5679344108581235,2,2,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.6)
772|16525|2026-04-09|2026-04-22|772-16525-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16525,Loreal Revitafiller Night 50Ml,BUY,2.808580305956761,4,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,3,1,1,BUY 1 units (demand 2.8) [CAP APPLIED]
772|16527|2026-04-09|2026-04-22|772-16527-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16527,Loreal R/Lift Eye/Fl Tub 15Ml,BUY,2.4157366831814744,3,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,1,BUY 1 units (demand 2.4) [CAP APPLIED]
772|16529|2026-04-09|2026-04-22|772-16529-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16529,Loreal R/Lift Serum 30Ml,BUY,1.720191077752627,2,1,1.0,0.9996,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,1,BUY 1 units (demand 1.7) [CAP APPLIED]
772|16565|2026-04-09|2026-04-22|772-16565-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16565,Garn Micellar Water Oil 400Ml,HOLD,3.7110761975889957,0,0,7.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.7
772|16566|2026-04-09|2026-04-22|772-16566-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16566,Garn P/Act 3In1 Ccoal 150Ml,HOLD,3.3261279337466236,0,0,6.0,28.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.3
772|16728|2026-04-09|2026-04-22|772-16728-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16728,Ck One Edt 200Ml,BUY,3.8482861081495936,1,1,5.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 3.8)
772|16736|2026-04-09|2026-04-22|772-16736-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16736,Ck Be For Men Edt 200Ml,HOLD,0.19747464671340345,0,0,5.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.2
772|16828|2026-04-09|2026-04-22|772-16828-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16828,Lrp L/Kar Wash Crm 400Ml,HOLD,3.0847558497122343,0,0,12.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.1
772|16857|2026-04-09|2026-04-22|772-16857-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16857,Lrp Anth Xl Ult Bb Crm Spf50+,HOLD,3.2237456078039433,0,0,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 3.2
772|16859|2026-04-09|2026-04-22|772-16859-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,16859,Lrp Anth Xl Ult Crm Spf50 50Ml,HOLD,4.784908114289846,0,0,21.0,21.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 4.8
772|17082|2026-04-09|2026-04-22|772-17082-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17082,Bondi/S Foam Ultra Dark 200Ml,HOLD,1.658858606320548,0,0,10.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,1,1,HOLD — stock covers demand 1.7
772|17096|2026-04-09|2026-04-22|772-17096-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17096,C/Counc Kids Pump Spf50+ 500Ml,BUY,3.654508999627619,3,3,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 3 units (demand 3.7)
772|17266|2026-04-09|2026-04-22|772-17266-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17266,Ostelin Kids Vit D & Calc 90T,BUY,1.5197619886101568,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.5)
772|17549|2026-04-09|2026-04-22|772-17549-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17549,Loreal Age Perf Gldn Nght 50Ml,BUY,2.8984213050537955,3,2,2.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 2 units (demand 2.9) [CAP APPLIED]
772|17553|2026-04-09|2026-04-22|772-17553-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17553,Loreal Age Perf Gldn Day 50Ml,HOLD,1.8847940480815057,2,0,2.0,0.0294,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,1,HOLD — stock covers demand 1.9 [CAP APPLIED]
772|17845|2026-04-09|2026-04-22|772-17845-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17845,Rev Cs Eyeliner Black Violet,HOLD,0.36720297061112506,0,0,3.0,0.060200000000000004,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.4
772|17885|2026-04-09|2026-04-22|772-17885-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17885,Rev Powdr Blush Tickled Pink,BUY,0.18344423386668235,2,2,1.0,0.0,0,,0,0,0,BUY 2 units (demand 0.2)
772|17913|2026-04-09|2026-04-22|772-17913-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17913,Hask Argan Rep Shine Oil 59Ml,BUY,4.109069343472197,5,4,4.0,23.333333333333336,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,1,1,0,BUY 4 units (demand 4.1) [CAP APPLIED]
772|17952|2026-04-09|2026-04-22|772-17952-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17952,St Tropez Dark Mousse 200Ml,DO_NOT_BUY,0.0,0,0,2.0,0.0294,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,DO NOT BUY
772|17959|2026-04-09|2026-04-22|772-17959-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,17959,Ariana Sweet Like Candy Edp 30,BUY,0.0,1,1,1.0,0.0,0,,0,0,0,BUY 1 units (demand 0.0)
772|18022|2026-04-09|2026-04-22|772-18022-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,18022,Rev Cs O/Time Lc Bare Maximum,BUY,1.0377188591702635,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.0)
772|18024|2026-04-09|2026-04-22|772-18024-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,18024,Rev Cs O/Time Lc Inf Raspberry,BUY,1.5151806716339382,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.5)
772|18030|2026-04-09|2026-04-22|772-18030-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,18030,Rev Cs O/Time Lc Perrnial Plum,BUY,1.138150285336329,2,2,2.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 2 units (demand 1.1)
772|18251|2026-04-09|2026-04-22|772-18251-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,18251,St Tropez Bronzing Msse 120Ml,BUY,2.357100169009727,3,1,1.0,14.0,1,MIN_STOCK_BASIS_DEMAND_REFERENCE,2,1,0,BUY 1 units (demand 2.4) [CAP APPLIED]
772|18253|2026-04-09|2026-04-22|772-18253-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,18253,St Tropez Bronzing Msse 240Ml,HOLD,0.005861581056200358,0,0,3.0,0.0896,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 0.0
772|184615|2026-04-09|2026-04-22|772-184615-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,184615,Ariana Cloud Body Mist 236Ml,HOLD,1.4951129125241207,0,0,3.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,HOLD — stock covers demand 1.5
772|184616|2026-04-09|2026-04-22|772-184616-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,184616,Ariana Grande Slc B/Mist 236Ml,BUY,0.3819585660912665,1,1,1.0,14.0,0,MIN_STOCK_BASIS_DEMAND_REFERENCE,0,0,0,BUY 1 units (demand 0.4)
