sku_number,target_order_units_to_hit_day_one_soh,recommended_order_units,remaining_day_one_shortfall_units,recommendation_coverage_ratio,decision,proposed_decision,recommendation_type,reason_for_shortfall
380600,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
62913,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
196029,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
769878,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
885541,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
30626,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
189243,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
36121,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
36122,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
191175,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94008,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
57934,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
40079,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
70983,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
74931,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
28286,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
676195,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90436,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
271519,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
20865,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
298077,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
908142,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
908150,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
287334,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
300160,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
53929,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
668178,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195945,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90143,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
50661,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
74330,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
645753,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
65624,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
74328,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
537886,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
66921,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
61297,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94067,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195082,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
190142,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
24919,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
24918,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
61289,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90115,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198723,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192801,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199902,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
350173,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
196041,4,0,4,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192531,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
668038,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
194888,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
92642,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192844,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
46887,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
191176,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
24385,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
195437,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
43876,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
66096,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
34115,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94001,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
93998,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
403014,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
485632,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198940,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
199120,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
10435,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
27981,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
50356,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
43877,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
504300,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
103912,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
665877,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195501,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
190120,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
28180,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
32738,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195077,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
24925,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
32641,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
196000,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
189251,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195414,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
69210,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
186414,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
668160,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
186513,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
20312,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199736,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
44388,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
16566,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90166,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
96455,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
198722,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
96483,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
96481,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
96446,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
96452,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
199947,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
187276,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
44033,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
187275,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90142,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
15270,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
420950,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
37040,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199761,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
186091,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
95613,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198717,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195355,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
189277,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
585463,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
196198,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192068,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
50658,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
196026,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
32752,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
93994,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94006,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
93990,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192177,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
44021,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192998,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
39410,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
191317,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195099,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
70391,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
1228,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198933,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
50395,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
30536,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
189249,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
60548,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
24419,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
24423,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
66823,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
89061,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
60843,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
195402,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
47657,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
191178,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
520924,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
322083,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
385301,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
68558,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94277,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
199406,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
184837,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
653594,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
88730,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
55498,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
63361,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
61549,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
199848,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
271527,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
40357,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
38436,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
186525,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
385395,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
55649,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
67325,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
57420,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
62226,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199849,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
198733,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
638437,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
195087,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
190244,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
38423,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
199329,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
31528,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
73524,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
93850,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94713,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
93849,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
94038,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
188832,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199044,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94870,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
188738,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
188831,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
91456,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
50654,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94282,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
43903,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
190139,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
15151,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
67914,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192182,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
195420,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
46883,3,0,3,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199753,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
72603,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
66822,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
188953,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
47723,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
196003,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
94009,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94010,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
746,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
71552,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
65585,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192119,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
75007,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
90167,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
7522,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
191381,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
734,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
63631,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
22926,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
31554,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
668947,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
668863,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
521062,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198730,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
186519,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
189356,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
24920,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
92705,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
198934,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
90519,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90523,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
679006,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199066,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
50354,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198944,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
668533,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
198939,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
371882,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
196552,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192106,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
66919,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
192535,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
229342,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
20866,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
490813,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
944637,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
63030,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
75427,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
189093,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
50670,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
68267,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
93491,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
36235,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
67964,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
56513,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
69243,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
588,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
70563,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
669127,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
188799,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94571,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
668897,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94570,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
34114,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
704792,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
89058,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
310743,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
331759,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
195502,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
94567,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
189602,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
185142,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
47656,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
191181,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
193991,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
102082,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
199067,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
89062,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
90063,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
31556,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
745111,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
4016,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
70392,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
15827,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
15845,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
43917,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
34101,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
89019,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
89066,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
68444,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
423863,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
87749,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
189281,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
67898,2,0,2,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
39270,1,0,1,0.0,HOLD,HOLD,NO_ORDER_REQUIRED,insufficient_demand_evidence
427502,0,0,0,,HOLD,HOLD,NO_ORDER_REQUIRED,none_gap_closed
