sku_number,sku_description,decision,current_soh_units,on_order_units,estimated_demand_before_promo_start_units,recommended_order_units,target_day_one_soh_units,projected_day_one_soh_before_order_units,projected_day_one_soh_after_recommended_order_units,expected_formula_day_one_soh_after_order,formula_difference,pass_fail
20866,Ogx C/Nut Mir Oil Cd 385Ml,HOLD,2,0,0.083,0,3.083,1.917,1.917,1.917,0.0,PASS
490813,Ogx Braz Kert Therapy Cd 385Ml,HOLD,2,0,0.083,0,3.083,1.917,1.917,1.917,0.0,PASS
944637,Rim Masc Extra 3D Lash Ext Blk,HOLD,1,0,0.083,0,3.06,0.917,0.917,0.917,0.0,PASS
63030,May Ssmi Spiced Ed Hustler,HOLD,1,0,0.083,0,3.06,0.917,0.917,0.917,0.0,PASS
75427,Clairol Nne 8G Nat Golden Bld,HOLD,1,0,0.082,0,3.02,0.918,0.918,0.918,0.0,PASS
189093,Redwin Sorbolene Moist 550Ml,HOLD,2,0,0.082,0,3.02,1.918,1.918,1.918,0.0,PASS
50670,Lor Excel 8.1 Ash Blonde,HOLD,1,0,0.082,0,3.02,0.918,0.918,0.918,0.0,PASS
68267,Coco&Eve Bronze Foam Dark,HOLD,2,0,0.082,0,3.02,1.918,1.918,1.918,0.0,PASS
93491,Dv Vit C Niacin Serum 30Ml,HOLD,2,0,0.082,0,3.02,1.918,1.918,1.918,0.0,PASS
36235,May Ss Matte Ink Ext Poet,HOLD,3,0,0.081,0,2.987,2.919,2.919,2.919,0.0,PASS
67964,Loreal R/Lift Fillr Spf15 50Ml,HOLD,5,0,0.08,0,2.973,4.92,4.92,4.92,0.0,PASS
56513,Rim Wonder Ink Eyeliner,HOLD,3,0,0.08,0,2.973,2.92,2.92,2.92,0.0,PASS
69243,Rim Mt Concealer Sand,HOLD,3,0,0.08,0,2.973,2.92,2.92,2.92,0.0,PASS
588,Loreal R/Lift Fill Day Crm50Ml,HOLD,2,0,0.08,0,2.973,1.92,1.92,1.92,0.0,PASS
70563,Esi Ht Resist Nail St Pink,HOLD,1,0,0.079,0,2.937,0.921,0.921,0.921,0.0,PASS
669127,Esi Ne Muchi Muchi,HOLD,4,0,0.079,0,2.937,3.921,3.921,3.921,0.0,PASS
188799,Aveeno Skin R/W Ex Scrub 225G,HOLD,2,0,0.079,0,2.937,1.921,1.921,1.921,0.0,PASS
94571,May Tattoo Brow 36H Deep Brwn,HOLD,1,0,0.079,0,2.937,0.921,0.921,0.921,0.0,PASS
668897,Esi Ne Ladylike,HOLD,2,0,0.079,0,2.937,1.921,1.921,1.921,0.0,PASS
94570,May Tattoo Brow 36H Med Brown,HOLD,3,0,0.079,0,2.937,2.921,2.921,2.921,0.0,PASS
34114,Rim Eyebrow Pencil Hazel,HOLD,3,0,0.079,0,2.937,2.921,2.921,2.921,0.0,PASS
704792,Mf M/Up Miracle Touch W/Almond,HOLD,1,0,0.079,0,2.937,0.921,0.921,0.921,0.0,PASS
89058,May Ss Teddy Tint Coquettish,HOLD,4,0,0.079,0,2.937,3.921,3.921,3.921,0.0,PASS
310743,Aveeno Stress/Rel Wash 354Ml,HOLD,2,0,0.079,0,2.937,1.921,1.921,1.921,0.0,PASS
331759,Palmers C/B Skin Thrpy Oil 60M,HOLD,3,0,0.079,0,2.937,2.921,2.921,2.921,0.0,PASS
195502,Rim Nail Bse Coat & Strngthnr,HOLD,1,0,0.079,0,2.937,0.921,0.921,0.921,0.0,PASS
94567,May Brow Ultra Slim Blonde,HOLD,0,3,0.079,0,2.937,2.921,2.921,2.921,0.0,PASS
189602,Esi Care Hard Resist Advanced,HOLD,3,0,0.079,0,2.937,2.921,2.921,2.921,0.0,PASS
185142,Antip Diemvc P/Cor W/Crm 60Ml,HOLD,4,0,0.079,0,2.907,3.921,3.921,3.921,0.0,PASS
47656,Rim Last Rad Concealer 010,HOLD,2,0,0.078,0,2.884,1.922,1.922,1.922,0.0,PASS
191181,May Superstay Glow Tint 02,HOLD,3,0,0.078,0,2.884,2.922,2.922,2.922,0.0,PASS
193991,Rim Glameyes Liner Brn Vel,HOLD,1,0,0.078,0,2.884,0.922,0.922,0.922,0.0,PASS
102082,Mf Lipfinity Indulgent,HOLD,1,0,0.078,0,2.884,0.922,0.922,0.922,0.0,PASS
199067,Npmu Btrmlt Blsh U Know Butta,HOLD,4,0,0.078,0,2.884,3.922,3.922,3.922,0.0,PASS
89062,May Ss Teddy Tint Skinny Dip,HOLD,2,0,0.077,0,2.846,1.923,1.923,1.923,0.0,PASS
90063,May Ls Firework Electro Black,HOLD,4,0,0.077,0,2.846,3.923,3.923,3.923,0.0,PASS
31556,Sukin P/Age Rejuv Dy Cr 120Ml,HOLD,1,0,0.077,0,2.846,0.923,0.923,0.923,0.0,PASS
745111,Sukin Restor Night Cream 120Ml,HOLD,1,0,0.077,0,2.846,0.923,0.923,0.923,0.0,PASS
4016,Rim Brow This Way Eb Pwdr Mdbr,HOLD,3,0,0.076,0,2.819,2.924,2.924,2.924,0.0,PASS
70392,Npmu Tisi Brow Ms Espr,HOLD,4,0,0.076,0,2.798,3.924,3.924,3.924,0.0,PASS
15827,Npmu Lg Butter Vanilla Crmpie,HOLD,2,0,0.076,0,2.798,1.924,1.924,1.924,0.0,PASS
15845,Npmu Ep Jumbo Yoghurt,HOLD,4,0,0.076,0,2.798,3.924,3.924,3.924,0.0,PASS
43917,Clairol Rtu Spray Dark Brown,HOLD,1,0,0.075,0,2.782,0.925,0.925,0.925,0.0,PASS
34101,Rim Masc Xtra Supr Lash Blk Bl,HOLD,2,0,0.075,0,2.782,1.925,1.925,1.925,0.0,PASS
89019,Ahc P/S Colla Juv Eye Crm 30Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
89066,Ahc P/S Hyaluro Eye Cream 30Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
68444,Bioderma Snsibio Dfnsive Riche,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
423863,Dr Lew Lscs8 Ageless Trio Pack,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
87749,Innisfree Glow Jelly Crm 50Ml,HOLD,6,0,0.071,0,2.643,5.929,5.929,5.929,0.0,PASS
189281,Frank Hydrate Bod Lotion 250Ml,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
67898,Dr Lew Ultr R4 Trio Pack,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
39270,Dr Lew R4 Eye Repair 15G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
427502,Dr Lew Adv Night Cream 56G,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
427503,Dr Lew Firm Eye Cream 30G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
54935,Esi You Are The Best Giftpack,HOLD,5,0,0.071,0,2.643,4.929,4.929,4.929,0.0,PASS
90144,Npmu Duck Plump Ll Fill Em' In,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
62234,Esi Expressie Seize The Minute,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
184835,Hey Bud Hya Acid/Hemp Srm 30Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
189003,Garn Vit C Jelly Crm 50Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
96155,Rim My Plump Lip Shaper Ll Bge,HOLD,7,0,0.071,0,2.643,6.929,6.929,6.929,0.0,PASS
341143,Rim P/Powder Silky Beige,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
69247,Rim Mt Concealer Light Honey,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
94478,Garn Hyalu Clean Balm 119G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
95697,Bl Silicone Patch Face,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
32656,Dr Lew Gentle Crm Clnsr 120Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
43398,Nivea Q10 Pwr Night Crm 50Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
189354,Benzac Oil Control Moist 50Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
90157,Npmu Lip Iv Red-Y. Set. Wet!,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
90172,Npmu Fat Oil Click Caption Ths,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
199942,Hey Bud Acne Body Lotion 350Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
67895,Garn Bb Classic Medium 50Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
90165,Npmu Bmelt Hlight U Butta Werk,HOLD,6,0,0.071,0,2.643,5.929,5.929,5.929,0.0,PASS
96637,Npmu Jelly Job Jelly Jammin',HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
96445,May Lift Ls Mte Crop Top 001,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
192210,Wrinkles/S Mouth & Lip Patches,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
87468,Thayers Barrier Moisturiser,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
96480,May Face Lifter Fdn 117,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
89627,Rim Thrill Lip Latex Main Chrt,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
96509,May Sculp Stix 014 Mocha Conto,HOLD,8,0,0.071,0,2.643,7.929,7.929,7.929,0.0,PASS
96454,May Lift Ls Stn Out Till 4 102,HOLD,6,0,0.071,0,2.643,5.929,5.929,5.929,0.0,PASS
69727,Cake The Curl N/Dr En Sp295Ml,HOLD,6,0,0.071,0,2.643,5.929,5.929,5.929,0.0,PASS
96482,May Face Lifter Fdn 119,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
96607,Npmu Make Em Wndr Fdn Lght Nud,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
97128,Rim Thrl Skr Mga Lift Masc Blk,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
96639,Npmu Jelly Job Jelly Bean,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
94285,Bioderma Cicbio Clns Baume 200,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
96450,May Lift Ls Mte Hold Door 006,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
96611,Npmu Make Em Wndr Fdn Buff,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
89055,May Ss Teddy Tint 25 Baby Tee,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
186415,Rim Thrill Sker Masc Blk Brwn,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
96508,May Sculp Stix 011 Rosy Sculpt,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
187273,Wrinkles/S Eye Wrinkle Patches,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
199951,Garnier Ha Cream Cleanser,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
96453,May Lift Ls Satin Upstate 101,HOLD,11,0,0.071,0,2.643,10.929,10.929,10.929,0.0,PASS
668756,Esi Ne Allure,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
94103,Esi 992 Playful Ba,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
4044,Rim Brow This Way Eb Pwd Drkbn,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
27190,Nivea Men Apd R/O B&W Frs 50Ml,HOLD,5,0,0.071,0,2.643,4.929,4.929,4.929,0.0,PASS
371238,Nivea Men D/Con Sen R/O 50Ml,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
389188,Nivea Men Apd B&W 250Ml,HOLD,5,0,0.071,0,2.643,4.929,4.929,4.929,0.0,PASS
427501,Dr Lew Day Crm Moist 113G,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
199735,Jergens Mg Bronze B/Lot,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
43528,Dermaveen Oatmeal Cond 500Ml,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
55232,Versace Dylan Blue Edt 100Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
50676,Lor Excel 7.1 Dark Ash Blonde,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
89771,Bb Self Tan Milk 240Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
88098,Hf H24 Cplex Leave-In Msk 50Ml,HOLD,7,0,0.071,0,2.643,6.929,6.929,6.929,0.0,PASS
94275,Tbh Pocket Patches Pilates,HOLD,5,0,0.071,0,2.643,4.929,4.929,4.929,0.0,PASS
192248,Lor Ret Perm 6 Light Brown,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
39544,Ariana Grande Cloud Edp 30Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
97142,Mf Glw Frm Brnz & Ill Tnt Sand,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
67879,Casting Crm Gls Light Brn 500,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
94660,Cetaphil Bhr Per/Serum 30Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
195601,Ego Qv Face O/F F/Clns 150Ml,HOLD,4,0,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
20558,Olay Eyes Ultimat Eye Crm 15Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
196356,Excel Creme Nude 4U Uni Brown,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
67862,Casting Crm Gls Brown 400,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
15273,Sun Bum Aloe Spray 177Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
90900,Cetaphil Hr Day Cream Spf 50G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
192070,Q+A Ceramide Body Lotion 250Ml,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
277061,Marc Jacobs Daisy Edt 100Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
196366,Excel Cnude 1U Universal Black,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
473154,Ego Qv Cream 1Kg,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
52722,Versace Pour Homme Edt 100Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
784710,Ego Qv Intens Body Moist 450G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
190138,Essano Hydrate Cd 600Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
96152,Rim My Plump Lip Shaper Ll Flr,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
72013,No7 Pure Ret Nt Cream 50Ml,HOLD,5,0,0.071,0,2.643,4.929,4.929,4.929,0.0,PASS
93924,Fraim Satin Pillow Case,HOLD,10,0,0.071,0,2.643,9.929,9.929,9.929,0.0,PASS
49269,Mf Mastrpce Masc Black Brown,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
199719,S/Con Patch Party 36Pk,HOLD,25,0,0.071,0,2.643,24.929,24.929,24.929,0.0,PASS
185330,Sundae Pom Fizz Foam 265Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
194038,Csc Strengthening Serum 30Ml,HOLD,3,0,0.071,0,2.643,2.929,2.929,2.929,0.0,PASS
11008,Ego Qv Face Moist Oil Free 75G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
289698,Nivea 2In1 Wash Scrub 150Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
490649,Ck In2U For Men Edt 50Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
96606,Npmu Make Em Wndr Fdn Vanila,HOLD,1,3,0.071,0,2.643,3.929,3.929,3.929,0.0,PASS
196833,Blistex Jojoba Rescue 3.7G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
189899,E/Care Keratin Str Spray 400G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
93913,Fraim Mixd Text Scrunchies 7Pk,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
271551,Nivea D/E Refr Wsh Gel 150Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
61288,Aveeno Rosewater Cam Sp 354Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
94657,Cetaphil Bhr Day P/Crm 15+ 50G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
43529,Dermaveen Oatmeal Cond 250Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
43916,Clairol Rtu Spray Medium Brown,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
43531,Dermaveen Oatmeal Spoo 500Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
43532,Dermaveen Oatmeal Spoo 250Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
196358,Excel Creme Nude 6U Uni Dblnde,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
496316,Clairol Rtu Perm 2 Black,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
190147,Essano Growth Treatment 50Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
95536,Rexona Wmn Cln Ap Invsbl 180Ml,HOLD,1,0,0.071,0,2.643,0.929,0.929,0.929,0.0,PASS
190148,Essano Leave In 100Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
198289,Neut D/C Foam Cleanser 150G,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
96464,May Lifter Conceal 05,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
188994,Garn Vit C Eye Crm 15Ml,HOLD,2,0,0.071,0,2.643,1.929,1.929,1.929,0.0,PASS
24923,Olay Luminous Nia Serum 30Ml,HOLD,1,0,0.069,0,2.537,0.931,0.931,0.931,0.0,PASS
193127,Npmu Ult Es Pal Paradise,HOLD,6,0,0.067,0,2.488,5.933,5.933,5.933,0.0,PASS
46888,May Fit Me Pwd Natl Buff,HOLD,3,0,0.067,0,2.488,2.933,2.933,2.933,0.0,PASS
66918,Npmu Lip Ling Xxl 02 Turn On,HOLD,4,0,0.067,0,2.488,3.933,3.933,3.933,0.0,PASS
199745,Rim Kind&Free Lsh Ldr Masc Blk,HOLD,2,0,0.067,0,2.488,1.933,1.933,1.933,0.0,PASS
193144,Npmu Bwm Calm Conclr Lt Tan,HOLD,0,3,0.067,0,2.488,2.933,2.933,2.933,0.0,PASS
69246,Rim Mt Concealer Light,HOLD,1,0,0.067,0,2.467,0.933,0.933,0.933,0.0,PASS
198727,May Sst Lumi Matte Fnd 98,HOLD,3,0,0.067,0,2.467,2.933,2.933,2.933,0.0,PASS
974374,Rim Oh My Gloss 150 Glossahol,HOLD,2,0,0.067,0,2.467,1.933,1.933,1.933,0.0,PASS
89057,May Ss Teddy Tint Cool Grunge,HOLD,2,0,0.066,0,2.462,1.934,1.934,1.934,0.0,PASS
195404,Npmu Vivid Mech Sapphire B,HOLD,1,0,0.066,0,2.462,0.934,0.934,0.934,0.0,PASS
782211,Sukin Rosehip Oil Cream 120,HOLD,2,0,0.018,0,2.462,1.982,1.982,1.982,0.0,PASS
93988,May Face Lift Stix 05 Nu Int,HOLD,1,0,0.065,0,2.454,0.935,0.935,0.935,0.0,PASS
94000,May Lift Glaze 008 Acai Glaze,HOLD,3,0,0.065,0,2.454,2.935,2.935,2.935,0.0,PASS
191383,Mf Mstrpce Liquid El Brown,HOLD,1,0,0.065,0,2.454,0.935,0.935,0.935,0.0,PASS
195950,Esi C Good As New,HOLD,3,0,0.063,0,2.444,2.937,2.937,2.937,0.0,PASS
189581,Esi 897 Not To-Do,HOLD,3,0,0.063,0,2.444,2.937,2.937,2.937,0.0,PASS
33440,Npmu Worth The Hype Masc,HOLD,1,0,0.063,0,2.444,0.937,0.937,0.937,0.0,PASS
54933,Esi Thank You Giftpack,HOLD,3,0,0.063,0,2.444,2.937,2.937,2.937,0.0,PASS
188800,Aveeno Skin R/W Smooth Lot354M,HOLD,5,0,0.063,0,2.444,4.937,4.937,4.937,0.0,PASS
94569,May Tattoo Brow 36H Soft Brwn,HOLD,2,0,0.063,0,2.444,1.937,1.937,1.937,0.0,PASS
189592,Esi Exp 235 Crave The Chaos,HOLD,6,0,0.063,0,2.444,5.937,5.937,5.937,0.0,PASS
668236,Esi Ne Luxeff A Cut Above,HOLD,4,0,0.063,0,2.444,3.937,3.937,3.937,0.0,PASS
67988,Aveeno Dermexa D/Emollnt 500Ml,HOLD,2,0,0.063,0,2.444,1.937,1.937,1.937,0.0,PASS
195559,Rim Ultra Shine Top Coat,HOLD,3,0,0.063,0,2.444,2.937,2.937,2.937,0.0,PASS
41321,Rexona M Clin Ap Sport 180Ml,HOLD,2,0,0.063,0,2.444,1.937,1.937,1.937,0.0,PASS
55990,Aveeno Dermexa Emollient 200Ml,HOLD,2,0,0.063,0,2.444,1.937,1.937,1.937,0.0,PASS
406554,Palmers Body Str Mrk Crm 125G,HOLD,2,0,0.063,0,2.444,1.937,1.937,1.937,0.0,PASS
195944,Esi Expressie 560 Choreo Queen,HOLD,2,0,0.063,0,2.444,1.937,1.937,1.937,0.0,PASS
7531,Rim Super Gel 42 Rocknroll,HOLD,1,0,0.062,0,2.438,0.938,0.938,0.938,0.0,PASS
7519,Rim Super Gel Topcoat,HOLD,2,0,0.062,0,2.438,1.938,1.938,1.938,0.0,PASS
341559,Rim Cover Stick Nat Beige,HOLD,1,0,0.062,0,2.438,0.938,0.938,0.938,0.0,PASS
974315,Rim Oh My Gloss 100 Love Bug,HOLD,2,0,0.062,0,2.438,1.938,1.938,1.938,0.0,PASS
69749,Antip R/Culture Night Crm 60Ml,HOLD,2,0,0.062,0,2.438,1.938,1.938,1.938,0.0,PASS
189264,May Ss24H Powder Nude Beige 21,HOLD,1,0,0.062,0,2.435,0.938,0.938,0.938,0.0,PASS
199759,Rim Lasting Finish Primer,HOLD,4,0,0.061,0,2.429,3.939,3.939,3.939,0.0,PASS
70449,Rim L/S L/F Brink Of Pink,HOLD,3,0,0.061,0,2.429,2.939,2.939,2.939,0.0,PASS
13563,Esi Ne Winter Peak Show,HOLD,2,0,0.061,0,2.429,1.939,1.939,1.939,0.0,PASS
87609,Rim Thrlskr Glsygls Coco Sga,HOLD,3,0,0.061,0,2.429,2.939,2.939,2.939,0.0,PASS
193317,Rim Multi Tasker Con Vanilla,HOLD,3,0,0.061,0,2.429,2.939,2.939,2.939,0.0,PASS
22220,Npmu Suede Matte Ll Teacookies,HOLD,3,0,0.061,0,2.429,2.939,2.939,2.939,0.0,PASS
62235,Esi Expressie In The Time Zone,HOLD,5,0,0.061,0,2.429,4.939,4.939,4.939,0.0,PASS
668020,Esi Ne A List,HOLD,1,0,0.061,0,2.429,0.939,0.939,0.939,0.0,PASS
102631,Mf Kohl Pencil Black,HOLD,2,0,0.061,0,2.429,1.939,1.939,1.939,0.0,PASS
189360,Aveeno F/G Conditioner 354Ml,HOLD,4,0,0.061,0,2.429,3.939,3.939,3.939,0.0,PASS
667980,Esi Ne Fiji,HOLD,1,0,0.061,0,2.429,0.939,0.939,0.939,0.0,PASS
15138,Vagisil Int/W Ultra Frsh 240Ml,HOLD,1,0,0.061,0,2.429,0.939,0.939,0.939,0.0,PASS
199132,Hada Labo Mens Fm Clnsr 150Ml,HOLD,1,0,0.061,0,2.429,0.939,0.939,0.939,0.0,PASS
75420,Clairol Nne 6R Nat L/Auburn,HOLD,1,0,0.061,0,2.429,0.939,0.939,0.939,0.0,PASS
75411,Clairol Nne 4 D/Brown,HOLD,1,0,0.061,0,2.429,0.939,0.939,0.939,0.0,PASS
67688,Rim Wndr Ext Masc Brownblk,HOLD,4,0,0.06,0,2.421,3.94,3.94,3.94,0.0,PASS
197166,Rim Wonder Bond Masc Black,HOLD,2,0,0.06,0,2.421,1.94,1.94,1.94,0.0,PASS
738,Rim 60Sec N/P 405 Rose Liberti,HOLD,1,0,0.06,0,2.417,0.94,0.94,0.94,0.0,PASS
90111,May Iar Col Corrector Orange,HOLD,3,0,0.06,0,2.417,2.94,2.94,2.94,0.0,PASS
350181,Mf Masc False Lash Wp Black,HOLD,1,0,0.06,0,2.417,0.94,0.94,0.94,0.0,PASS
198225,U By Kotex Bikini Hvy Sz 10,HOLD,1,0,0.06,0,2.417,0.94,0.94,0.94,0.0,PASS
66917,Npmu Lip Ling Xxl 01 Undressd,HOLD,3,0,0.059,0,2.412,2.941,2.941,2.941,0.0,PASS
70365,Npmu Tisi Brow Ms Taup,HOLD,1,0,0.059,0,2.412,0.941,0.941,0.941,0.0,PASS
908223,Esi Ne 20 Lovie Dovie,HOLD,1,0,0.057,0,2.4,0.943,0.943,0.943,0.0,PASS
198729,May Sst Lumi Matte Fnd 115,HOLD,4,0,0.057,0,2.4,3.943,3.943,3.943,0.0,PASS
198737,May Sst Lumi Matte Fnd 250,HOLD,4,0,0.057,0,2.4,3.943,3.943,3.943,0.0,PASS
37357,Bioderma A/Derm Intns Gel 500M,HOLD,3,0,0.057,0,2.4,2.943,2.943,2.943,0.0,PASS
13629,Vagisil P/Hydrate Ext Gel 30G,HOLD,10,0,0.057,0,2.4,9.943,9.943,9.943,0.0,PASS
191177,May Superstay Glow Tint 30,HOLD,3,0,0.057,0,2.4,2.943,2.943,2.943,0.0,PASS
198731,May Sst Lumi Matte Fnd 119,HOLD,3,0,0.057,0,2.4,2.943,2.943,2.943,0.0,PASS
307416,Dv Sr Eczema Cream 100Ml,HOLD,2,0,0.057,0,2.4,1.943,1.943,1.943,0.0,PASS
199331,Bondi Caramel Tech Face 50Ml,HOLD,2,0,0.057,0,2.4,1.943,1.943,1.943,0.0,PASS
56031,Nivea Q10 Matur Night Crm 50Ml,HOLD,2,0,0.057,0,2.4,1.943,1.943,1.943,0.0,PASS
196551,No7 Hydra+ Night Gel 50Ml,HOLD,3,0,0.057,0,2.4,2.943,2.943,2.943,0.0,PASS
13628,Vagisil Oatmeal Wipes 12 Pack,HOLD,1,0,0.057,0,2.4,0.943,0.943,0.943,0.0,PASS
90518,Ogx Bond Pro Rep Shamp 385Ml,HOLD,2,0,0.057,0,2.4,1.943,1.943,1.943,0.0,PASS
73221,Dv Regenerating N/Crm 50Ml,HOLD,2,0,0.057,0,2.4,1.943,1.943,1.943,0.0,PASS
