regime_error_profile_key,stock_position_regime,sku_demand_regime,supplier_replenishment_regime,promo_convexity_regime,cash_efficiency_regime,customer_basket_trust_regime,release_ready_flag,promo_demand_source_quality,promo_start_soh_source_quality,row_count,actual_units_total,forecast_units_total,WAPE,bias_pct,MAE,RMSE,missed_demand_units,leftover_units,cash_tied_above_optimal,average_distance_to_optimal_before,average_distance_to_optimal_after,distance_to_optimal_improvement,release_ready_count,unsafe_count,constraint_block_count,unknown_soh_count,recommended_confidence_cap,candidate_count,segment_bias_control_status
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,2.075615,1.075615,107.5615,1.075615,1.075615,0.0,1.0,4.82,0.0,1.0,-1.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,3.0,2.429477,0.19017433333333336,-19.017433333333337,0.5705230000000001,0.5705230000000001,0.0,0.0,0.0,0.14400000000000013,1.856,-1.712,0,0,0,0,12.0,0,BIAS_MODERATE_REVIEW
OPTIMAL|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OPTIMAL,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,4.0,2.3325,0.416875,-41.6875,1.6675,1.6675,1.0,0.0,0.0,0.1429999999999998,2.143,-2.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,1.386774,0.38677399999999995,38.67739999999999,0.38677399999999995,0.38677399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|UNKNOWN_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,UNKNOWN_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,1.79467,0.79467,79.467,0.79467,0.79467,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|MEDIUM|LOW,OPTIMAL,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,MEDIUM,LOW,1,7.0,2.498267,0.6431047142857143,-64.31047142857142,4.501733,4.501733,3.0,0.0,0.0,0.6379999999999999,2.638,-2.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,4.0,2.6301,0.342475,-34.247499999999995,1.3699,1.3699,0.0,0.0,0.0,0.1429999999999998,2.143,-2.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,1.0,2.152353,1.1523530000000002,115.23530000000002,1.1523530000000002,1.1523530000000002,0.0,0.0,0.0,0.1429999999999998,0.143,0.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,1.0,5.433353,4.433353,443.3353,4.433353,4.433353,0.0,4.0,19.28,0.0,4.0,-4.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,OPTIMAL,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,2.0,4.305036,1.1525180000000002,115.25180000000002,2.3050360000000003,2.3050360000000003,0.0,0.0,0.0,0.32699999999999996,0.673,-0.346,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,2.0,2.976397,0.4881985,48.819849999999995,0.976397,0.976397,0.0,0.0,0.0,2.143,0.143,2.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,2.0,1.79467,0.102665,-10.2665,0.20533,0.20533,0.0,0.0,0.0,2.571,1.571,1.0,0,0,0,0,35.0,0,BIAS_CONTROLLED
OPTIMAL|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,OPTIMAL,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,3.0,1.79414,0.40195333333333333,-40.19533333333333,1.20586,1.20586,0.0,0.0,0.0,0.5720000000000001,2.572,-2.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,1.0,1.623325,0.6233249999999999,62.33249999999999,0.6233249999999999,0.6233249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,UNDERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,3.0,1.79467,0.40177666666666667,-40.17766666666667,1.20533,1.20533,0.0,0.0,0.0,5.237,3.237,2.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OPTIMAL,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,2.0,2.809517,0.4047585,40.47585,0.809517,0.809517,0.0,0.0,0.0,0.19700000000000006,0.803,-0.606,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,1.79467,0.79467,79.467,0.79467,0.79467,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,0.0,2.419914,0.0,0.0,2.419914,2.419914,0.0,0.0,0.0,1.0,1.42,-0.42,0,0,1,0,23.0,0,BIAS_CONTROLLED
OPTIMAL_LOW_VOLUME|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OPTIMAL_LOW_VOLUME,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,1.623325,0.6233249999999999,62.33249999999999,0.6233249999999999,0.6233249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_RISK|YES|HIGH|LOW,OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_RISK,YES,HIGH,LOW,1,1.0,1.623325,0.6233249999999999,62.33249999999999,0.6233249999999999,0.6233249999999999,0.0,0.0,0.0,1.0,0.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,2.0,2.337331,0.1686654999999999,16.86654999999999,0.3373309999999998,0.3373309999999998,0.0,1.321,6.367,3.321,1.321,2.0,1,0,1,0,5.0,0,BIAS_CONTROLLED
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|LOW|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,1.934715,0.934715,93.47149999999999,0.934715,0.934715,0.0,0.857,4.131,1.8570000000000002,0.857,1.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,1.0,4.42512,3.4251199999999997,342.51199999999994,3.4251199999999997,3.4251199999999997,0.0,3.0,14.46,1.0,3.0,-2.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
UNDERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|MEDIUM|LOW,UNDERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,MEDIUM,LOW,1,4.0,2.429477,0.39263075000000003,-39.263075,1.5705230000000001,1.5705230000000001,0.0,0.0,0.0,1.0,2.0,-1.0,0,0,0,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,1.945908,0.945908,94.5908,0.945908,0.945908,0.0,2.381,11.476,3.381,2.381,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,6.0,2.958388,0.5069353333333334,-50.69353333333334,3.041612,3.041612,0.0,0.0,0.0,3.429,2.571,0.858,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_RISK|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_RISK,YES,HIGH,LOW,1,2.0,4.375,1.1875,118.75,2.375,2.375,0.0,2.0,9.64,4.0,2.0,2.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,3.0,1.936338,0.35455400000000004,-35.455400000000004,1.063662,1.063662,0.0,0.0,0.0,1.0,2.0,-1.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|LONG_LEAD_COSMETICS|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,LONG_LEAD_COSMETICS,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,1.0,1.619073,0.619073,61.9073,0.619073,0.619073,0.0,2.949,14.214,3.949,2.949,1.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|HIGH|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,9.0,2.152353,0.7608496666666666,-76.08496666666666,6.847647,6.847647,0.0,0.0,0.0,5.286,3.714,1.572,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,HIGH,LOW,1,4.0,2.232283,0.44192925000000005,-44.192925,1.7677170000000002,1.7677170000000002,2.0,0.0,0.0,0.0,2.0,-2.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|LOW|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,LOW,LOW,1,1.0,4.612313,3.6123130000000003,361.23130000000003,3.6123130000000003,3.6123130000000003,0.0,5.786,27.889,6.786,5.786,1.0,0,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,2.089508,1.089508,108.95079999999999,1.089508,1.089508,0.0,2.0,9.64,3.0,2.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,2.0,3.348425,0.6742125000000001,67.42125000000001,1.3484250000000002,1.3484250000000002,0.0,9.483,45.708,11.483,9.483,2.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,1.0,1.43439,0.43439000000000005,43.43900000000001,0.43439000000000005,0.43439000000000005,0.0,2.857,13.771,3.857,2.857,1.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,2.0,1.43439,0.282805,-28.280499999999996,0.56561,0.56561,0.0,1.662,8.011,3.662,1.662,2.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
OVERSTOCKED|STABLE_BASE_DEMAND|UNKNOWN_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,OVERSTOCKED,STABLE_BASE_DEMAND,UNKNOWN_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,5.0,11.588884,1.3177768,131.77768,6.588884,6.588884,0.0,3.715,17.906,8.715,3.715,5.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,2.0,3.562655,0.7813275,78.13275,1.562655,1.562655,0.0,2.714,13.081,4.714,2.714,2.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,6.0,2.705155,0.5491408333333333,-54.91408333333333,3.294845,3.294845,0.0,0.0,0.0,5.964,0.036,5.928,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,4.0,3.239882,0.19002949999999996,-19.002949999999995,0.7601179999999998,0.7601179999999998,0.0,0.714,3.441,4.714,0.714,4.0,1,0,1,0,5.0,0,BIAS_MODERATE_REVIEW
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|HIGH_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,HIGH_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,1.0,3.937018,2.937018,293.7018,2.937018,2.937018,0.0,5.0,24.1,6.0,5.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,2.0,1.823529,0.08823550000000002,-8.823550000000003,0.17647100000000004,0.17647100000000004,0.0,2.0,9.64,4.0,2.0,2.0,1,0,1,0,23.0,0,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|STABLE_BASE_DEMAND|LONG_LEAD_COSMETICS|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|NO|LOW|LOW,SEVERELY_OVERSTOCKED,STABLE_BASE_DEMAND,LONG_LEAD_COSMETICS,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,NO,LOW,LOW,1,0.0,2.13794,0.0,0.0,2.13794,2.13794,0.0,5.086,24.515,7.286,5.086,2.2,0,0,1,0,23.0,0,BIAS_CONTROLLED
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|HIGH|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,HIGH,LOW,1,1.0,1.823529,0.823529,82.35289999999999,0.823529,0.823529,0.0,3.0,14.46,4.0,3.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|LOW_CONVEXITY|CASH_TIE_UP_RISK|BASKET_TRUST_STRONG|YES|MEDIUM|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,LOW_CONVEXITY,CASH_TIE_UP_RISK,BASKET_TRUST_STRONG,YES,MEDIUM,LOW,1,1.0,2.337331,1.3373309999999998,133.73309999999998,1.3373309999999998,1.3373309999999998,0.0,3.0,14.46,4.0,3.0,1.0,1,0,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
SEVERELY_OVERSTOCKED|INTERMITTENT_LOW_VOLUME|OVERNIGHT_REPLENISHMENT|NORMAL|CAPITAL_EFFICIENT|BASKET_TRUST_STRONG|NO|UNSAFE|LOW,SEVERELY_OVERSTOCKED,INTERMITTENT_LOW_VOLUME,OVERNIGHT_REPLENISHMENT,NORMAL,CAPITAL_EFFICIENT,BASKET_TRUST_STRONG,NO,UNSAFE,LOW,1,2.0,1.43439,0.282805,-28.280499999999996,0.56561,0.56561,0.0,2.0,9.64,4.0,2.0,2.0,0,1,1,0,5.0,0,BIAS_DANGEROUS_BLOCK
