store_number,promotion_id,sku_number,ats_confidence_label,ats_do_not_learn_zero_sales_flag,ats_false_zero_demand_risk,ats_stockout_censoring_risk,available_to_sell_confidence_score,ats_missing_reason,ats_evidence_source_count,ats_censoring_risk_reason,ats_zero_sales_learnable_flag,ats_zero_sales_not_learnable_reason,ats_evidence_score,ats_evidence_label,ats_calibration_eligibility_support_flag
772,772|190092|2026-03-26|2026-04-08|772-190092-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,190092,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0198,WEAK,NO
772,772|42952|2026-03-26|2026-04-08|772-42952-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,42952,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0234,WEAK,NO
772,772|67700|2026-03-26|2026-04-08|772-67700-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,67700,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0178,WEAK,NO
772,772|75660|2026-03-26|2026-04-08|772-75660-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,75660,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,NO,CENSORED_OR_STOCKOUT,0.0232,WEAK,NO
772,772|8686|2026-03-26|2026-04-08|772-8686-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,8686,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0218,WEAK,NO
772,772|88159|2026-03-26|2026-04-08|772-88159-20260326|Allocation Report - WK39&40 AUTUMN PART 3 MAJOR VITAMIN,88159,LOW,NO,NO,NO,0.1,STOCK_OR_DEMAND_QUALITY_WEAK,5,SOH_QUALITY_UNKNOWN,YES,,0.0266,WEAK,NO
772,772|184677|2026-04-09|2026-04-22|772-184677-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,184677,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|394289|2026-04-09|2026-04-22|772-394289-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,394289,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|47021|2026-04-09|2026-04-22|772-47021-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,47021,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
772,772|55584|2026-04-09|2026-04-22|772-55584-20260409|Allocation Report - WK41&42 SKINCARE GOODY BAG,55584,LOW,YES,NO,YES,0.0,STOCK_OR_DEMAND_QUALITY_WEAK,5,STOCKOUT_SUSPECTED,YES,,0.0,WEAK,NO
